window_end_ms,freq_mhz,avg_response_ms,power_w,temp_c,num_completed
0.151943,612,-1,5.689,50.937,0
127.379,612,60.6965,5.689,51.062,1
254.948,612,59.4234,5.689,50.781,2
382.647,612,59.4047,5.608,50.875,1
510.283,612,59.4329,5.608,51.031,1
637.855,612,59.3513,5.608,50.906,2
765.374,612,59.4854,5.56,51,1
892.749,612,59.3631,5.52,51.093,1
1019.67,612,59.5218,5.56,50.906,1
1146.71,612,59.4381,5.6,50.906,2
1274.01,612,59.3727,5.56,51.125,1
1400.86,612,59.3931,5.52,50.812,1
1528.02,612,59.5688,5.56,50.875,1
1654.89,612,59.5091,5.56,51.125,2
1782.85,612,59.5152,5.52,50.75,1
1910.06,612,59.4401,5.528,50.875,1
2036.33,612,59.4164,5.568,51,2
2163.51,612,59.3418,5.56,50.812,1
2290.96,612,59.5025,5.52,50.875,1
2418.55,612,59.5121,5.56,50.906,1
2545.26,612,59.4696,5.6,50.781,2
2672.4,612,59.328,5.52,50.781,1
2799.37,612,59.4396,5.52,51,1
2925.83,612,59.3586,5.56,50.968,1
3052.36,612,59.4056,5.56,51.062,2
3179.9,612,59.4701,5.52,50.875,1
3307.84,612,59.3492,5.56,51.062,1
3435.11,612,59.4012,5.56,51.218,1
3561.64,612,59.3566,5.56,50.781,2
3688.71,612,59.3688,5.52,51.031,1
3815.78,612,59.501,5.52,50.812,1
3942.51,612,59.4256,5.56,50.812,2
4069.35,612,59.3584,5.52,50.75,1
4196.6,612,59.3915,5.52,50.843,1
4322.94,612,59.3641,5.56,51,1
4449.67,612,59.3468,5.56,50.843,2
4576.05,612,59.4008,5.52,50.781,1
4703.25,612,59.4874,5.528,51.031,1
4829.93,612,59.3665,5.568,51.156,1
4955.82,612,59.4171,5.56,50.718,2
5083.87,612,59.3607,5.528,50.906,1
5211.07,612,59.5398,5.528,50.812,1
5337.93,612,59.3578,5.568,50.843,1
5465.54,612,59.4444,5.56,51.031,2
5592.94,612,59.5729,5.528,50.718,1
5720.32,612,59.553,5.528,50.843,1
5847.11,612,59.4715,5.568,50.781,2
5974.15,612,59.3717,5.52,50.687,1
6102.01,612,59.4635,5.488,50.781,1
6229.41,612,59.5401,5.528,50.875,1
6356.26,612,59.4618,5.56,50.718,2
6484.1,612,59.4632,5.528,50.718,1
6611.51,612,59.3958,5.528,50.906,1
6738.72,612,59.4353,5.568,50.781,1
6866.16,612,59.5995,5.56,50.781,2
6994.75,612,59.5283,5.528,50.843,1
7121.75,612,59.3818,5.528,50.906,1
7248.14,612,59.5103,5.56,50.843,2
7375.46,612,59.3516,5.52,50.781,1
7504.41,612,59.4158,5.52,50.812,1
7631.53,612,59.3794,5.528,50.812,1
7757.81,612,59.4368,5.56,50.906,2
7884.91,612,59.4929,5.528,50.812,1
8011.71,612,59.559,5.528,51.156,1
8138.44,612,59.4685,5.528,50.781,1
8264.83,612,59.5179,5.568,50.937,2
8392.06,612,59.353,5.528,50.656,1
8519.55,612,59.5407,5.528,50.781,1
8646.68,612,59.3919,5.568,51,1
8773.59,612,59.5141,5.52,50.718,2
8900.8,612,59.5848,5.488,50.781,1
9027.93,612,59.4076,5.528,50.781,1
9155.05,612,59.4477,5.6,50.718,2
9282.2,612,59.392,5.56,50.687,1
9409.92,612,59.6101,5.52,50.875,1
9536.96,612,59.6753,5.56,50.75,1
9664.46,612,59.5213,5.6,50.75,2
9791.51,612,59.4192,5.52,50.687,1
9918.4,612,59.4354,5.528,50.968,1
10045.5,612,59.521,5.568,51.125,1
10171.8,612,59.4017,5.56,50.812,2
10299.5,612,59.4681,5.488,50.875,1
10426.8,612,59.6229,5.528,51,1
10553.8,612,59.5293,5.568,50.875,2
10682.4,612,59.3913,5.56,50.875,1
10810.3,612,59.4106,5.528,51.031,1
10936.9,612,59.5263,5.56,50.906,1
11063.6,612,59.4261,5.56,50.968,2
11189.9,612,59.415,5.52,50.625,1
11316.8,612,59.5498,5.52,50.718,1
11443.6,612,59.5079,5.56,50.75,1
11570.2,612,59.3905,5.6,50.625,2
11698.1,612,59.4351,5.52,50.718,1
11825.9,612,59.4377,5.52,50.843,1
11953.1,612,59.5689,5.56,50.875,1
12079.2,612,59.5069,5.56,50.718,2
12207.6,612,59.4187,5.52,50.75,1
12334.8,612,59.5689,5.56,50.843,1
12461.5,612,59.5055,5.56,51,2
12588.5,612,59.5194,5.56,50.718,1
12715.7,612,59.3886,5.52,50.906,1
12843.1,612,59.4218,5.56,51.093,1
12969.6,612,59.4351,5.56,50.781,2
13097.9,612,59.45,5.52,50.812,1
13225,612,59.5438,5.52,51,1
13351.8,612,59.3415,5.56,50.718,1
13478.2,612,59.3639,5.56,50.625,2
