window_end_ms,freq_mhz,avg_response_ms,power_w,temp_c,num_completed
0.177413,408,-1,6,50.25,0
128.736,408,46.8598,6.12,50.343,2
258.256,408,46.2673,6.049,50.406,1
387.234,408,46.2181,5.969,50.156,1
516.121,408,45.8545,6.089,50.281,1
647.191,408,46.2233,6.089,50.343,2
777.257,408,46.2522,6.009,50.156,1
906.87,408,46.3465,6.049,50.25,1
1036.15,408,46.153,6.129,50.406,2
1166.92,408,46.3288,6.049,50.156,1
1295.13,408,46.6253,6.009,50.25,1
1424.82,408,46.0921,6.089,50.312,2
1553.93,408,46.2481,6.089,50.062,1
1682.52,408,46.2535,5.969,50.218,1
1812.71,408,46.0102,6.049,50.343,1
1942.21,408,46.1173,6.129,50.125,2
2072.42,408,46.1045,6.009,50.25,1
2200.49,408,46.4166,6.009,50.25,1
2331.47,408,46.0685,6.089,50.156,2
2460.71,408,46.2131,6.049,50.093,1
2590.11,408,46.1689,5.969,50.312,1
2718.56,408,45.8928,6.049,50.375,1
2847.11,408,46.2283,6.089,50.25,2
2976.44,408,46.1947,6.009,50.156,1
3104.86,408,46.6847,6.009,50.187,1
3234.23,408,46.2236,6.089,50.375,2
3363.85,408,46.2307,6.049,50.312,1
3491.46,408,46.3153,5.969,50.156,1
3620.93,408,46.5118,6.049,50.281,1
3750.03,408,46.2925,6.089,50.343,2
3881.73,408,46.2066,6.009,50.093,1
4009.44,408,46.8476,6.009,50.343,1
4139.34,408,46.0074,6.129,50.187,2
4269.25,408,46.2443,6.049,49.968,1
4399.47,408,46.1823,5.969,50.187,1
4528.35,408,46.1172,6.089,50.218,1
4656.61,408,46.1364,6.089,50,2
4786.96,408,46.2621,6.009,50.156,1
4916.97,408,46.3734,6.049,50.25,1
5046.85,408,46.2194,6.129,50.031,2
5176.74,408,46.2278,6.049,50,1
5305.79,408,46.255,6.009,50.375,1
5436.14,408,46.0615,6.089,50.25,2
5564.84,408,46.2887,6.089,50.031,1
5693.74,408,46.2687,6.009,49.937,1
5822.28,408,46.1461,6.049,50.156,1
5952.31,408,46.1309,6.129,50.093,2
6083.23,408,46.4242,6.009,50.156,1
6212.71,408,46.2548,6.009,50.187,1
6342.81,408,46.0347,6.089,50.093,2
6473.15,408,46.2387,6.049,50.281,1
6602.9,408,46.3127,5.969,50.125,1
6733.52,408,45.9662,6.049,50.312,1
6862.4,408,46.0996,6.089,50.156,2
6992.4,408,46.1876,6.009,49.843,1
7122.27,408,46.2276,6.009,50.25,1
7251.93,408,45.9655,6.129,50.093,2
7381.42,408,46.2842,6.049,49.906,1
7511.19,408,46.2407,5.969,50.25,1
7641.56,408,45.9257,6.089,50.218,1
7770.08,408,46.4117,6.089,50.093,2
7899.4,408,46.2503,6.009,49.937,1
8027.98,408,46.2884,6.049,50.406,1
8156.72,408,46.2867,6.129,50.062,2
8285.94,408,46.2633,6.049,50.062,1
8414.07,408,46.1818,6.009,50.25,1
8546.14,408,45.8856,6.089,50.093,2
8674.83,408,46.1346,6.089,50.125,1
8804.87,408,46.6929,5.969,50.031,1
8933.83,408,46.7523,6.049,50.062,1
9062.56,408,47.2683,6.129,50.093,2
9191.86,408,46.0881,6.049,50.187,1
9322.02,408,46.7263,6.009,50.187,1
9451.29,408,46.6896,6.089,50.031,2
9580.27,408,46.5959,6.049,50.187,1
9710.13,408,46.5554,5.969,50,1
9839.23,408,46.5434,6.049,50.375,1
9968.46,408,46.5328,6.089,50.062,2
10098.8,408,46.6375,6.009,49.906,1
10226.7,408,46.284,6.009,50.312,1
10355.8,408,46.3615,6.129,50,2
10485.4,408,46.7675,6.049,49.937,1
10615.3,408,46.6732,5.969,50.093,1
10746.4,408,45.9534,6.089,50.375,1
10875,408,46.1839,6.089,50.093,2
11004.9,408,46.2358,6.009,49.906,1
11134.9,408,46.6996,6.049,50.437,1
11264.6,408,46.1172,6.129,50.062,2
11395.1,408,46.4374,6.049,49.937,1
11523.2,408,46.5687,6.009,50.25,1
11653.5,408,46.1101,6.089,50.187,2
11782.2,408,46.1889,6.089,50.031,1
11911.3,408,46.2039,5.969,49.937,1
12041.4,408,46.0416,6.049,50.156,1
12172,408,46.0838,6.089,49.937,2
12302.5,408,46.5317,6.009,50.156,1
12432.3,408,46.5186,6.009,50.5,1
12561.2,408,45.9083,6.129,50.156,2
12690.7,408,46.1592,6.049,49.906,1
12820.9,408,46.3253,5.969,50.25,1
12951.3,408,46.176,6.049,50.281,1
13079.9,408,46.2151,6.089,49.968,2
13209.1,408,46.2244,6.009,49.937,1
13337.8,408,46.7851,6.009,50.125,1
13468.1,408,46.0932,6.129,50.187,2
13597.3,408,46.2316,6.049,50,1
13727.1,408,46.1938,5.969,50,1
13855.5,408,46.0631,6.089,50.093,1
13984.6,408,46.2129,6.089,50.312,2
14113.6,408,46.4214,6.009,50.031,1
14241.5,408,46.4137,6.049,50.343,1
14371.2,408,46.1837,6.129,50,2
14500.6,408,46.2509,6.049,49.875,1
14630.4,408,46.2746,6.009,50.187,1
14759.2,408,46.0872,6.089,50.093,1
14888.7,408,46.1448,6.089,50.093,2
15016.5,408,46.1171,6.009,49.937,1
15146.4,408,46.3414,6.049,50.093,1
15275.8,408,46.1085,6.129,50.187,2
15405.1,408,46.505,6.049,49.875,1
15535.9,408,46.2883,6.009,50.343,1
15664.3,408,46.1787,6.089,50.062,1
15792.5,408,46.2217,6.089,50.187,2
15921.8,408,46.2581,6.009,49.906,1
16050.8,408,46.526,6.049,50.062,1
16182.1,408,46.1007,6.129,50.25,2
16313.1,408,46.2926,6.009,49.968,1
16441.9,408,46.2431,6.009,49.968,1
16572.3,408,46.0379,6.089,50.218,2
16701.6,408,46.1459,6.049,49.968,1
16833.4,408,46.3301,5.969,49.812,1
16963.8,408,46.0469,6.089,50.218,1
17092.5,408,46.1824,6.089,49.937,2
17221.7,408,46.2203,6.009,49.968,1
17350.8,408,46.2487,6.009,50.125,1
17480.3,408,45.9113,6.129,50.312,2
17609.3,408,46.1668,6.049,49.968,1
17738.1,408,46.4356,5.969,49.875,1
17867.9,408,46.1227,6.049,50.156,1
17997.1,408,46.1465,6.089,50,2
18127.6,408,46.2614,6.009,50.031,1
18256.9,408,46.3796,6.049,50.437,1
18387.6,408,46.1833,6.129,49.937,2
18516.2,408,46.166,6.049,50.062,1
18645.2,408,46.3782,6.009,50.062,1
18775.1,408,46.2043,6.089,50,2
18904.5,408,46.1482,6.089,49.843,1
19033.2,408,46.2349,5.969,50.093,1
19163.3,408,46.092,6.049,50.187,1
19292.3,408,46.2717,6.129,49.906,2
19422.4,408,46.22,6.009,50.187,1
19551.3,408,46.2789,6.009,49.937,1
19679.9,408,46.2876,6.089,50.218,2
19809.1,408,46.2705,6.089,49.875,1
19938.8,408,46.2185,5.969,49.781,1
20068.4,408,46.1083,6.049,50.343,1
20197.2,408,46.576,6.129,49.968,2
20326.9,408,46.2497,6.009,49.968,1
20456.3,408,46.5102,6.009,50,1
20585.3,408,46.1306,6.129,50.25,2
20714.5,408,46.5602,6.049,49.75,1
20842.4,408,46.6462,5.969,50,1
20972.6,408,46.7613,6.049,50.125,1
21100.8,408,46.5128,6.089,49.843,2
21231.4,408,46.3001,6.009,50,1
21361.1,408,46.6929,6.009,50.125,1
21490.8,408,46.8468,6.129,49.875,2
21621.6,408,46.2703,6.049,50.093,1
21751.1,408,46.6842,5.969,50,1
21881.7,408,46.0027,6.089,49.906,2
22009.8,408,46.0573,6.089,49.875,1
22138.8,408,46.5711,5.969,50.187,1
22267.3,408,46.8857,6.049,50.187,1
22396.9,408,47.2369,6.129,49.843,2
22526.6,408,46.4601,6.009,50.093,1
22656.2,408,46.1897,6.009,49.843,1
22785.6,408,46.4681,6.089,50.062,2
22914.1,408,46.7921,6.049,49.875,1
23043.9,408,46.6081,5.969,49.781,1
23173.2,408,47.204,6.049,50.218,1
23302.5,408,46.7723,6.089,49.875,2
23433,408,46.642,6.009,49.75,1
23562.8,408,46.7132,6.009,49.968,1
23691.7,408,46.9348,6.129,50.218,2
23821,408,46.0948,6.049,49.687,1
23948.8,408,46.6303,5.969,49.968,1
24078.8,408,46.0624,6.049,50.031,1
24207.2,408,46.3936,6.089,49.75,2
24336.4,408,46.7101,6.009,49.968,1
24466.2,408,47.0508,6.009,50.25,1
24594.6,408,47.2582,6.089,50.031,2
24724.1,408,46.6014,6.049,49.781,1
24852.9,408,46.7471,5.969,50,1
24981.9,408,46.7834,6.089,49.937,1
25109.8,408,46.3207,6.089,50.031,2
25241.6,408,46.6986,6.009,49.843,1
25370.8,408,46.6053,6.009,49.968,1
25500.8,408,47.4233,6.129,50.062,2
25630.3,408,46.1255,6.049,49.875,1
25758.8,408,46.1274,5.969,49.875,1
25887.8,408,46.3734,6.089,49.937,1
26017.5,408,46.0751,6.089,50.187,2
26147.4,408,46.34,5.969,49.906,1
26277.9,408,46.8131,6.049,49.968,1
26406.9,408,47.0392,6.129,50.156,2
26537.2,408,46.1131,6.009,49.875,1
26665.6,408,46.5149,6.009,49.875,1
26794.5,408,46.1386,6.089,49.968,2
26923.3,408,46.2174,6.049,49.75,1
27053.6,408,46.5623,5.969,49.968,1
27183.5,408,47.2586,6.049,50.125,1
27312.8,408,46.5055,6.089,49.781,2
27444.6,408,46.21,6.009,49.906,1
