window_end_ms,freq_mhz,avg_response_ms,power_w,temp_c,num_completed
0.175856,816,-1,5.551,50.937,0
127.871,816,41.3381,5.95,50.593,2
255.921,816,40.2293,6.03,50.718,1
383.923,816,40.1393,6.1,50.625,1
511.732,816,39.9284,6.339,51,1
639.047,816,39.9679,6.419,50.812,2
767.196,816,39.9829,6.379,50.656,1
895.816,816,40.0505,6.419,50.875,1
1023.5,816,40.2522,6.618,50.843,2
1151.86,816,40.5831,6.539,50.75,1
1279.67,816,40.0103,6.459,50.625,1
1407.91,816,39.8922,6.578,50.906,1
1535.16,816,39.9884,6.658,50.875,2
1663.08,816,40.1235,6.578,50.687,1
1791.08,816,40.021,6.459,50.843,1
1918.96,816,39.9181,6.618,50.875,2
2046.81,816,39.9151,6.618,50.718,1
2174.73,816,39.9975,6.539,50.968,1
2302.59,816,40.3929,6.539,50.875,1
2430.25,816,39.8824,6.698,51.031,2
2558.87,816,39.9753,6.618,51.062,1
2686.32,816,40.1407,6.499,50.906,1
2815.17,816,39.8591,6.618,51.218,1
2942.37,816,39.9187,6.658,50.718,2
3070.37,816,39.9654,6.578,50.843,1
3197.76,816,39.9726,6.499,51.125,1
3325.77,816,39.8633,6.658,51.031,2
3453.41,816,39.8991,6.618,50.843,1
3581.29,816,39.9755,6.539,50.937,1
3708.82,816,40.3009,6.578,51.031,1
3836.46,816,39.8816,6.698,51.093,2
3964.72,816,40.1267,6.578,50.687,1
4092.63,816,39.9804,6.499,50.812,1
4220.51,816,40.2268,6.618,51,1
4347.94,816,40.0521,6.658,50.75,2
4476.63,816,39.9682,6.539,50.687,1
4604.4,816,40.0429,6.499,50.906,1
4731.68,816,39.9482,6.658,51.031,2
4859.96,816,39.9072,6.618,50.656,1
4987.94,816,40.0016,6.499,50.718,1
5115.48,816,40.0593,6.578,50.937,1
5243.64,816,39.9346,6.698,50.781,2
5371.36,816,40.0014,6.578,50.718,1
5498.72,816,40.0038,6.499,50.75,1
5626.81,816,39.9467,6.658,50.968,1
5754.41,816,40.0159,6.658,51.031,2
5882.24,816,39.9983,6.539,50.625,1
6010.13,816,40.2737,6.539,51.125,1
6137.88,816,40.1038,6.698,51.218,2
6265.35,816,40.2129,6.618,50.656,1
6393.34,816,40.1755,6.499,50.875,1
6521.92,816,40.2629,6.618,51.312,1
6648.91,816,39.9413,6.658,50.906,2
6776.74,816,39.948,6.578,51,1
6904.75,816,39.9842,6.499,51.031,1
7032.62,816,39.9955,6.658,51.187,2
7160.04,816,39.9846,6.618,50.718,1
7288.78,816,39.9716,6.539,50.718,1
7416.67,816,40.298,6.578,50.937,1
7545,816,40.1683,6.698,50.906,2
7672.56,816,40.0046,6.618,50.812,1
7800.54,816,40.0244,6.499,50.718,1
7929.04,816,40.1501,6.618,51.062,1
8055.82,816,39.9773,6.658,50.718,2
8184.69,816,39.9899,6.578,50.812,1
8314.97,816,39.9848,6.539,51,1
