task_id=0 response_ms=42.1541 kernel_plus_memory_ms=41.5799 kernel_only_ms=34.9014 h2d_ms=2.86218 d2h_ms=3.81632
task_id=82 response_ms=39.9848 kernel_plus_memory_ms=39.8411 kernel_only_ms=34.3335 h2d_ms=2.63309 d2h_ms=2.87453
task_id=83 response_ms=40.0903 kernel_plus_memory_ms=39.9559 kernel_only_ms=34.4584 h2d_ms=2.61482 d2h_ms=2.88266
task_id=84 response_ms=39.8826 kernel_plus_memory_ms=39.7729 kernel_only_ms=34.3149 h2d_ms=2.59885 d2h_ms=2.85917
task_id=85 response_ms=39.9684 kernel_plus_memory_ms=39.8452 kernel_only_ms=34.3153 h2d_ms=2.6081 d2h_ms=2.92182
task_id=86 response_ms=39.9388 kernel_plus_memory_ms=39.8031 kernel_only_ms=34.3388 h2d_ms=2.62307 d2h_ms=2.84118
task_id=87 response_ms=39.9948 kernel_plus_memory_ms=39.8308 kernel_only_ms=34.3372 h2d_ms=2.64912 d2h_ms=2.84445
task_id=88 response_ms=39.9296 kernel_plus_memory_ms=39.8236 kernel_only_ms=34.3681 h2d_ms=2.59382 d2h_ms=2.8616
task_id=89 response_ms=39.9764 kernel_plus_memory_ms=39.827 kernel_only_ms=34.3593 h2d_ms=2.59395 d2h_ms=2.87382
task_id=90 response_ms=39.9751 kernel_plus_memory_ms=39.8395 kernel_only_ms=34.3518 h2d_ms=2.6119 d2h_ms=2.87581
task_id=91 response_ms=40.1977 kernel_plus_memory_ms=40.0523 kernel_only_ms=34.3598 h2d_ms=2.65094 d2h_ms=3.04157
task_id=92 response_ms=39.8631 kernel_plus_memory_ms=39.7334 kernel_only_ms=34.3348 h2d_ms=2.50589 d2h_ms=2.8927
task_id=93 response_ms=40.0257 kernel_plus_memory_ms=39.8726 kernel_only_ms=34.347 h2d_ms=2.6 d2h_ms=2.92554
task_id=94 response_ms=40.0252 kernel_plus_memory_ms=39.8876 kernel_only_ms=34.3791 h2d_ms=2.58774 d2h_ms=2.9207
task_id=95 response_ms=40.2478 kernel_plus_memory_ms=40.1067 kernel_only_ms=34.3843 h2d_ms=2.83914 d2h_ms=2.8833
task_id=96 response_ms=40.3553 kernel_plus_memory_ms=40.2111 kernel_only_ms=34.4254 h2d_ms=2.89053 d2h_ms=2.89514
task_id=97 response_ms=40.0511 kernel_plus_memory_ms=39.9185 kernel_only_ms=34.3538 h2d_ms=2.67008 d2h_ms=2.89462
task_id=98 response_ms=40.0356 kernel_plus_memory_ms=39.8954 kernel_only_ms=34.3688 h2d_ms=2.63245 d2h_ms=2.89421
task_id=99 response_ms=40.1398 kernel_plus_memory_ms=40.0077 kernel_only_ms=34.3268 h2d_ms=2.64486 d2h_ms=3.03606
task_id=100 response_ms=40.068 kernel_plus_memory_ms=39.929 kernel_only_ms=34.3903 h2d_ms=2.67709 d2h_ms=2.86157
task_id=101 response_ms=39.9721 kernel_plus_memory_ms=39.8232 kernel_only_ms=34.3851 h2d_ms=2.56179 d2h_ms=2.87632
task_id=102 response_ms=39.9655 kernel_plus_memory_ms=39.8341 kernel_only_ms=34.3542 h2d_ms=2.63747 d2h_ms=2.84246
task_id=103 response_ms=39.9889 kernel_plus_memory_ms=39.8768 kernel_only_ms=34.3574 h2d_ms=2.62576 d2h_ms=2.8936
task_id=104 response_ms=40.0202 kernel_plus_memory_ms=39.8854 kernel_only_ms=34.4021 h2d_ms=2.63901 d2h_ms=2.84429
task_id=105 response_ms=40.0099 kernel_plus_memory_ms=39.8799 kernel_only_ms=34.373 h2d_ms=2.66064 d2h_ms=2.84627
task_id=106 response_ms=40.2258 kernel_plus_memory_ms=40.0389 kernel_only_ms=34.3588 h2d_ms=2.83283 d2h_ms=2.84726
task_id=107 response_ms=39.9773 kernel_plus_memory_ms=39.8508 kernel_only_ms=34.3642 h2d_ms=2.61917 d2h_ms=2.86749
task_id=108 response_ms=39.9967 kernel_plus_memory_ms=39.8758 kernel_only_ms=34.3745 h2d_ms=2.65437 d2h_ms=2.84694
task_id=109 response_ms=40.2621 kernel_plus_memory_ms=40.0975 kernel_only_ms=34.3503 h2d_ms=2.86688 d2h_ms=2.88038
task_id=110 response_ms=40.2024 kernel_plus_memory_ms=40.0851 kernel_only_ms=34.3665 h2d_ms=2.84653 d2h_ms=2.8721
task_id=111 response_ms=39.9744 kernel_plus_memory_ms=39.818 kernel_only_ms=34.3305 h2d_ms=2.56883 d2h_ms=2.91869
task_id=112 response_ms=40.0594 kernel_plus_memory_ms=39.8905 kernel_only_ms=34.3518 h2d_ms=2.6464 d2h_ms=2.89229
task_id=113 response_ms=39.9898 kernel_plus_memory_ms=39.852 kernel_only_ms=34.3561 h2d_ms=2.61338 d2h_ms=2.8825
task_id=114 response_ms=40.0022 kernel_plus_memory_ms=39.8597 kernel_only_ms=34.3502 h2d_ms=2.62166 d2h_ms=2.88784
task_id=115 response_ms=40.0993 kernel_plus_memory_ms=39.9633 kernel_only_ms=34.4201 h2d_ms=2.6769 d2h_ms=2.86624
task_id=116 response_ms=40.3075 kernel_plus_memory_ms=40.1557 kernel_only_ms=34.3496 h2d_ms=2.67139 d2h_ms=3.13466
task_id=117 response_ms=40.157 kernel_plus_memory_ms=40.0281 kernel_only_ms=34.3477 h2d_ms=2.62874 d2h_ms=3.05158
task_id=118 response_ms=40.0285 kernel_plus_memory_ms=39.8937 kernel_only_ms=34.3519 h2d_ms=2.66413 d2h_ms=2.87773
task_id=119 response_ms=40.4053 kernel_plus_memory_ms=40.2511 kernel_only_ms=34.3487 h2d_ms=3.04256 d2h_ms=2.85984
task_id=120 response_ms=40.2434 kernel_plus_memory_ms=40.0903 kernel_only_ms=34.3635 h2d_ms=2.86861 d2h_ms=2.85824
task_id=121 response_ms=40.0517 kernel_plus_memory_ms=39.8988 kernel_only_ms=34.3983 h2d_ms=2.61382 d2h_ms=2.88662
task_id=122 response_ms=40.0448 kernel_plus_memory_ms=39.8917 kernel_only_ms=34.3651 h2d_ms=2.66397 d2h_ms=2.86262
task_id=123 response_ms=40.0772 kernel_plus_memory_ms=39.9267 kernel_only_ms=34.3743 h2d_ms=2.68262 d2h_ms=2.8697
task_id=124 response_ms=40.1636 kernel_plus_memory_ms=40.0159 kernel_only_ms=34.3673 h2d_ms=2.80397 d2h_ms=2.84467
task_id=125 response_ms=39.9978 kernel_plus_memory_ms=39.8681 kernel_only_ms=34.3825 h2d_ms=2.62246 d2h_ms=2.86314
task_id=126 response_ms=39.9607 kernel_plus_memory_ms=39.8474 kernel_only_ms=34.3364 h2d_ms=2.61126 d2h_ms=2.89974
task_id=127 response_ms=40.0327 kernel_plus_memory_ms=39.904 kernel_only_ms=34.3699 h2d_ms=2.68893 d2h_ms=2.84512
task_id=128 response_ms=40.0133 kernel_plus_memory_ms=39.882 kernel_only_ms=34.3683 h2d_ms=2.6543 d2h_ms=2.85933
task_id=129 response_ms=39.9529 kernel_plus_memory_ms=39.8137 kernel_only_ms=34.3796 h2d_ms=2.57549 d2h_ms=2.85853
task_id=130 response_ms=40.2253 kernel_plus_memory_ms=40.062 kernel_only_ms=34.3619 h2d_ms=2.61565 d2h_ms=3.08451
task_id=131 response_ms=39.9877 kernel_plus_memory_ms=39.8568 kernel_only_ms=34.3565 h2d_ms=2.63466 d2h_ms=2.86563
task_id=132 response_ms=40.016 kernel_plus_memory_ms=39.8816 kernel_only_ms=34.3663 h2d_ms=2.63526 d2h_ms=2.87997
task_id=133 response_ms=40.2099 kernel_plus_memory_ms=40.0527 kernel_only_ms=34.3489 h2d_ms=2.82691 d2h_ms=2.87696
task_id=134 response_ms=39.9991 kernel_plus_memory_ms=39.8628 kernel_only_ms=34.3516 h2d_ms=2.59347 d2h_ms=2.91763
task_id=135 response_ms=40.0067 kernel_plus_memory_ms=39.8669 kernel_only_ms=34.3468 h2d_ms=2.63014 d2h_ms=2.88992
task_id=136 response_ms=40.1561 kernel_plus_memory_ms=40.0268 kernel_only_ms=34.3457 h2d_ms=2.60746 d2h_ms=3.07363
task_id=137 response_ms=40.2073 kernel_plus_memory_ms=40.0477 kernel_only_ms=34.3231 h2d_ms=2.84477 d2h_ms=2.87978
task_id=138 response_ms=39.9909 kernel_plus_memory_ms=39.851 kernel_only_ms=34.3762 h2d_ms=2.60266 d2h_ms=2.87219
task_id=139 response_ms=40.0167 kernel_plus_memory_ms=39.8828 kernel_only_ms=34.3564 h2d_ms=2.65082 d2h_ms=2.87562
task_id=140 response_ms=40.0256 kernel_plus_memory_ms=39.9047 kernel_only_ms=34.3807 h2d_ms=2.6631 d2h_ms=2.86093
task_id=141 response_ms=40.1287 kernel_plus_memory_ms=39.9976 kernel_only_ms=34.3641 h2d_ms=2.76784 d2h_ms=2.86566
task_id=142 response_ms=40.0482 kernel_plus_memory_ms=39.9064 kernel_only_ms=34.3669 h2d_ms=2.66182 d2h_ms=2.87766
task_id=143 response_ms=40.4508 kernel_plus_memory_ms=40.2981 kernel_only_ms=34.3514 h2d_ms=3.11987 d2h_ms=2.82678
task_id=144 response_ms=40.0143 kernel_plus_memory_ms=39.8631 kernel_only_ms=34.3398 h2d_ms=2.61622 d2h_ms=2.90707
task_id=145 response_ms=39.9944 kernel_plus_memory_ms=39.8477 kernel_only_ms=34.3408 h2d_ms=2.65318 d2h_ms=2.8537
task_id=146 response_ms=40.1076 kernel_plus_memory_ms=39.9599 kernel_only_ms=34.3985 h2d_ms=2.71174 d2h_ms=2.84963
task_id=147 response_ms=40.1616 kernel_plus_memory_ms=40.0078 kernel_only_ms=34.3525 h2d_ms=2.81312 d2h_ms=2.84218
task_id=148 response_ms=39.9833 kernel_plus_memory_ms=39.8505 kernel_only_ms=34.3732 h2d_ms=2.62186 d2h_ms=2.85546
task_id=149 response_ms=39.948 kernel_plus_memory_ms=39.8396 kernel_only_ms=34.3414 h2d_ms=2.61379 d2h_ms=2.88448
task_id=150 response_ms=40.0051 kernel_plus_memory_ms=39.8589 kernel_only_ms=34.3508 h2d_ms=2.65898 d2h_ms=2.84912
task_id=151 response_ms=40.3671 kernel_plus_memory_ms=40.2205 kernel_only_ms=34.3932 h2d_ms=2.96243 d2h_ms=2.86486
task_id=152 response_ms=40.2628 kernel_plus_memory_ms=40.0991 kernel_only_ms=34.3753 h2d_ms=2.86794 d2h_ms=2.85584
task_id=153 response_ms=40.0112 kernel_plus_memory_ms=39.8637 kernel_only_ms=34.3552 h2d_ms=2.62253 d2h_ms=2.88598
task_id=154 response_ms=40.0156 kernel_plus_memory_ms=39.8731 kernel_only_ms=34.3488 h2d_ms=2.63357 d2h_ms=2.89075
task_id=155 response_ms=39.9752 kernel_plus_memory_ms=39.8444 kernel_only_ms=34.3387 h2d_ms=2.62314 d2h_ms=2.88256
task_id=156 response_ms=40.2349 kernel_plus_memory_ms=40.0919 kernel_only_ms=34.3487 h2d_ms=2.87498 d2h_ms=2.86826
task_id=157 response_ms=39.9663 kernel_plus_memory_ms=39.8338 kernel_only_ms=34.3487 h2d_ms=2.59046 d2h_ms=2.89469
task_id=158 response_ms=40.0084 kernel_plus_memory_ms=39.8838 kernel_only_ms=34.3676 h2d_ms=2.61894 d2h_ms=2.89725
task_id=159 response_ms=39.9633 kernel_plus_memory_ms=39.8509 kernel_only_ms=34.3491 h2d_ms=2.61469 d2h_ms=2.88707
task_id=160 response_ms=40.0561 kernel_plus_memory_ms=39.9197 kernel_only_ms=34.3575 h2d_ms=2.6921 d2h_ms=2.87014
task_id=161 response_ms=39.9591 kernel_plus_memory_ms=39.8247 kernel_only_ms=34.3418 h2d_ms=2.59165 d2h_ms=2.89126
task_id=162 response_ms=40.0012 kernel_plus_memory_ms=39.8836 kernel_only_ms=34.3529 h2d_ms=2.64352 d2h_ms=2.88723
task_id=163 response_ms=40.0436 kernel_plus_memory_ms=39.9117 kernel_only_ms=34.375 h2d_ms=2.67034 d2h_ms=2.86637
task_id=164 response_ms=40.1521 kernel_plus_memory_ms=40.021 kernel_only_ms=34.333 h2d_ms=2.6487 d2h_ms=3.0393
task_id=165 response_ms=40.0171 kernel_plus_memory_ms=39.8821 kernel_only_ms=34.3498 h2d_ms=2.65734 d2h_ms=2.87498
task_id=166 response_ms=40.1397 kernel_plus_memory_ms=39.9902 kernel_only_ms=34.36 h2d_ms=2.80179 d2h_ms=2.82838
task_id=167 response_ms=40.2051 kernel_plus_memory_ms=40.0443 kernel_only_ms=34.3492 h2d_ms=2.6209 d2h_ms=3.07414
task_id=168 response_ms=40.0038 kernel_plus_memory_ms=39.8616 kernel_only_ms=34.3758 h2d_ms=2.62992 d2h_ms=2.8559
task_id=169 response_ms=40.0081 kernel_plus_memory_ms=39.8597 kernel_only_ms=34.3451 h2d_ms=2.66922 d2h_ms=2.84544
task_id=170 response_ms=39.8561 kernel_plus_memory_ms=39.7223 kernel_only_ms=34.3287 h2d_ms=2.55302 d2h_ms=2.84058
task_id=171 response_ms=39.9906 kernel_plus_memory_ms=39.8643 kernel_only_ms=34.3829 h2d_ms=2.62502 d2h_ms=2.85638
task_id=172 response_ms=39.9792 kernel_plus_memory_ms=39.8497 kernel_only_ms=34.3498 h2d_ms=2.6273 d2h_ms=2.87267
task_id=173 response_ms=39.9532 kernel_plus_memory_ms=39.8172 kernel_only_ms=34.3264 h2d_ms=2.61978 d2h_ms=2.87101
task_id=174 response_ms=39.9842 kernel_plus_memory_ms=39.8464 kernel_only_ms=34.3411 h2d_ms=2.62867 d2h_ms=2.87658
task_id=175 response_ms=39.9609 kernel_plus_memory_ms=39.8251 kernel_only_ms=34.3325 h2d_ms=2.58384 d2h_ms=2.9088
task_id=176 response_ms=39.9294 kernel_plus_memory_ms=39.8144 kernel_only_ms=34.3283 h2d_ms=2.58237 d2h_ms=2.90374
task_id=177 response_ms=40.0154 kernel_plus_memory_ms=39.8813 kernel_only_ms=34.3647 h2d_ms=2.62013 d2h_ms=2.89648
task_id=178 response_ms=39.9624 kernel_plus_memory_ms=39.826 kernel_only_ms=34.3188 h2d_ms=2.62032 d2h_ms=2.88688
task_id=179 response_ms=40.4076 kernel_plus_memory_ms=40.2058 kernel_only_ms=34.3135 h2d_ms=2.97101 d2h_ms=2.92122
task_id=180 response_ms=39.9645 kernel_plus_memory_ms=39.8061 kernel_only_ms=34.2995 h2d_ms=2.56224 d2h_ms=2.94438
task_id=181 response_ms=40.0358 kernel_plus_memory_ms=39.8747 kernel_only_ms=34.2993 h2d_ms=2.66803 d2h_ms=2.90736
task_id=182 response_ms=39.9949 kernel_plus_memory_ms=39.8585 kernel_only_ms=34.3365 h2d_ms=2.64896 d2h_ms=2.87299
task_id=183 response_ms=40.0605 kernel_plus_memory_ms=39.9105 kernel_only_ms=34.3129 h2d_ms=2.70979 d2h_ms=2.88787
task_id=184 response_ms=40.0302 kernel_plus_memory_ms=39.8889 kernel_only_ms=34.3502 h2d_ms=2.62954 d2h_ms=2.90915
task_id=185 response_ms=39.9415 kernel_plus_memory_ms=39.8246 kernel_only_ms=34.3332 h2d_ms=2.60403 d2h_ms=2.88736
task_id=186 response_ms=39.9798 kernel_plus_memory_ms=39.8476 kernel_only_ms=34.335 h2d_ms=2.64614 d2h_ms=2.8665
task_id=187 response_ms=40.0025 kernel_plus_memory_ms=39.8623 kernel_only_ms=34.3271 h2d_ms=2.67034 d2h_ms=2.8649
task_id=188 response_ms=40.0517 kernel_plus_memory_ms=39.9146 kernel_only_ms=34.3637 h2d_ms=2.65677 d2h_ms=2.89418
task_id=189 response_ms=40.1192 kernel_plus_memory_ms=39.9851 kernel_only_ms=34.3091 h2d_ms=2.83907 d2h_ms=2.8369
task_id=190 response_ms=39.8967 kernel_plus_memory_ms=39.771 kernel_only_ms=34.2893 h2d_ms=2.63078 d2h_ms=2.85091
task_id=191 response_ms=39.92 kernel_plus_memory_ms=39.8026 kernel_only_ms=34.3155 h2d_ms=2.63197 d2h_ms=2.85517
task_id=192 response_ms=40.0109 kernel_plus_memory_ms=39.8737 kernel_only_ms=34.334 h2d_ms=2.69427 d2h_ms=2.84541
task_id=193 response_ms=39.8673 kernel_plus_memory_ms=39.7259 kernel_only_ms=34.3277 h2d_ms=2.54845 d2h_ms=2.84966
