window_end_ms,freq_mhz,avg_response_ms,power_w,temp_c,num_completed
0.210211,408,-1,5.502,48.437,0
227.874,408,66.7811,6.509,49,2
455.379,408,65.6789,7.068,48.75,3
683.202,408,65.834,7.148,49,2
912.147,408,65.7951,7.428,48.906,2
1141.98,408,65.7233,7.627,48.968,3
1369.95,408,65.7793,7.587,48.843,2
1599.1,408,65.8603,7.547,48.843,2
1827.19,408,65.8453,7.667,49.156,2
2054.71,408,65.8336,7.787,48.906,3
2283.38,408,65.7393,7.587,48.937,2
2512.81,408,65.858,7.587,49,2
2740.41,408,65.7291,7.747,49.218,2
2969.96,408,65.6542,7.667,48.906,3
3198.13,408,65.7648,7.547,49.25,2
3425.95,408,65.7043,7.667,49.156,2
3654.07,408,65.6651,7.787,49.312,3
3882.19,408,65.9441,7.627,48.937,2
4111.85,408,65.6867,7.587,49.406,2
4340.3,408,65.7368,7.707,49.25,2
4568.3,408,65.6145,7.707,49.312,3
4798.35,408,65.7426,7.547,49.093,2
5026.3,408,65.6656,7.667,49.468,2
5253.93,408,65.6837,7.747,49.281,3
5481.83,408,65.7242,7.627,48.968,2
5711.1,408,65.7955,7.587,49.281,2
5940.26,408,65.9515,7.707,49.218,2
6167.94,408,65.7029,7.747,49.25,3
6398.94,408,65.6604,7.547,49.093,2
6627.59,408,65.7449,7.627,49.406,2
6855.67,408,65.7422,7.747,49.343,2
7082.74,408,65.8899,7.667,49.281,3
7312.53,408,65.7344,7.587,49.25,2
7541.38,408,65.6902,7.707,49.531,2
7768.9,408,65.7974,7.787,49.218,3
7999.72,408,65.6737,7.587,49.281,2
8228.41,408,65.7107,7.627,49.375,2
8455.96,408,65.7277,7.747,49.718,2
8683.49,408,65.616,7.667,49.281,3
8914.36,408,65.6495,7.587,49.343,2
9144.03,408,65.7226,7.667,49.437,2
9371.95,408,65.5987,7.787,49.281,3
9600.52,408,65.6357,7.587,49.125,2
9830.02,408,65.7391,7.627,49.437,2
10058,408,65.8108,7.747,49.593,2
10285.5,408,65.6611,7.707,49.375,3
10515.4,408,65.8518,7.547,49.437,2
10743.4,408,65.6716,7.667,49.437,2
10970.3,408,65.6609,7.747,49.531,3
11198.3,408,65.6997,7.627,49.281,2
11427.8,408,65.6602,7.587,49.593,2
11656.8,408,65.708,7.707,49.531,2
11884.2,408,65.7346,7.747,49.593,3
12113,408,65.7528,7.547,49.406,2
12342.2,408,65.8168,7.667,49.75,2
12569.8,408,65.5891,7.747,49.593,3
12797.5,408,65.683,7.627,49.562,2
13027.6,408,65.7902,7.587,49.468,2
13256.5,408,65.7478,7.707,49.875,2
13484.3,408,65.9257,7.787,49.531,3
13713.3,408,65.8686,7.547,49.531,2
13944.7,408,65.7502,7.627,49.687,2
14172.2,408,65.8659,7.747,49.625,2
14400,408,65.7727,7.667,49.343,3
14632.4,408,65.8365,7.587,49.656,2
14861.7,408,65.7023,7.707,49.593,2
15089.4,408,65.8061,7.787,49.625,3
15318.9,408,65.7035,7.547,49.593,2
15549.4,408,65.7617,7.627,49.687,2
15777,408,65.7353,7.747,49.718,2
16004.4,408,65.6628,7.667,49.687,3
16233.2,408,65.8261,7.587,49.593,2
16461.9,408,65.7545,7.707,49.875,2
16689.4,408,65.6513,7.787,49.656,3
16918.9,408,65.7957,7.587,49.718,2
17148.1,408,65.7092,7.627,49.906,2
17377.2,408,65.6693,7.747,50.156,2
17604.6,408,65.6097,7.707,49.843,3
17834.5,408,65.7292,7.587,49.781,2
18062.7,408,65.6927,7.667,49.843,2
18289.7,408,65.6133,7.787,49.718,3
18521.8,408,65.7544,7.587,49.562,2
18750.5,408,65.762,7.627,49.937,2
18978.1,408,65.5965,7.747,49.875,2
19207.5,408,65.6725,7.707,49.718,3
19436.3,408,65.718,7.547,49.75,2
19664.2,408,65.912,7.667,50,2
19891.9,408,65.6145,7.787,50.062,3
20119.4,408,65.7702,7.627,49.687,2
20348.6,408,65.7764,7.627,49.843,2
20578.4,408,65.7202,7.707,49.906,2
20805.5,408,65.8339,7.747,49.75,3
21034.5,408,65.7972,7.56,50,2
21263.6,408,65.722,7.667,50.187,2
21491.1,408,65.708,7.747,50.031,3
21718.8,408,65.7087,7.627,49.968,2
21948.6,408,65.7033,7.587,50,2
22176.9,408,65.7387,7.707,49.968,2
22404.4,408,65.6629,7.787,49.906,3
22633.1,408,65.7482,7.587,49.687,2
22863,408,65.7732,7.627,50.031,2
23090.5,408,65.6834,7.747,49.968,2
23317.9,408,65.5941,7.707,49.968,3
23547.2,408,65.8518,7.587,50,2
23776.9,408,65.6879,7.707,50.281,2
24004.1,408,65.7023,7.787,49.937,3
24233.7,408,65.7341,7.587,49.937,2
24463.3,408,65.7668,7.627,50.031,2
24690.9,408,65.5891,7.747,50.343,2
24917.9,408,65.6601,7.707,49.937,3
25146.8,408,65.7344,7.547,50.25,2
25375.7,408,65.7546,7.667,50.187,2
25603.2,408,65.6918,7.787,50.312,3
25831.5,408,65.7343,7.627,50.156,2
26059.6,408,65.7542,7.627,50.093,2
26288.1,408,65.6359,7.707,50.093,2
26516,408,65.7252,7.747,50.125,3
26744.6,408,65.6416,7.587,49.937,2
26972.7,408,65.6862,7.667,50.25,2
27200.7,408,65.7485,7.747,50.218,2
27428.1,408,65.7092,7.667,50.093,3
27657.9,408,65.8297,7.587,50.093,2
27887.1,408,65.7527,7.707,50.312,2
28114.4,408,65.6361,7.787,50.125,3
28342.4,408,65.7313,7.587,50.187,2
28571.1,408,65.748,7.627,50.437,2
28798.8,408,65.6852,7.747,50.25,2
29026,408,65.6327,7.747,50.312,3
29255.1,408,65.7594,7.587,50.406,2
29484.7,408,65.7771,7.667,50.5,2
29712.2,408,65.6161,7.787,50.312,3
29940.7,408,65.5855,7.627,50.343,2
30170.1,408,65.8121,7.587,50.281,2
30398,408,65.6675,7.707,50.312,2
30625.1,408,65.6397,7.787,50.218,3
30853.1,408,65.6244,7.587,50.062,2
31081.9,408,65.6445,7.667,50.437,2
31309.8,408,65.8179,7.747,50.406,2
31536.9,408,65.6649,7.707,50.187,3
31767,408,65.735,7.587,50.375,2
31995.1,408,65.7078,7.707,50.375,2
32222.2,408,65.611,7.787,50.531,3
32451.4,408,65.7242,7.627,50.156,2
32679.8,408,65.6665,7.627,50.531,2
32908,408,65.7165,7.747,50.406,2
33135.1,408,65.7236,7.747,50.437,3
33363.6,408,65.6923,7.587,50.25,2
33595.3,408,65.7278,7.707,50.718,2
33822.4,408,65.7443,7.787,50.406,3
34050.7,408,65.8378,7.667,50.125,2
34279.8,408,65.7157,7.627,50.375,2
34507.9,408,65.6972,7.707,50.343,2
34735.1,408,65.7434,7.787,50.406,3
34963.7,408,65.6443,7.587,50.187,2
35192.1,408,65.7434,7.667,50.562,2
35421.4,408,65.9229,7.787,50.406,3
35649.4,408,65.6462,7.667,50.343,2
35880,408,65.7302,7.627,50.406,2
36109.7,408,65.7608,7.707,50.718,2
36337.3,408,65.8107,7.787,50.343,3
36566.5,408,65.6064,7.587,50.312,2
36796.1,408,65.7385,7.667,50.5,2
37023.9,408,66.0594,7.787,50.781,2
37251,408,65.6274,7.707,50.375,3
37479.7,408,65.744,7.587,50.718,2
37708.1,408,65.7986,7.707,50.625,2
37936,408,65.7472,7.827,50.687,3
38165.1,408,65.8087,7.587,50.343,2
38394.4,408,65.7663,7.627,50.468,2
38622,408,65.5838,7.747,50.687,2
38849.9,408,65.604,7.747,50.343,3
39078.5,408,65.6175,7.587,50.625,2
39307.1,408,65.6854,7.667,50.718,2
39534,408,65.726,7.787,50.625,3
39762,408,65.6301,7.667,50.531,2
39991.6,408,65.7847,7.627,50.5,2
40220,408,65.7241,7.707,50.75,2
40447.2,408,65.8093,7.787,50.375,3
40675.7,408,65.6545,7.587,50.593,2
40906.4,408,65.7197,7.667,50.593,2
41134,408,65.6471,7.787,50.843,2
41362,408,65.5938,7.707,50.468,3
41591.2,408,65.8107,7.587,50.687,2
41819.2,408,65.659,7.707,50.687,2
42046.7,408,65.6936,7.827,50.781,3
42275.4,408,65.7007,7.627,50.468,2
42505.7,408,65.6014,7.667,50.5,2
42734.9,408,65.6678,7.787,50.718,2
42962.1,408,65.6885,7.747,50.437,3
43191.1,408,65.7959,7.587,50.562,2
43422.8,408,65.8096,7.707,50.75,2
43649.9,408,65.5859,7.827,50.625,3
43878.7,408,65.6905,7.627,50.343,2
44106.9,408,65.6687,7.627,50.781,2
44334.9,408,65.6667,7.747,50.718,2
44562.1,408,65.7082,7.747,50.718,3
44791.2,408,65.7146,7.587,50.593,2
45020.2,408,65.7019,7.667,50.906,2
45247.8,408,65.5865,7.787,50.718,3
45476,408,65.6719,7.667,50.75,2
45706.6,408,65.6897,7.627,50.718,2
45935.4,408,65.6779,7.747,51.093,2
46163.4,408,65.5876,7.787,50.656,3
46391.7,408,65.7023,7.547,50.468,2
46620.1,408,65.7449,7.667,50.75,2
46847.7,408,65.7077,7.787,50.781,2
47074.9,408,65.7001,7.707,50.687,3
47305.7,408,65.7127,7.627,50.687,2
47533.8,408,65.6983,7.707,50.875,2
47761.6,408,65.5949,7.787,50.593,3
47990.7,408,65.7184,7.587,50.718,2
48220.3,408,65.7645,7.627,50.718,2
48447.9,408,65.7492,7.747,50.718,2
48675,408,65.7568,7.707,50.531,3
48905.3,408,65.6346,7.587,50.875,2
49133.8,408,65.8688,7.707,50.781,2
49361.4,408,65.7622,7.827,50.843,3
49590.1,408,65.9681,7.627,50.593,2
49819.2,408,65.9065,7.627,51.062,2
50047.5,408,65.745,7.747,51.187,2
50274.6,408,65.6394,7.747,50.718,3
50503,408,65.6489,7.6,50.562,2
50732.1,408,65.7086,7.667,50.906,2
50959.9,408,65.6972,7.787,50.843,3
51189.8,408,65.6325,7.667,50.687,2
51417.9,408,65.9894,7.627,50.718,2
51646,408,65.6392,7.747,51,2
51873,408,65.6964,7.787,50.75,3
