task_id=0 response_ms=34.7499 kernel_plus_memory_ms=34.1753 kernel_only_ms=33.9979 h2d_ms=0.082016 d2h_ms=0.095392
task_id=1 response_ms=33.7329 kernel_plus_memory_ms=33.5925 kernel_only_ms=33.0835 h2d_ms=0.419616 d2h_ms=0.089408
task_id=2 response_ms=33.6964 kernel_plus_memory_ms=33.5778 kernel_only_ms=33.0977 h2d_ms=0.42464 d2h_ms=0.055488
task_id=3 response_ms=33.6704 kernel_plus_memory_ms=33.5518 kernel_only_ms=33.0793 h2d_ms=0.41616 d2h_ms=0.056352
task_id=4 response_ms=33.7222 kernel_plus_memory_ms=33.6039 kernel_only_ms=33.0887 h2d_ms=0.450624 d2h_ms=0.064512
task_id=5 response_ms=33.6318 kernel_plus_memory_ms=33.5331 kernel_only_ms=33.0762 h2d_ms=0.402144 d2h_ms=0.054816
task_id=6 response_ms=33.6582 kernel_plus_memory_ms=33.5592 kernel_only_ms=33.092 h2d_ms=0.410016 d2h_ms=0.057216
task_id=7 response_ms=33.6571 kernel_plus_memory_ms=33.5507 kernel_only_ms=33.0861 h2d_ms=0.412 d2h_ms=0.05264
task_id=8 response_ms=33.6564 kernel_plus_memory_ms=33.557 kernel_only_ms=33.0825 h2d_ms=0.424832 d2h_ms=0.049632
task_id=9 response_ms=33.6426 kernel_plus_memory_ms=33.5439 kernel_only_ms=33.0796 h2d_ms=0.412448 d2h_ms=0.051808
task_id=10 response_ms=33.6368 kernel_plus_memory_ms=33.5314 kernel_only_ms=33.0717 h2d_ms=0.401728 d2h_ms=0.057888
task_id=11 response_ms=33.6176 kernel_plus_memory_ms=33.5181 kernel_only_ms=33.0623 h2d_ms=0.406944 d2h_ms=0.048864
task_id=12 response_ms=33.6429 kernel_plus_memory_ms=33.5445 kernel_only_ms=33.0817 h2d_ms=0.415232 d2h_ms=0.047648
task_id=13 response_ms=33.6355 kernel_plus_memory_ms=33.5392 kernel_only_ms=33.0804 h2d_ms=0.408 d2h_ms=0.05072
task_id=14 response_ms=33.6027 kernel_plus_memory_ms=33.5201 kernel_only_ms=33.074 h2d_ms=0.39856 d2h_ms=0.047552
task_id=15 response_ms=33.5944 kernel_plus_memory_ms=33.511 kernel_only_ms=33.0708 h2d_ms=0.39584 d2h_ms=0.044352
task_id=16 response_ms=33.6447 kernel_plus_memory_ms=33.5436 kernel_only_ms=33.0877 h2d_ms=0.407808 d2h_ms=0.048064
task_id=17 response_ms=33.6323 kernel_plus_memory_ms=33.5336 kernel_only_ms=33.0742 h2d_ms=0.4096 d2h_ms=0.04976
task_id=18 response_ms=33.6371 kernel_plus_memory_ms=33.5315 kernel_only_ms=33.0801 h2d_ms=0.398016 d2h_ms=0.053312
task_id=19 response_ms=33.6464 kernel_plus_memory_ms=33.5522 kernel_only_ms=33.1006 h2d_ms=0.400992 d2h_ms=0.050656
task_id=20 response_ms=33.6225 kernel_plus_memory_ms=33.5354 kernel_only_ms=33.0865 h2d_ms=0.403232 d2h_ms=0.045664
task_id=21 response_ms=33.6171 kernel_plus_memory_ms=33.5209 kernel_only_ms=33.0724 h2d_ms=0.405088 d2h_ms=0.04336
task_id=22 response_ms=33.6309 kernel_plus_memory_ms=33.5355 kernel_only_ms=33.0878 h2d_ms=0.404928 d2h_ms=0.042816
task_id=23 response_ms=33.6285 kernel_plus_memory_ms=33.5287 kernel_only_ms=33.0797 h2d_ms=0.404896 d2h_ms=0.044032
task_id=24 response_ms=33.6404 kernel_plus_memory_ms=33.5358 kernel_only_ms=33.0806 h2d_ms=0.403616 d2h_ms=0.051584
task_id=25 response_ms=33.6232 kernel_plus_memory_ms=33.5277 kernel_only_ms=33.0786 h2d_ms=0.406912 d2h_ms=0.042208
task_id=26 response_ms=33.7196 kernel_plus_memory_ms=33.58 kernel_only_ms=33.0833 h2d_ms=0.407136 d2h_ms=0.089536
task_id=27 response_ms=33.7049 kernel_plus_memory_ms=33.5667 kernel_only_ms=33.085 h2d_ms=0.431104 d2h_ms=0.050656
task_id=28 response_ms=33.6497 kernel_plus_memory_ms=33.5414 kernel_only_ms=33.0719 h2d_ms=0.416512 d2h_ms=0.053024
task_id=29 response_ms=33.6415 kernel_plus_memory_ms=33.5377 kernel_only_ms=33.0751 h2d_ms=0.41264 d2h_ms=0.049984
task_id=30 response_ms=33.6355 kernel_plus_memory_ms=33.5362 kernel_only_ms=33.085 h2d_ms=0.405792 d2h_ms=0.04544
task_id=31 response_ms=33.6276 kernel_plus_memory_ms=33.5267 kernel_only_ms=33.0743 h2d_ms=0.40976 d2h_ms=0.042656
task_id=32 response_ms=33.6129 kernel_plus_memory_ms=33.5294 kernel_only_ms=33.084 h2d_ms=0.401952 d2h_ms=0.04352
task_id=33 response_ms=33.5816 kernel_plus_memory_ms=33.4974 kernel_only_ms=33.0598 h2d_ms=0.394816 d2h_ms=0.042784
task_id=34 response_ms=33.6017 kernel_plus_memory_ms=33.5105 kernel_only_ms=33.0618 h2d_ms=0.403168 d2h_ms=0.0456
task_id=35 response_ms=33.676 kernel_plus_memory_ms=33.5491 kernel_only_ms=33.0634 h2d_ms=0.4256 d2h_ms=0.060096
task_id=36 response_ms=33.6484 kernel_plus_memory_ms=33.5317 kernel_only_ms=33.0781 h2d_ms=0.404064 d2h_ms=0.049568
task_id=37 response_ms=33.6909 kernel_plus_memory_ms=33.5467 kernel_only_ms=33.0739 h2d_ms=0.416128 d2h_ms=0.056672
task_id=38 response_ms=33.6446 kernel_plus_memory_ms=33.5491 kernel_only_ms=33.091 h2d_ms=0.407552 d2h_ms=0.050528
task_id=39 response_ms=33.5894 kernel_plus_memory_ms=33.5052 kernel_only_ms=33.0617 h2d_ms=0.402624 d2h_ms=0.040864
task_id=40 response_ms=33.613 kernel_plus_memory_ms=33.5197 kernel_only_ms=33.068 h2d_ms=0.405696 d2h_ms=0.046016
task_id=41 response_ms=33.6164 kernel_plus_memory_ms=33.5199 kernel_only_ms=33.0715 h2d_ms=0.404896 d2h_ms=0.043488
task_id=42 response_ms=33.6082 kernel_plus_memory_ms=33.5157 kernel_only_ms=33.0663 h2d_ms=0.399488 d2h_ms=0.049888
task_id=43 response_ms=33.6443 kernel_plus_memory_ms=33.5087 kernel_only_ms=33.0586 h2d_ms=0.402464 d2h_ms=0.04768
task_id=44 response_ms=33.6102 kernel_plus_memory_ms=33.52 kernel_only_ms=33.0719 h2d_ms=0.404928 d2h_ms=0.043168
task_id=45 response_ms=33.6267 kernel_plus_memory_ms=33.5311 kernel_only_ms=33.0814 h2d_ms=0.403936 d2h_ms=0.04576
task_id=46 response_ms=33.6659 kernel_plus_memory_ms=33.5516 kernel_only_ms=33.074 h2d_ms=0.418016 d2h_ms=0.059584
task_id=47 response_ms=33.6822 kernel_plus_memory_ms=33.5569 kernel_only_ms=33.0743 h2d_ms=0.421856 d2h_ms=0.060736
task_id=48 response_ms=33.7364 kernel_plus_memory_ms=33.5941 kernel_only_ms=33.0815 h2d_ms=0.433024 d2h_ms=0.079552
task_id=49 response_ms=33.672 kernel_plus_memory_ms=33.5484 kernel_only_ms=33.0786 h2d_ms=0.42 d2h_ms=0.049792
task_id=50 response_ms=33.6451 kernel_plus_memory_ms=33.5384 kernel_only_ms=33.0685 h2d_ms=0.417536 d2h_ms=0.052384
task_id=51 response_ms=33.6627 kernel_plus_memory_ms=33.554 kernel_only_ms=33.0835 h2d_ms=0.413024 d2h_ms=0.057472
task_id=52 response_ms=33.6333 kernel_plus_memory_ms=33.5325 kernel_only_ms=33.0883 h2d_ms=0.385152 d2h_ms=0.05904
task_id=53 response_ms=33.6096 kernel_plus_memory_ms=33.5219 kernel_only_ms=33.0796 h2d_ms=0.388768 d2h_ms=0.053536
task_id=54 response_ms=33.6072 kernel_plus_memory_ms=33.5063 kernel_only_ms=33.0708 h2d_ms=0.388896 d2h_ms=0.046688
task_id=55 response_ms=33.6374 kernel_plus_memory_ms=33.5324 kernel_only_ms=33.0897 h2d_ms=0.391808 d2h_ms=0.05088
task_id=56 response_ms=33.6148 kernel_plus_memory_ms=33.5216 kernel_only_ms=33.0836 h2d_ms=0.388416 d2h_ms=0.049536
task_id=57 response_ms=33.6179 kernel_plus_memory_ms=33.5148 kernel_only_ms=33.0721 h2d_ms=0.387712 d2h_ms=0.054976
task_id=58 response_ms=33.6034 kernel_plus_memory_ms=33.5094 kernel_only_ms=33.0772 h2d_ms=0.389664 d2h_ms=0.042528
task_id=59 response_ms=33.5892 kernel_plus_memory_ms=33.4961 kernel_only_ms=33.064 h2d_ms=0.38832 d2h_ms=0.043776
task_id=60 response_ms=33.6621 kernel_plus_memory_ms=33.5427 kernel_only_ms=33.0931 h2d_ms=0.398208 d2h_ms=0.051424
task_id=61 response_ms=33.7561 kernel_plus_memory_ms=33.6379 kernel_only_ms=33.0849 h2d_ms=0.505504 d2h_ms=0.047424
task_id=62 response_ms=33.6943 kernel_plus_memory_ms=33.5497 kernel_only_ms=33.0738 h2d_ms=0.395136 d2h_ms=0.0808
task_id=63 response_ms=33.6794 kernel_plus_memory_ms=33.5387 kernel_only_ms=33.0868 h2d_ms=0.401856 d2h_ms=0.050016
task_id=64 response_ms=33.6363 kernel_plus_memory_ms=33.527 kernel_only_ms=33.0858 h2d_ms=0.394528 d2h_ms=0.046624
task_id=65 response_ms=33.7109 kernel_plus_memory_ms=33.6028 kernel_only_ms=33.0646 h2d_ms=0.483584 d2h_ms=0.054624
task_id=66 response_ms=33.609 kernel_plus_memory_ms=33.512 kernel_only_ms=33.0754 h2d_ms=0.382784 d2h_ms=0.053888
task_id=67 response_ms=33.591 kernel_plus_memory_ms=33.494 kernel_only_ms=33.0554 h2d_ms=0.390016 d2h_ms=0.048544
task_id=68 response_ms=33.6452 kernel_plus_memory_ms=33.5173 kernel_only_ms=33.0759 h2d_ms=0.393088 d2h_ms=0.048352
task_id=69 response_ms=33.6077 kernel_plus_memory_ms=33.5107 kernel_only_ms=33.0756 h2d_ms=0.39024 d2h_ms=0.044864
task_id=70 response_ms=33.5858 kernel_plus_memory_ms=33.4964 kernel_only_ms=33.0581 h2d_ms=0.386368 d2h_ms=0.051968
task_id=71 response_ms=33.6018 kernel_plus_memory_ms=33.5124 kernel_only_ms=33.0651 h2d_ms=0.386016 d2h_ms=0.061216
task_id=72 response_ms=33.581 kernel_plus_memory_ms=33.4915 kernel_only_ms=33.0657 h2d_ms=0.38528 d2h_ms=0.040448
task_id=73 response_ms=33.5986 kernel_plus_memory_ms=33.5029 kernel_only_ms=33.0667 h2d_ms=0.388576 d2h_ms=0.047584
task_id=74 response_ms=33.5972 kernel_plus_memory_ms=33.5052 kernel_only_ms=33.065 h2d_ms=0.3936 d2h_ms=0.046592
task_id=75 response_ms=33.5979 kernel_plus_memory_ms=33.5009 kernel_only_ms=33.0592 h2d_ms=0.389312 d2h_ms=0.05232
task_id=76 response_ms=33.5989 kernel_plus_memory_ms=33.5096 kernel_only_ms=33.0725 h2d_ms=0.386912 d2h_ms=0.050208
task_id=77 response_ms=33.6135 kernel_plus_memory_ms=33.5142 kernel_only_ms=33.0796 h2d_ms=0.388224 d2h_ms=0.046432
task_id=78 response_ms=33.6369 kernel_plus_memory_ms=33.5387 kernel_only_ms=33.0978 h2d_ms=0.39152 d2h_ms=0.049344
task_id=79 response_ms=33.6343 kernel_plus_memory_ms=33.5332 kernel_only_ms=33.0774 h2d_ms=0.405184 d2h_ms=0.050592
task_id=80 response_ms=33.5584 kernel_plus_memory_ms=33.4803 kernel_only_ms=33.0539 h2d_ms=0.383744 d2h_ms=0.042656
task_id=81 response_ms=33.5703 kernel_plus_memory_ms=33.4892 kernel_only_ms=33.0651 h2d_ms=0.382016 d2h_ms=0.04208
task_id=82 response_ms=33.5846 kernel_plus_memory_ms=33.4902 kernel_only_ms=33.0599 h2d_ms=0.386944 d2h_ms=0.04336
task_id=83 response_ms=33.604 kernel_plus_memory_ms=33.5044 kernel_only_ms=33.0685 h2d_ms=0.388992 d2h_ms=0.046848
task_id=84 response_ms=33.6111 kernel_plus_memory_ms=33.5138 kernel_only_ms=33.0752 h2d_ms=0.390208 d2h_ms=0.048448
task_id=85 response_ms=33.6192 kernel_plus_memory_ms=33.5249 kernel_only_ms=33.0844 h2d_ms=0.389792 d2h_ms=0.050752
task_id=86 response_ms=33.5926 kernel_plus_memory_ms=33.5009 kernel_only_ms=33.0709 h2d_ms=0.386016 d2h_ms=0.044
task_id=87 response_ms=33.5937 kernel_plus_memory_ms=33.4981 kernel_only_ms=33.0654 h2d_ms=0.387968 d2h_ms=0.044672
task_id=88 response_ms=33.6257 kernel_plus_memory_ms=33.5097 kernel_only_ms=33.067 h2d_ms=0.396896 d2h_ms=0.045728
task_id=89 response_ms=33.6771 kernel_plus_memory_ms=33.5684 kernel_only_ms=33.0808 h2d_ms=0.418976 d2h_ms=0.06864
task_id=90 response_ms=33.6923 kernel_plus_memory_ms=33.5448 kernel_only_ms=33.0712 h2d_ms=0.385568 d2h_ms=0.088096
task_id=91 response_ms=33.6345 kernel_plus_memory_ms=33.5171 kernel_only_ms=33.0661 h2d_ms=0.396288 d2h_ms=0.054624
task_id=92 response_ms=33.6449 kernel_plus_memory_ms=33.5392 kernel_only_ms=33.0705 h2d_ms=0.420128 d2h_ms=0.048608
task_id=93 response_ms=33.6455 kernel_plus_memory_ms=33.5266 kernel_only_ms=33.0787 h2d_ms=0.397632 d2h_ms=0.050336
task_id=94 response_ms=33.647 kernel_plus_memory_ms=33.5358 kernel_only_ms=33.0911 h2d_ms=0.38896 d2h_ms=0.055712
task_id=95 response_ms=33.6282 kernel_plus_memory_ms=33.5288 kernel_only_ms=33.0788 h2d_ms=0.386624 d2h_ms=0.06336
task_id=96 response_ms=33.6092 kernel_plus_memory_ms=33.5119 kernel_only_ms=33.0771 h2d_ms=0.39136 d2h_ms=0.043488
task_id=97 response_ms=33.5939 kernel_plus_memory_ms=33.4968 kernel_only_ms=33.0618 h2d_ms=0.390208 d2h_ms=0.044832
task_id=98 response_ms=33.6483 kernel_plus_memory_ms=33.5264 kernel_only_ms=33.0786 h2d_ms=0.392704 d2h_ms=0.05504
task_id=99 response_ms=33.6104 kernel_plus_memory_ms=33.5098 kernel_only_ms=33.0719 h2d_ms=0.385984 d2h_ms=0.051968
task_id=100 response_ms=33.6278 kernel_plus_memory_ms=33.5216 kernel_only_ms=33.0753 h2d_ms=0.396384 d2h_ms=0.04992
task_id=101 response_ms=33.6038 kernel_plus_memory_ms=33.5137 kernel_only_ms=33.082 h2d_ms=0.390464 d2h_ms=0.041216
task_id=102 response_ms=33.6063 kernel_plus_memory_ms=33.5084 kernel_only_ms=33.0735 h2d_ms=0.3904 d2h_ms=0.044544
task_id=103 response_ms=33.6182 kernel_plus_memory_ms=33.5183 kernel_only_ms=33.0715 h2d_ms=0.390016 d2h_ms=0.056768
task_id=104 response_ms=33.586 kernel_plus_memory_ms=33.4948 kernel_only_ms=33.0607 h2d_ms=0.38448 d2h_ms=0.049664
task_id=105 response_ms=33.6181 kernel_plus_memory_ms=33.5234 kernel_only_ms=33.0924 h2d_ms=0.389632 d2h_ms=0.04144
task_id=106 response_ms=33.6247 kernel_plus_memory_ms=33.5302 kernel_only_ms=33.077 h2d_ms=0.404576 d2h_ms=0.04864
task_id=107 response_ms=33.6173 kernel_plus_memory_ms=33.5175 kernel_only_ms=33.0607 h2d_ms=0.394432 d2h_ms=0.062368
task_id=108 response_ms=33.6083 kernel_plus_memory_ms=33.5105 kernel_only_ms=33.07 h2d_ms=0.389216 d2h_ms=0.051264
