window_end_ms,freq_mhz,avg_response_ms,power_w,temp_c,num_completed
0.205476,918,11.9064,5.94,51.531,1
127.911,918,10.023,5.781,51.562,1
255.983,918,4.02505,5.661,51.375,1
384.225,918,4.27563,5.582,51.468,2
512.532,918,3.98435,5.542,51.406,1
640.566,918,4.19581,5.462,51.468,1
768.551,918,3.96953,5.462,51.281,1
896.56,918,3.96419,5.422,51.468,2
1025,918,4.15472,5.422,51.593,1
1153.53,918,4.18566,5.382,51.5,1
1282.88,918,4.19909,5.382,51.281,2
1411.95,918,4.15712,5.382,51.343,1
1540.59,918,4.16694,5.382,51.312,1
1668.67,918,4.10688,5.342,51.375,1
1797.34,918,4.17781,5.382,51.625,2
1925.57,918,4.03216,5.382,51.468,1
2053.98,918,4.06108,5.342,51.531,1
2182.22,918,4.142,5.342,51.656,2
2309.79,918,4.19731,5.342,51.5,1
2437.71,918,4.27392,5.342,51.531,1
2565.64,918,4.08908,5.342,51.406,1
2693.28,918,4.02022,5.342,51.406,2
2820.88,918,4.04844,5.342,51.343,1
2948.54,918,3.98594,5.342,51.343,1
3076.24,918,4.06425,5.342,51.5,1
3204.65,918,3.99798,5.342,51.343,2
3332.9,918,4.02761,5.342,51.375,1
3460.08,918,4.04332,5.342,51.312,1
3587.04,918,4.30997,5.342,51.343,2
3715.44,918,4.06985,5.342,51.281,1
3843.39,918,4.02803,5.342,51.312,1
3971.1,918,3.99987,5.342,51.312,1
4098.65,918,3.97188,5.342,51.25,2
4226.64,918,3.9727,5.342,51.312,1
4354.91,918,4.03289,5.342,51.562,1
4482.98,918,4.06435,5.342,51.25,1
4611.44,918,4.27658,5.342,51.437,2
4739.36,918,3.99071,5.342,51.531,1
4866.49,918,4.09241,5.342,51.281,1
4993.84,918,3.94682,5.342,51.593,2
5121.4,918,4.03107,5.342,51.562,1
5248.99,918,4.04911,5.342,51.437,1
5377.2,918,4.01132,5.342,51.468,1
5504.61,918,4.41279,5.342,51.375,2
5632.65,918,3.9725,5.342,51.406,1
5759.95,918,4.25072,5.342,51.468,1
5887.59,918,4.33213,5.342,51.375,1
6016.14,918,4.60057,5.382,51.343,2
6143.77,918,4.02348,5.342,51.25,1
6271.31,918,4.003,5.342,51.375,1
6399.15,918,3.93813,5.382,51.25,2
6527.29,918,3.98223,5.342,51.281,1
6655.39,918,3.96425,5.342,51.375,1
6783.07,918,3.97199,5.342,51.281,1
6910.82,918,4.33872,5.382,51.531,2
7039.62,918,4.02553,5.342,51.218,1
7167.16,918,4.04668,5.342,51.25,1
7294.53,918,3.95269,5.342,51.5,2
7422.85,918,3.95433,5.342,51.218,1
7551.27,918,4.00956,5.342,51.406,1
7678.52,918,5.0755,5.342,51.25,1
7806.53,918,3.87098,5.342,51.406,2
7934.25,918,4.03897,5.342,51.5,1
8062.59,918,4.05433,5.342,51.343,1
8190.71,918,4.01074,5.342,51.375,1
8318.75,918,4.39352,5.342,51.25,2
8446.5,918,3.94921,5.342,51.281,1
8574.05,918,3.99542,5.342,51.343,1
8702.26,918,3.90704,5.342,51.312,2
8830.32,918,3.9358,5.342,51.187,1
8959.13,918,4.05343,5.342,51.187,1
9086.46,918,4.1239,5.342,51.218,1
9214.59,918,4.38822,5.342,51.156,2
9344.16,918,4.00498,5.342,51.343,1
9472.27,918,3.99471,5.342,51.5,1
9599.82,918,4.06113,5.342,51.312,2
9729.96,918,4.14313,5.342,51.218,1
9858.4,918,4.07532,5.342,51.281,1
9985.89,918,4.0766,5.342,51.156,1
10113.7,918,4.12929,5.342,51.187,2
10242,918,3.95778,5.342,51.468,1
10370.2,918,4.02943,5.342,51.156,1
10498.4,918,4.0675,5.342,51.437,2
10627.1,918,3.98207,5.342,51.218,1
10755.1,918,4.0174,5.342,51.343,1
10883.2,918,4.08415,5.342,51.5,1
11010.8,918,4.08127,5.382,51.281,2
11138.8,918,3.98245,5.342,51.281,1
11266.8,918,4.04178,5.342,51.437,1
11394.1,918,4.13318,5.342,51.312,1
11522.5,918,4.0414,5.342,51.406,2
11650.1,918,4.03324,5.342,51.218,1
11777.5,918,4.0759,5.342,51.281,1
11905,918,3.95583,5.342,51.312,2
12032.6,918,4.00325,5.342,51.25,1
12161.2,918,4.01903,5.342,51.093,1
12289.7,918,4.05375,5.342,51.187,1
12419.2,918,4.35721,5.342,51.437,2
12548.4,918,4.02274,5.342,51.25,1
12676.3,918,3.99631,5.342,51.343,1
