task_id=0 response_ms=46.629 kernel_plus_memory_ms=46.0705 kernel_only_ms=39.3922 h2d_ms=2.82998 d2h_ms=3.84838
task_id=1 response_ms=44.7871 kernel_plus_memory_ms=44.6355 kernel_only_ms=38.8983 h2d_ms=2.84755 d2h_ms=2.88966
task_id=2 response_ms=44.7818 kernel_plus_memory_ms=44.6417 kernel_only_ms=38.8914 h2d_ms=2.8632 d2h_ms=2.88704
task_id=3 response_ms=44.7405 kernel_plus_memory_ms=44.6033 kernel_only_ms=38.894 h2d_ms=2.79421 d2h_ms=2.91514
task_id=4 response_ms=44.8237 kernel_plus_memory_ms=44.6852 kernel_only_ms=38.9306 h2d_ms=2.83587 d2h_ms=2.91878
task_id=5 response_ms=44.6082 kernel_plus_memory_ms=44.4762 kernel_only_ms=38.8821 h2d_ms=2.66214 d2h_ms=2.9319
task_id=6 response_ms=44.582 kernel_plus_memory_ms=44.467 kernel_only_ms=38.8966 h2d_ms=2.63549 d2h_ms=2.93491
task_id=7 response_ms=44.7904 kernel_plus_memory_ms=44.6623 kernel_only_ms=38.8959 h2d_ms=2.65334 d2h_ms=3.11306
task_id=8 response_ms=45.0783 kernel_plus_memory_ms=44.9264 kernel_only_ms=38.9256 h2d_ms=2.93146 d2h_ms=3.06938
task_id=9 response_ms=44.7717 kernel_plus_memory_ms=44.6085 kernel_only_ms=38.8777 h2d_ms=2.79421 d2h_ms=2.93664
task_id=10 response_ms=44.8848 kernel_plus_memory_ms=44.7166 kernel_only_ms=38.8674 h2d_ms=2.60266 d2h_ms=3.24659
task_id=11 response_ms=44.6059 kernel_plus_memory_ms=44.4574 kernel_only_ms=38.8906 h2d_ms=2.65286 d2h_ms=2.91398
task_id=12 response_ms=44.6573 kernel_plus_memory_ms=44.505 kernel_only_ms=38.9225 h2d_ms=2.65782 d2h_ms=2.92467
task_id=13 response_ms=44.8895 kernel_plus_memory_ms=44.7312 kernel_only_ms=38.9894 h2d_ms=2.83078 d2h_ms=2.91098
task_id=14 response_ms=44.5635 kernel_plus_memory_ms=44.4261 kernel_only_ms=38.8686 h2d_ms=2.59661 d2h_ms=2.96083
task_id=15 response_ms=44.6581 kernel_plus_memory_ms=44.5378 kernel_only_ms=38.894 h2d_ms=2.71267 d2h_ms=2.93114
task_id=16 response_ms=44.5954 kernel_plus_memory_ms=44.4583 kernel_only_ms=38.8967 h2d_ms=2.65827 d2h_ms=2.9033
task_id=17 response_ms=45.2898 kernel_plus_memory_ms=45.1278 kernel_only_ms=38.8871 h2d_ms=3.07293 d2h_ms=3.16778
task_id=18 response_ms=44.8055 kernel_plus_memory_ms=44.6574 kernel_only_ms=38.8785 h2d_ms=2.88093 d2h_ms=2.89798
task_id=19 response_ms=44.588 kernel_plus_memory_ms=44.4467 kernel_only_ms=38.894 h2d_ms=2.66512 d2h_ms=2.88758
task_id=20 response_ms=44.5695 kernel_plus_memory_ms=44.4397 kernel_only_ms=38.899 h2d_ms=2.65098 d2h_ms=2.8897
task_id=21 response_ms=44.6812 kernel_plus_memory_ms=44.5406 kernel_only_ms=38.8793 h2d_ms=2.72909 d2h_ms=2.93229
task_id=22 response_ms=44.7329 kernel_plus_memory_ms=44.571 kernel_only_ms=38.87 h2d_ms=2.8201 d2h_ms=2.88099
task_id=23 response_ms=44.5215 kernel_plus_memory_ms=44.3837 kernel_only_ms=38.8636 h2d_ms=2.63472 d2h_ms=2.88544
task_id=24 response_ms=44.6166 kernel_plus_memory_ms=44.4378 kernel_only_ms=38.893 h2d_ms=2.66726 d2h_ms=2.87747
task_id=25 response_ms=44.6641 kernel_plus_memory_ms=44.5285 kernel_only_ms=38.8966 h2d_ms=2.67776 d2h_ms=2.95411
task_id=26 response_ms=44.6929 kernel_plus_memory_ms=44.5524 kernel_only_ms=38.8883 h2d_ms=2.71181 d2h_ms=2.95226
task_id=27 response_ms=44.5468 kernel_plus_memory_ms=44.4068 kernel_only_ms=38.8815 h2d_ms=2.59955 d2h_ms=2.9257
task_id=28 response_ms=44.5753 kernel_plus_memory_ms=44.43 kernel_only_ms=38.8903 h2d_ms=2.61587 d2h_ms=2.92384
task_id=29 response_ms=44.5641 kernel_plus_memory_ms=44.4425 kernel_only_ms=38.9091 h2d_ms=2.6071 d2h_ms=2.9263
task_id=30 response_ms=44.6044 kernel_plus_memory_ms=44.4786 kernel_only_ms=38.8924 h2d_ms=2.64384 d2h_ms=2.94227
task_id=31 response_ms=44.789 kernel_plus_memory_ms=44.6491 kernel_only_ms=38.8747 h2d_ms=2.65891 d2h_ms=3.11555
task_id=32 response_ms=44.5783 kernel_plus_memory_ms=44.4653 kernel_only_ms=38.8825 h2d_ms=2.63421 d2h_ms=2.94858
task_id=33 response_ms=44.5734 kernel_plus_memory_ms=44.4428 kernel_only_ms=38.9205 h2d_ms=2.61936 d2h_ms=2.90298
task_id=34 response_ms=44.6138 kernel_plus_memory_ms=44.486 kernel_only_ms=38.8894 h2d_ms=2.65162 d2h_ms=2.94506
task_id=35 response_ms=44.8106 kernel_plus_memory_ms=44.6771 kernel_only_ms=38.8832 h2d_ms=2.87398 d2h_ms=2.9199
task_id=36 response_ms=44.6474 kernel_plus_memory_ms=44.4886 kernel_only_ms=38.8919 h2d_ms=2.62592 d2h_ms=2.97082
task_id=37 response_ms=44.7393 kernel_plus_memory_ms=44.5656 kernel_only_ms=38.9102 h2d_ms=2.66989 d2h_ms=2.98544
task_id=38 response_ms=44.6806 kernel_plus_memory_ms=44.5263 kernel_only_ms=38.9096 h2d_ms=2.67779 d2h_ms=2.93891
task_id=39 response_ms=44.6062 kernel_plus_memory_ms=44.4615 kernel_only_ms=38.8973 h2d_ms=2.65616 d2h_ms=2.908
task_id=40 response_ms=44.6347 kernel_plus_memory_ms=44.483 kernel_only_ms=38.9008 h2d_ms=2.69987 d2h_ms=2.88237
task_id=41 response_ms=44.9266 kernel_plus_memory_ms=44.7549 kernel_only_ms=38.9537 h2d_ms=2.89107 d2h_ms=2.91014
task_id=42 response_ms=44.8241 kernel_plus_memory_ms=44.6862 kernel_only_ms=38.8685 h2d_ms=2.67597 d2h_ms=3.14176
task_id=43 response_ms=44.6426 kernel_plus_memory_ms=44.4981 kernel_only_ms=38.8868 h2d_ms=2.68374 d2h_ms=2.92758
task_id=44 response_ms=44.6121 kernel_plus_memory_ms=44.463 kernel_only_ms=38.8672 h2d_ms=2.6968 d2h_ms=2.89894
task_id=45 response_ms=44.6926 kernel_plus_memory_ms=44.5344 kernel_only_ms=38.8945 h2d_ms=2.70355 d2h_ms=2.93635
task_id=46 response_ms=44.6949 kernel_plus_memory_ms=44.5332 kernel_only_ms=38.9187 h2d_ms=2.63856 d2h_ms=2.97587
task_id=47 response_ms=44.5967 kernel_plus_memory_ms=44.4645 kernel_only_ms=38.8774 h2d_ms=2.63411 d2h_ms=2.9529
task_id=48 response_ms=44.6073 kernel_plus_memory_ms=44.4542 kernel_only_ms=38.892 h2d_ms=2.63526 d2h_ms=2.92691
task_id=49 response_ms=44.9821 kernel_plus_memory_ms=44.8012 kernel_only_ms=38.9154 h2d_ms=2.94563 d2h_ms=2.94019
task_id=50 response_ms=44.6434 kernel_plus_memory_ms=44.49 kernel_only_ms=38.907 h2d_ms=2.56246 d2h_ms=3.02058
task_id=51 response_ms=44.6148 kernel_plus_memory_ms=44.4773 kernel_only_ms=38.8786 h2d_ms=2.64515 d2h_ms=2.9536
task_id=52 response_ms=44.6164 kernel_plus_memory_ms=44.4759 kernel_only_ms=38.8943 h2d_ms=2.648 d2h_ms=2.93354
task_id=53 response_ms=44.5779 kernel_plus_memory_ms=44.4338 kernel_only_ms=38.8637 h2d_ms=2.62851 d2h_ms=2.9416
