task_id=0 response_ms=40.6526 kernel_plus_memory_ms=40.3612 kernel_only_ms=16.3237 h2d_ms=11.3621 d2h_ms=12.6754
task_id=29 response_ms=38.6651 kernel_plus_memory_ms=38.5184 kernel_only_ms=15.073 h2d_ms=11.655 d2h_ms=11.7904
task_id=30 response_ms=38.6865 kernel_plus_memory_ms=38.5343 kernel_only_ms=15.0734 h2d_ms=11.6348 d2h_ms=11.826
task_id=31 response_ms=38.2598 kernel_plus_memory_ms=38.091 kernel_only_ms=15.096 h2d_ms=11.2109 d2h_ms=11.7841
task_id=32 response_ms=38.6887 kernel_plus_memory_ms=38.5383 kernel_only_ms=15.0772 h2d_ms=11.6683 d2h_ms=11.7929
task_id=33 response_ms=39.0961 kernel_plus_memory_ms=38.9528 kernel_only_ms=15.0742 h2d_ms=11.6842 d2h_ms=12.1945
task_id=34 response_ms=39.05 kernel_plus_memory_ms=38.8915 kernel_only_ms=15.0756 h2d_ms=11.9881 d2h_ms=11.8278
task_id=35 response_ms=39.252 kernel_plus_memory_ms=39.0928 kernel_only_ms=15.0746 h2d_ms=12.2257 d2h_ms=11.7925
task_id=36 response_ms=39.4669 kernel_plus_memory_ms=39.2983 kernel_only_ms=15.0944 h2d_ms=12.0254 d2h_ms=12.1785
task_id=37 response_ms=38.7706 kernel_plus_memory_ms=38.6129 kernel_only_ms=15.0801 h2d_ms=11.6745 d2h_ms=11.8584
task_id=38 response_ms=38.7708 kernel_plus_memory_ms=38.623 kernel_only_ms=15.0774 h2d_ms=11.7203 d2h_ms=11.8253
task_id=39 response_ms=39.0011 kernel_plus_memory_ms=38.8404 kernel_only_ms=15.074 h2d_ms=12.0193 d2h_ms=11.7471
task_id=40 response_ms=38.5391 kernel_plus_memory_ms=38.3731 kernel_only_ms=15.0906 h2d_ms=11.4854 d2h_ms=11.7971
task_id=41 response_ms=38.9483 kernel_plus_memory_ms=38.808 kernel_only_ms=15.0699 h2d_ms=11.9993 d2h_ms=11.7388
task_id=42 response_ms=38.9598 kernel_plus_memory_ms=38.8304 kernel_only_ms=15.0729 h2d_ms=11.978 d2h_ms=11.7795
task_id=43 response_ms=38.821 kernel_plus_memory_ms=38.6631 kernel_only_ms=15.0772 h2d_ms=11.8431 d2h_ms=11.7428
task_id=44 response_ms=39.1416 kernel_plus_memory_ms=38.98 kernel_only_ms=15.1061 h2d_ms=12.0864 d2h_ms=11.7874
task_id=45 response_ms=39.3699 kernel_plus_memory_ms=39.2048 kernel_only_ms=15.0743 h2d_ms=12.3984 d2h_ms=11.7321
task_id=46 response_ms=38.9112 kernel_plus_memory_ms=38.76 kernel_only_ms=15.0786 h2d_ms=11.8058 d2h_ms=11.8757
task_id=47 response_ms=38.8216 kernel_plus_memory_ms=38.6827 kernel_only_ms=15.0793 h2d_ms=11.8207 d2h_ms=11.7827
task_id=48 response_ms=39.4373 kernel_plus_memory_ms=39.2448 kernel_only_ms=15.3453 h2d_ms=11.8486 d2h_ms=12.0509
task_id=49 response_ms=38.5272 kernel_plus_memory_ms=38.3753 kernel_only_ms=15.0967 h2d_ms=11.4481 d2h_ms=11.8305
task_id=50 response_ms=38.615 kernel_plus_memory_ms=38.4758 kernel_only_ms=15.0909 h2d_ms=11.6164 d2h_ms=11.7685
task_id=51 response_ms=38.6445 kernel_plus_memory_ms=38.5079 kernel_only_ms=15.0735 h2d_ms=11.6408 d2h_ms=11.7936
task_id=52 response_ms=39.0183 kernel_plus_memory_ms=38.8633 kernel_only_ms=15.0741 h2d_ms=12.0341 d2h_ms=11.755
task_id=53 response_ms=39.1055 kernel_plus_memory_ms=38.9371 kernel_only_ms=15.0954 h2d_ms=12.0817 d2h_ms=11.76
task_id=54 response_ms=39.2611 kernel_plus_memory_ms=39.0959 kernel_only_ms=15.0761 h2d_ms=11.8691 d2h_ms=12.1507
task_id=55 response_ms=39.6917 kernel_plus_memory_ms=39.5202 kernel_only_ms=15.0719 h2d_ms=11.7758 d2h_ms=12.6725
task_id=56 response_ms=38.7236 kernel_plus_memory_ms=38.5722 kernel_only_ms=15.0736 h2d_ms=11.6895 d2h_ms=11.809
task_id=57 response_ms=39.056 kernel_plus_memory_ms=38.8994 kernel_only_ms=15.0944 h2d_ms=12.0402 d2h_ms=11.7647
task_id=58 response_ms=38.3183 kernel_plus_memory_ms=38.1442 kernel_only_ms=15.0719 h2d_ms=11.2845 d2h_ms=11.7878
task_id=59 response_ms=38.594 kernel_plus_memory_ms=38.4461 kernel_only_ms=15.0724 h2d_ms=11.6259 d2h_ms=11.7479
task_id=60 response_ms=38.6496 kernel_plus_memory_ms=38.4796 kernel_only_ms=15.0769 h2d_ms=11.6183 d2h_ms=11.7845
task_id=61 response_ms=38.7964 kernel_plus_memory_ms=38.6332 kernel_only_ms=15.0876 h2d_ms=11.7254 d2h_ms=11.8202
task_id=62 response_ms=39.4444 kernel_plus_memory_ms=39.2843 kernel_only_ms=15.0978 h2d_ms=12.3523 d2h_ms=11.8342
task_id=63 response_ms=38.7424 kernel_plus_memory_ms=38.5699 kernel_only_ms=15.0739 h2d_ms=11.7477 d2h_ms=11.7482
task_id=64 response_ms=39.0707 kernel_plus_memory_ms=38.9178 kernel_only_ms=15.0775 h2d_ms=12.0184 d2h_ms=11.8219
task_id=65 response_ms=39.0508 kernel_plus_memory_ms=38.8868 kernel_only_ms=15.0764 h2d_ms=12.022 d2h_ms=11.7884
task_id=66 response_ms=39.0453 kernel_plus_memory_ms=38.8842 kernel_only_ms=15.1032 h2d_ms=11.9798 d2h_ms=11.8012
task_id=67 response_ms=38.8953 kernel_plus_memory_ms=38.7172 kernel_only_ms=15.0771 h2d_ms=11.2576 d2h_ms=12.3826
task_id=68 response_ms=38.7841 kernel_plus_memory_ms=38.6294 kernel_only_ms=15.0766 h2d_ms=11.7844 d2h_ms=11.7684
task_id=69 response_ms=38.8181 kernel_plus_memory_ms=38.6684 kernel_only_ms=15.074 h2d_ms=11.8256 d2h_ms=11.7689
task_id=70 response_ms=38.7523 kernel_plus_memory_ms=38.5673 kernel_only_ms=15.0756 h2d_ms=11.65 d2h_ms=11.8417
task_id=71 response_ms=38.9084 kernel_plus_memory_ms=38.7328 kernel_only_ms=15.0767 h2d_ms=11.9129 d2h_ms=11.7432
task_id=72 response_ms=39.5505 kernel_plus_memory_ms=39.3838 kernel_only_ms=15.0718 h2d_ms=12.5214 d2h_ms=11.7905
task_id=73 response_ms=38.9616 kernel_plus_memory_ms=38.8289 kernel_only_ms=15.0735 h2d_ms=11.9621 d2h_ms=11.7933
task_id=74 response_ms=38.9634 kernel_plus_memory_ms=38.7674 kernel_only_ms=15.0727 h2d_ms=11.9534 d2h_ms=11.7412
task_id=75 response_ms=39.0421 kernel_plus_memory_ms=38.8852 kernel_only_ms=15.0958 h2d_ms=12.0251 d2h_ms=11.7644
task_id=76 response_ms=38.3269 kernel_plus_memory_ms=38.1775 kernel_only_ms=15.0718 h2d_ms=11.3236 d2h_ms=11.782
task_id=77 response_ms=38.5575 kernel_plus_memory_ms=38.4178 kernel_only_ms=15.0721 h2d_ms=11.592 d2h_ms=11.7536
task_id=78 response_ms=38.6781 kernel_plus_memory_ms=38.5324 kernel_only_ms=15.0745 h2d_ms=11.6647 d2h_ms=11.7932
task_id=79 response_ms=39.0553 kernel_plus_memory_ms=38.9043 kernel_only_ms=15.0946 h2d_ms=12.0514 d2h_ms=11.7583
task_id=80 response_ms=39.5556 kernel_plus_memory_ms=39.3826 kernel_only_ms=15.0783 h2d_ms=12.5659 d2h_ms=11.7384
task_id=81 response_ms=39.3867 kernel_plus_memory_ms=39.2219 kernel_only_ms=15.0779 h2d_ms=12.3234 d2h_ms=11.8207
task_id=82 response_ms=38.9928 kernel_plus_memory_ms=38.8488 kernel_only_ms=15.0747 h2d_ms=11.9739 d2h_ms=11.8002
task_id=83 response_ms=38.9419 kernel_plus_memory_ms=38.8016 kernel_only_ms=15.0739 h2d_ms=11.9769 d2h_ms=11.7508
task_id=84 response_ms=39.0807 kernel_plus_memory_ms=38.9222 kernel_only_ms=15.0924 h2d_ms=12.0504 d2h_ms=11.7793
task_id=85 response_ms=39.141 kernel_plus_memory_ms=38.9812 kernel_only_ms=15.0733 h2d_ms=11.721 d2h_ms=12.1869
task_id=86 response_ms=38.9071 kernel_plus_memory_ms=38.7651 kernel_only_ms=15.0712 h2d_ms=11.951 d2h_ms=11.7428
task_id=87 response_ms=38.8429 kernel_plus_memory_ms=38.699 kernel_only_ms=15.0828 h2d_ms=11.8407 d2h_ms=11.7756
task_id=88 response_ms=38.8594 kernel_plus_memory_ms=38.703 kernel_only_ms=15.0975 h2d_ms=11.837 d2h_ms=11.7685
task_id=89 response_ms=38.6452 kernel_plus_memory_ms=38.4813 kernel_only_ms=15.0746 h2d_ms=11.6322 d2h_ms=11.7745
task_id=90 response_ms=39.3322 kernel_plus_memory_ms=39.1798 kernel_only_ms=15.076 h2d_ms=12.3703 d2h_ms=11.7335
task_id=91 response_ms=38.9699 kernel_plus_memory_ms=38.8456 kernel_only_ms=15.0905 h2d_ms=11.9545 d2h_ms=11.8006
task_id=92 response_ms=38.9743 kernel_plus_memory_ms=38.8273 kernel_only_ms=15.0945 h2d_ms=11.9756 d2h_ms=11.7572
task_id=93 response_ms=38.6348 kernel_plus_memory_ms=38.4764 kernel_only_ms=15.0738 h2d_ms=11.6536 d2h_ms=11.7491
task_id=94 response_ms=38.6922 kernel_plus_memory_ms=38.5344 kernel_only_ms=15.0741 h2d_ms=11.2784 d2h_ms=12.1819
task_id=95 response_ms=38.8698 kernel_plus_memory_ms=38.7355 kernel_only_ms=15.0732 h2d_ms=11.9378 d2h_ms=11.7246
task_id=96 response_ms=38.9734 kernel_plus_memory_ms=38.8315 kernel_only_ms=15.0713 h2d_ms=11.965 d2h_ms=11.7951
task_id=97 response_ms=39.0852 kernel_plus_memory_ms=38.9346 kernel_only_ms=15.0931 h2d_ms=12.0589 d2h_ms=11.7826
task_id=98 response_ms=39.2726 kernel_plus_memory_ms=39.0897 kernel_only_ms=15.0731 h2d_ms=12.2476 d2h_ms=11.769
task_id=99 response_ms=39.3962 kernel_plus_memory_ms=39.2167 kernel_only_ms=15.0712 h2d_ms=12.1581 d2h_ms=11.9874
task_id=100 response_ms=39.1921 kernel_plus_memory_ms=39.0572 kernel_only_ms=15.074 h2d_ms=11.8324 d2h_ms=12.1508
task_id=101 response_ms=39.0584 kernel_plus_memory_ms=38.9153 kernel_only_ms=15.0935 h2d_ms=12.0207 d2h_ms=11.8011
task_id=102 response_ms=38.8897 kernel_plus_memory_ms=38.7414 kernel_only_ms=15.0744 h2d_ms=11.8909 d2h_ms=11.7761
task_id=103 response_ms=39.2581 kernel_plus_memory_ms=39.0975 kernel_only_ms=15.0737 h2d_ms=12.2522 d2h_ms=11.7716
task_id=104 response_ms=38.8985 kernel_plus_memory_ms=38.76 kernel_only_ms=15.0703 h2d_ms=11.9342 d2h_ms=11.7555
task_id=105 response_ms=38.9915 kernel_plus_memory_ms=38.8396 kernel_only_ms=15.0974 h2d_ms=11.9725 d2h_ms=11.7698
task_id=106 response_ms=39.0012 kernel_plus_memory_ms=38.851 kernel_only_ms=15.0748 h2d_ms=12.0061 d2h_ms=11.77
task_id=107 response_ms=38.4498 kernel_plus_memory_ms=38.2967 kernel_only_ms=15.0747 h2d_ms=11.4346 d2h_ms=11.7874
task_id=108 response_ms=39.2408 kernel_plus_memory_ms=39.1004 kernel_only_ms=15.0708 h2d_ms=12.2884 d2h_ms=11.7412
task_id=109 response_ms=38.8659 kernel_plus_memory_ms=38.6945 kernel_only_ms=15.0737 h2d_ms=11.7775 d2h_ms=11.8432
task_id=110 response_ms=39.0276 kernel_plus_memory_ms=38.882 kernel_only_ms=15.0944 h2d_ms=12.0004 d2h_ms=11.7872
task_id=111 response_ms=39.0013 kernel_plus_memory_ms=38.8539 kernel_only_ms=15.0751 h2d_ms=12.0271 d2h_ms=11.7517
task_id=112 response_ms=39.7057 kernel_plus_memory_ms=39.4962 kernel_only_ms=15.0938 h2d_ms=12.0764 d2h_ms=12.326
task_id=113 response_ms=40.2326 kernel_plus_memory_ms=40.0771 kernel_only_ms=15.0721 h2d_ms=12.022 d2h_ms=12.983
task_id=114 response_ms=39.0004 kernel_plus_memory_ms=38.8593 kernel_only_ms=15.0954 h2d_ms=12.0001 d2h_ms=11.7638
task_id=115 response_ms=38.7319 kernel_plus_memory_ms=38.5746 kernel_only_ms=15.075 h2d_ms=11.6924 d2h_ms=11.8072
task_id=116 response_ms=39.1538 kernel_plus_memory_ms=38.996 kernel_only_ms=15.0794 h2d_ms=11.7931 d2h_ms=12.1236
task_id=117 response_ms=39.2531 kernel_plus_memory_ms=39.112 kernel_only_ms=15.0729 h2d_ms=11.7483 d2h_ms=12.2909
task_id=118 response_ms=38.6845 kernel_plus_memory_ms=38.5554 kernel_only_ms=15.0925 h2d_ms=11.6432 d2h_ms=11.8196
task_id=119 response_ms=38.6493 kernel_plus_memory_ms=38.5068 kernel_only_ms=15.072 h2d_ms=11.649 d2h_ms=11.7859
task_id=120 response_ms=38.6744 kernel_plus_memory_ms=38.532 kernel_only_ms=15.0715 h2d_ms=11.6488 d2h_ms=11.8118
task_id=121 response_ms=39.3866 kernel_plus_memory_ms=39.2193 kernel_only_ms=15.0746 h2d_ms=12.3913 d2h_ms=11.7535
task_id=122 response_ms=39.1197 kernel_plus_memory_ms=38.9557 kernel_only_ms=15.0789 h2d_ms=12.1056 d2h_ms=11.7711
task_id=123 response_ms=39.0022 kernel_plus_memory_ms=38.8512 kernel_only_ms=15.0954 h2d_ms=11.9803 d2h_ms=11.7755
task_id=124 response_ms=39.0461 kernel_plus_memory_ms=38.8868 kernel_only_ms=15.0781 h2d_ms=11.993 d2h_ms=11.8157
task_id=125 response_ms=38.9645 kernel_plus_memory_ms=38.8203 kernel_only_ms=15.0772 h2d_ms=11.979 d2h_ms=11.7641
task_id=126 response_ms=39.2795 kernel_plus_memory_ms=39.1209 kernel_only_ms=15.0718 h2d_ms=11.9232 d2h_ms=12.1259
task_id=127 response_ms=38.8805 kernel_plus_memory_ms=38.7455 kernel_only_ms=15.0935 h2d_ms=11.6291 d2h_ms=12.0228
task_id=128 response_ms=38.8447 kernel_plus_memory_ms=38.6903 kernel_only_ms=15.0748 h2d_ms=11.8177 d2h_ms=11.7977
task_id=129 response_ms=38.6291 kernel_plus_memory_ms=38.4787 kernel_only_ms=15.0776 h2d_ms=11.6302 d2h_ms=11.7709
task_id=130 response_ms=39.2446 kernel_plus_memory_ms=39.0783 kernel_only_ms=15.072 h2d_ms=12.2484 d2h_ms=11.758
task_id=131 response_ms=38.8385 kernel_plus_memory_ms=38.6993 kernel_only_ms=15.0715 h2d_ms=11.9149 d2h_ms=11.7129
task_id=132 response_ms=38.9646 kernel_plus_memory_ms=38.832 kernel_only_ms=15.0735 h2d_ms=11.9749 d2h_ms=11.7836
task_id=133 response_ms=38.6246 kernel_plus_memory_ms=38.4716 kernel_only_ms=15.073 h2d_ms=11.6554 d2h_ms=11.7432
task_id=134 response_ms=38.829 kernel_plus_memory_ms=38.6482 kernel_only_ms=15.0759 h2d_ms=11.8756 d2h_ms=11.6967
task_id=135 response_ms=39.3685 kernel_plus_memory_ms=39.2211 kernel_only_ms=15.0717 h2d_ms=12.3531 d2h_ms=11.7962
task_id=136 response_ms=39.1112 kernel_plus_memory_ms=38.969 kernel_only_ms=15.1039 h2d_ms=12.0111 d2h_ms=11.854
task_id=137 response_ms=39.0184 kernel_plus_memory_ms=38.8724 kernel_only_ms=15.0756 h2d_ms=12.031 d2h_ms=11.7657
task_id=138 response_ms=39.0932 kernel_plus_memory_ms=38.9174 kernel_only_ms=15.0732 h2d_ms=12.0621 d2h_ms=11.7821
task_id=139 response_ms=39.1387 kernel_plus_memory_ms=38.9896 kernel_only_ms=15.0988 h2d_ms=12.1118 d2h_ms=11.7791
task_id=140 response_ms=38.9995 kernel_plus_memory_ms=38.8572 kernel_only_ms=15.0917 h2d_ms=12.0069 d2h_ms=11.7585
task_id=141 response_ms=38.9611 kernel_plus_memory_ms=38.8227 kernel_only_ms=15.0739 h2d_ms=11.98 d2h_ms=11.7689
task_id=142 response_ms=39.0169 kernel_plus_memory_ms=38.8647 kernel_only_ms=15.0739 h2d_ms=12.0005 d2h_ms=11.7903
task_id=143 response_ms=39.1835 kernel_plus_memory_ms=39.0332 kernel_only_ms=15.0753 h2d_ms=12.1598 d2h_ms=11.7981
task_id=144 response_ms=38.5715 kernel_plus_memory_ms=38.4021 kernel_only_ms=15.077 h2d_ms=11.5908 d2h_ms=11.7344
task_id=145 response_ms=38.9134 kernel_plus_memory_ms=38.7597 kernel_only_ms=15.106 h2d_ms=11.8393 d2h_ms=11.8144
task_id=146 response_ms=38.8103 kernel_plus_memory_ms=38.6618 kernel_only_ms=15.0738 h2d_ms=11.8542 d2h_ms=11.7339
task_id=147 response_ms=38.9202 kernel_plus_memory_ms=38.7609 kernel_only_ms=15.0764 h2d_ms=11.8196 d2h_ms=11.865
task_id=148 response_ms=38.5523 kernel_plus_memory_ms=38.3902 kernel_only_ms=15.0752 h2d_ms=11.5135 d2h_ms=11.8015
task_id=149 response_ms=38.5484 kernel_plus_memory_ms=38.4186 kernel_only_ms=15.0977 h2d_ms=11.569 d2h_ms=11.752
task_id=150 response_ms=38.6073 kernel_plus_memory_ms=38.4681 kernel_only_ms=15.0705 h2d_ms=11.6099 d2h_ms=11.7877
task_id=151 response_ms=39.0031 kernel_plus_memory_ms=38.8456 kernel_only_ms=15.0716 h2d_ms=11.9908 d2h_ms=11.7832
task_id=152 response_ms=39.6488 kernel_plus_memory_ms=39.4835 kernel_only_ms=15.0717 h2d_ms=12.6112 d2h_ms=11.8005
task_id=153 response_ms=39.5959 kernel_plus_memory_ms=39.4214 kernel_only_ms=15.0994 h2d_ms=12.5518 d2h_ms=11.7702
task_id=154 response_ms=39.1059 kernel_plus_memory_ms=38.9414 kernel_only_ms=15.0761 h2d_ms=12.042 d2h_ms=11.8233
task_id=155 response_ms=39.1805 kernel_plus_memory_ms=39.0374 kernel_only_ms=15.0749 h2d_ms=12.2152 d2h_ms=11.7474
task_id=156 response_ms=39.0866 kernel_plus_memory_ms=38.9353 kernel_only_ms=15.0743 h2d_ms=12.0864 d2h_ms=11.7746
task_id=157 response_ms=38.2987 kernel_plus_memory_ms=38.1485 kernel_only_ms=15.075 h2d_ms=11.3186 d2h_ms=11.7549
task_id=158 response_ms=39.4185 kernel_plus_memory_ms=39.2679 kernel_only_ms=15.0992 h2d_ms=12.0012 d2h_ms=12.1675
task_id=159 response_ms=39.0291 kernel_plus_memory_ms=38.8743 kernel_only_ms=15.0838 h2d_ms=12.0231 d2h_ms=11.7673
task_id=160 response_ms=38.9986 kernel_plus_memory_ms=38.8395 kernel_only_ms=15.0745 h2d_ms=12.0001 d2h_ms=11.7649
task_id=161 response_ms=39.044 kernel_plus_memory_ms=38.8893 kernel_only_ms=15.0737 h2d_ms=12.0189 d2h_ms=11.7968
task_id=162 response_ms=38.6279 kernel_plus_memory_ms=38.4543 kernel_only_ms=15.0962 h2d_ms=11.636 d2h_ms=11.722
task_id=163 response_ms=38.5803 kernel_plus_memory_ms=38.4266 kernel_only_ms=15.0708 h2d_ms=11.5668 d2h_ms=11.789
task_id=164 response_ms=38.9917 kernel_plus_memory_ms=38.838 kernel_only_ms=15.0755 h2d_ms=11.9714 d2h_ms=11.7911
task_id=165 response_ms=39.0625 kernel_plus_memory_ms=38.9042 kernel_only_ms=15.071 h2d_ms=12.0514 d2h_ms=11.7818
task_id=166 response_ms=39.2164 kernel_plus_memory_ms=39.0374 kernel_only_ms=15.0886 h2d_ms=12.0963 d2h_ms=11.8525
task_id=167 response_ms=38.9375 kernel_plus_memory_ms=38.7758 kernel_only_ms=15.074 h2d_ms=11.9284 d2h_ms=11.7735
task_id=168 response_ms=38.7842 kernel_plus_memory_ms=38.6364 kernel_only_ms=15.0761 h2d_ms=11.8117 d2h_ms=11.7486
task_id=169 response_ms=38.6283 kernel_plus_memory_ms=38.4718 kernel_only_ms=15.0764 h2d_ms=11.6184 d2h_ms=11.7771
task_id=170 response_ms=38.8933 kernel_plus_memory_ms=38.6774 kernel_only_ms=15.0802 h2d_ms=11.8155 d2h_ms=11.7818
task_id=171 response_ms=39.3677 kernel_plus_memory_ms=39.189 kernel_only_ms=15.0968 h2d_ms=12.3564 d2h_ms=11.7357
task_id=172 response_ms=39.5051 kernel_plus_memory_ms=39.3552 kernel_only_ms=15.1092 h2d_ms=11.5771 d2h_ms=12.6689
task_id=173 response_ms=39.0169 kernel_plus_memory_ms=38.8572 kernel_only_ms=15.0747 h2d_ms=12.0292 d2h_ms=11.7533
task_id=174 response_ms=39.0361 kernel_plus_memory_ms=38.8808 kernel_only_ms=15.0761 h2d_ms=12.0345 d2h_ms=11.7702
task_id=175 response_ms=39.6828 kernel_plus_memory_ms=39.5211 kernel_only_ms=15.1003 h2d_ms=12.2174 d2h_ms=12.2034
task_id=176 response_ms=38.8581 kernel_plus_memory_ms=38.7189 kernel_only_ms=15.0719 h2d_ms=11.9245 d2h_ms=11.7225
task_id=177 response_ms=38.6184 kernel_plus_memory_ms=38.466 kernel_only_ms=15.0755 h2d_ms=11.6313 d2h_ms=11.7592
task_id=178 response_ms=38.7041 kernel_plus_memory_ms=38.5534 kernel_only_ms=15.0761 h2d_ms=11.6967 d2h_ms=11.7806
task_id=179 response_ms=39.33 kernel_plus_memory_ms=39.17 kernel_only_ms=15.0941 h2d_ms=12.2723 d2h_ms=11.8035
task_id=180 response_ms=38.6419 kernel_plus_memory_ms=38.4857 kernel_only_ms=15.0776 h2d_ms=11.2185 d2h_ms=12.1896
task_id=181 response_ms=38.9432 kernel_plus_memory_ms=38.7891 kernel_only_ms=15.0747 h2d_ms=12.0006 d2h_ms=11.7139
task_id=182 response_ms=39.0859 kernel_plus_memory_ms=38.939 kernel_only_ms=15.0761 h2d_ms=12.0663 d2h_ms=11.7966
task_id=183 response_ms=38.9607 kernel_plus_memory_ms=38.811 kernel_only_ms=15.0724 h2d_ms=11.9808 d2h_ms=11.7578
task_id=184 response_ms=38.5166 kernel_plus_memory_ms=38.369 kernel_only_ms=15.0989 h2d_ms=11.5214 d2h_ms=11.7487
task_id=185 response_ms=39.0464 kernel_plus_memory_ms=38.9131 kernel_only_ms=15.0692 h2d_ms=12.1512 d2h_ms=11.6928
task_id=186 response_ms=38.944 kernel_plus_memory_ms=38.8227 kernel_only_ms=15.0716 h2d_ms=11.9793 d2h_ms=11.7717
task_id=187 response_ms=38.6387 kernel_plus_memory_ms=38.4768 kernel_only_ms=15.0761 h2d_ms=11.6183 d2h_ms=11.7824
task_id=188 response_ms=38.6923 kernel_plus_memory_ms=38.5406 kernel_only_ms=15.0979 h2d_ms=11.6728 d2h_ms=11.77
task_id=189 response_ms=38.3053 kernel_plus_memory_ms=38.1616 kernel_only_ms=15.0754 h2d_ms=11.316 d2h_ms=11.7702
task_id=190 response_ms=38.5177 kernel_plus_memory_ms=38.3866 kernel_only_ms=15.0724 h2d_ms=11.5684 d2h_ms=11.7459
task_id=191 response_ms=38.5164 kernel_plus_memory_ms=38.3777 kernel_only_ms=15.0717 h2d_ms=11.5694 d2h_ms=11.7366
task_id=192 response_ms=38.5722 kernel_plus_memory_ms=38.4155 kernel_only_ms=15.0744 h2d_ms=11.5762 d2h_ms=11.7648
task_id=193 response_ms=38.8362 kernel_plus_memory_ms=38.6859 kernel_only_ms=15.2545 h2d_ms=11.6523 d2h_ms=11.779
