window_end_ms,freq_mhz,avg_response_ms,power_w,temp_c,num_completed
0.43549,816,-1,5.98,51.531,0
127.327,816,45.6977,5.98,51.562,2
254.657,816,45.522,5.861,51.593,1
382.512,816,45.3774,5.781,51.531,1
510.013,816,45.3957,5.821,51.593,1
636.739,816,45.3823,5.821,51.562,2
764.425,816,45.4945,5.781,51.468,1
891.999,816,45.4598,5.741,51.562,1
1019.26,816,45.4963,5.781,51.687,1
1146.5,816,45.3991,5.781,51.5,2
1274.11,816,45.4816,5.741,51.531,1
1400.61,816,45.4647,5.741,51.656,1
1528.57,816,45.5769,5.781,51.781,2
1655.18,816,45.3203,5.741,51.75,1
1781.58,816,45.3865,5.701,51.562,1
1908.48,816,45.3612,5.741,51.75,1
2035.47,816,45.3378,5.781,51.75,2
2162.63,816,45.3138,5.741,51.437,1
2289.9,816,45.4454,5.701,51.687,1
2416.86,816,45.6056,5.741,51.843,1
2543.21,816,45.4285,5.781,51.5,2
2670.61,816,45.4178,5.741,51.5,1
2798.06,816,45.3866,5.741,51.5,1
2924.68,816,45.3792,5.781,51.531,2
3052.39,816,45.3444,5.781,51.562,1
3180.39,816,45.4599,5.741,51.375,1
3307.2,816,45.3114,5.741,51.593,1
3434.58,816,45.3723,5.821,51.562,2
3561.28,816,45.4391,5.781,51.625,1
3688.99,816,45.5013,5.741,51.5,1
3815.61,816,45.3624,5.781,51.625,1
3942.64,816,45.3686,5.781,51.562,2
4070.1,816,45.3122,5.741,51.656,1
4196.83,816,45.3513,5.701,51.5,1
4323.75,816,45.365,5.781,51.75,1
4450.47,816,45.3718,5.781,51.687,2
4577.57,816,45.4478,5.741,51.343,1
4705.24,816,45.5083,5.741,51.687,1
4832.65,816,45.523,5.781,51.781,2
4959.49,816,45.335,5.741,51.468,1
5086.5,816,45.4619,5.701,51.531,1
5213.73,816,45.3494,5.741,51.687,1
5340.6,816,45.4357,5.781,51.437,2
5467.54,816,45.3302,5.741,51.5,1
5594.84,816,45.3856,5.701,51.625,1
5722.21,816,45.4344,5.741,51.718,1
5848.38,816,45.2755,5.781,51.5,2
5975.3,816,45.3955,5.741,51.531,1
6102.7,816,45.3027,5.701,51.718,1
6229.27,816,45.3082,5.741,51.875,1
6355.32,816,45.3842,5.741,51.406,2
6482.67,816,45.395,5.701,51.531,1
6609.98,816,45.2975,5.741,51.781,1
6736.77,816,45.3081,5.781,51.531,2
6863.42,816,45.3317,5.741,51.437,1
6990.69,816,45.4422,5.701,51.531,1
7117.75,816,45.3747,5.741,51.531,1
7244.77,816,45.4096,5.79,51.562,2
7371.61,816,45.4207,5.741,51.5,1
7498.63,816,45.4685,5.701,51.687,1
7625.26,816,45.3663,5.741,51.75,1
7751.51,816,45.3188,5.781,51.5,2
7879.06,816,45.3541,5.741,51.625,1
8005.8,816,45.345,5.701,51.875,1
8132.55,816,45.327,5.741,51.5,1
8258.58,816,45.4151,5.741,51.531,2
8385.44,816,45.4413,5.701,51.468,1
8512.85,816,45.4874,5.701,51.562,1
8640.67,816,45.4445,5.781,51.593,2
8767.23,816,45.4787,5.741,51.5,1
8893.87,816,45.4831,5.701,51.656,1
9021.19,816,45.3528,5.741,51.562,1
9148,816,45.3445,5.79,51.562,2
9274.91,816,45.4211,5.741,51.625,1
9402.06,816,45.3685,5.701,51.781,1
9529.29,816,45.4768,5.75,51.687,1
9658.5,816,45.4953,5.79,51.656,2
9785.81,816,45.3894,5.75,51.375,1
9912.68,816,45.4007,5.75,51.781,1
10039.2,816,45.4683,5.79,51.718,2
10166.5,816,45.3512,5.75,51.343,1
10293.8,816,45.4719,5.701,51.406,1
10420.2,816,45.3376,5.75,51.781,1
10547.3,816,45.3172,5.79,51.531,2
10673.4,816,45.3602,5.741,51.406,1
10800.4,816,45.2875,5.701,51.562,1
10927.4,816,45.4125,5.75,51.656,1
11054.1,816,45.3288,5.781,51.687,2
11181.4,816,45.3609,5.741,51.5,1
11309,816,45.3666,5.701,51.593,1
11435.9,816,45.517,5.741,51.75,1
11562.5,816,45.5,5.741,51.406,2
11689.4,816,45.4042,5.701,51.437,1
11816.1,816,45.3037,5.701,51.75,1
11942.6,816,45.4033,5.781,51.531,1
12068.5,816,45.2916,5.741,51.437,2
12195.2,816,45.3795,5.701,51.531,1
12322.4,816,45.3384,5.701,51.656,1
12449.5,816,45.4697,5.781,51.718,2
12576.2,816,45.3773,5.741,51.468,1
12703.3,816,45.4358,5.701,51.593,1
12829.5,816,45.4214,5.741,51.781,1
12956.6,816,45.3243,5.781,51.375,2
13085,816,45.3081,5.741,51.562,1
13211.8,816,45.4199,5.701,51.687,1
13338.4,816,45.5121,5.741,51.531,1
13464.5,816,45.3476,5.741,51.437,2
13591.4,816,45.4371,5.701,51.531,1
