task_id=0 response_ms=98.457 kernel_plus_memory_ms=97.6599 kernel_only_ms=90.3054 h2d_ms=3.13398 d2h_ms=4.22058
task_id=1 response_ms=95.8133 kernel_plus_memory_ms=95.6713 kernel_only_ms=89.8041 h2d_ms=2.81184 d2h_ms=3.05536
task_id=2 response_ms=96.2495 kernel_plus_memory_ms=96.1046 kernel_only_ms=89.8451 h2d_ms=3.14618 d2h_ms=3.11334
task_id=3 response_ms=96.1591 kernel_plus_memory_ms=96.0301 kernel_only_ms=89.8334 h2d_ms=3.10534 d2h_ms=3.09139
task_id=4 response_ms=96.0729 kernel_plus_memory_ms=95.9587 kernel_only_ms=89.8788 h2d_ms=3.00195 d2h_ms=3.07795
task_id=5 response_ms=96.3676 kernel_plus_memory_ms=96.2318 kernel_only_ms=89.8471 h2d_ms=3.29946 d2h_ms=3.08528
task_id=6 response_ms=96.2546 kernel_plus_memory_ms=96.1362 kernel_only_ms=89.7849 h2d_ms=3.25376 d2h_ms=3.09757
task_id=7 response_ms=96.0203 kernel_plus_memory_ms=95.9133 kernel_only_ms=89.772 h2d_ms=3.03126 d2h_ms=3.11002
task_id=8 response_ms=96.0564 kernel_plus_memory_ms=95.9563 kernel_only_ms=89.845 h2d_ms=2.98986 d2h_ms=3.12147
task_id=9 response_ms=95.7582 kernel_plus_memory_ms=95.6465 kernel_only_ms=89.8239 h2d_ms=2.7671 d2h_ms=3.05549
task_id=10 response_ms=95.8755 kernel_plus_memory_ms=95.7541 kernel_only_ms=89.8263 h2d_ms=2.82643 d2h_ms=3.10141
task_id=11 response_ms=95.9016 kernel_plus_memory_ms=95.7792 kernel_only_ms=89.8459 h2d_ms=2.84518 d2h_ms=3.0881
task_id=12 response_ms=95.8752 kernel_plus_memory_ms=95.7323 kernel_only_ms=89.836 h2d_ms=2.85856 d2h_ms=3.03776
task_id=13 response_ms=96.288 kernel_plus_memory_ms=96.18 kernel_only_ms=89.8251 h2d_ms=3.31267 d2h_ms=3.04224
task_id=14 response_ms=95.932 kernel_plus_memory_ms=95.8067 kernel_only_ms=89.8162 h2d_ms=2.89651 d2h_ms=3.09398
task_id=15 response_ms=95.9628 kernel_plus_memory_ms=95.8571 kernel_only_ms=89.833 h2d_ms=2.97248 d2h_ms=3.05162
task_id=16 response_ms=95.948 kernel_plus_memory_ms=95.8354 kernel_only_ms=89.8558 h2d_ms=2.9184 d2h_ms=3.06122
task_id=17 response_ms=95.8672 kernel_plus_memory_ms=95.7617 kernel_only_ms=89.8131 h2d_ms=2.89488 d2h_ms=3.0537
task_id=18 response_ms=95.6889 kernel_plus_memory_ms=95.5788 kernel_only_ms=89.9334 h2d_ms=2.6025 d2h_ms=3.04282
task_id=19 response_ms=96.0621 kernel_plus_memory_ms=95.9191 kernel_only_ms=89.799 h2d_ms=3.02682 d2h_ms=3.09322
task_id=20 response_ms=96.0393 kernel_plus_memory_ms=95.9166 kernel_only_ms=89.8173 h2d_ms=3.00003 d2h_ms=3.09926
task_id=21 response_ms=96.2964 kernel_plus_memory_ms=96.0106 kernel_only_ms=89.8471 h2d_ms=3.03296 d2h_ms=3.1305
task_id=22 response_ms=96.0746 kernel_plus_memory_ms=95.9453 kernel_only_ms=89.82 h2d_ms=3.04451 d2h_ms=3.08074
task_id=23 response_ms=95.8793 kernel_plus_memory_ms=95.7403 kernel_only_ms=89.8467 h2d_ms=2.8295 d2h_ms=3.0641
task_id=24 response_ms=96.2493 kernel_plus_memory_ms=96.116 kernel_only_ms=89.8035 h2d_ms=3.236 d2h_ms=3.07658
task_id=25 response_ms=95.7839 kernel_plus_memory_ms=95.6617 kernel_only_ms=89.8572 h2d_ms=2.72016 d2h_ms=3.08438
task_id=26 response_ms=96.2466 kernel_plus_memory_ms=96.1085 kernel_only_ms=89.7983 h2d_ms=3.22512 d2h_ms=3.08506
task_id=27 response_ms=95.6278 kernel_plus_memory_ms=95.515 kernel_only_ms=89.8257 h2d_ms=2.63274 d2h_ms=3.05658
task_id=28 response_ms=95.7451 kernel_plus_memory_ms=95.6274 kernel_only_ms=89.7992 h2d_ms=2.75718 d2h_ms=3.07107
task_id=29 response_ms=95.9821 kernel_plus_memory_ms=95.873 kernel_only_ms=89.8586 h2d_ms=2.92746 d2h_ms=3.08691
task_id=30 response_ms=96.0395 kernel_plus_memory_ms=95.9266 kernel_only_ms=89.8493 h2d_ms=2.95869 d2h_ms=3.11856
task_id=31 response_ms=95.7889 kernel_plus_memory_ms=95.6963 kernel_only_ms=89.8428 h2d_ms=2.74086 d2h_ms=3.11261
task_id=32 response_ms=95.6598 kernel_plus_memory_ms=95.543 kernel_only_ms=89.8342 h2d_ms=2.63421 d2h_ms=3.07462
task_id=33 response_ms=95.7704 kernel_plus_memory_ms=95.6554 kernel_only_ms=89.8571 h2d_ms=2.76445 d2h_ms=3.03389
task_id=34 response_ms=95.8156 kernel_plus_memory_ms=95.6927 kernel_only_ms=89.8287 h2d_ms=2.80403 d2h_ms=3.06
task_id=35 response_ms=95.9159 kernel_plus_memory_ms=95.6259 kernel_only_ms=89.8358 h2d_ms=2.73917 d2h_ms=3.05094
task_id=36 response_ms=95.7787 kernel_plus_memory_ms=95.6442 kernel_only_ms=89.8429 h2d_ms=2.70138 d2h_ms=3.09994
task_id=37 response_ms=96.2676 kernel_plus_memory_ms=96.1272 kernel_only_ms=89.8171 h2d_ms=3.22214 d2h_ms=3.08794
task_id=38 response_ms=95.6734 kernel_plus_memory_ms=95.5545 kernel_only_ms=89.7843 h2d_ms=2.67418 d2h_ms=3.096
task_id=39 response_ms=95.6981 kernel_plus_memory_ms=95.5829 kernel_only_ms=89.8123 h2d_ms=2.64147 d2h_ms=3.12915
task_id=40 response_ms=96.2302 kernel_plus_memory_ms=96.1066 kernel_only_ms=89.8025 h2d_ms=3.20675 d2h_ms=3.09731
task_id=41 response_ms=95.9787 kernel_plus_memory_ms=95.8478 kernel_only_ms=89.8323 h2d_ms=2.92275 d2h_ms=3.09277
task_id=42 response_ms=96.308 kernel_plus_memory_ms=96.1564 kernel_only_ms=89.8104 h2d_ms=3.25994 d2h_ms=3.08608
task_id=43 response_ms=95.817 kernel_plus_memory_ms=95.6918 kernel_only_ms=89.8251 h2d_ms=2.74784 d2h_ms=3.11888
task_id=44 response_ms=96.2513 kernel_plus_memory_ms=96.1049 kernel_only_ms=89.8373 h2d_ms=3.18586 d2h_ms=3.08179
task_id=45 response_ms=95.8363 kernel_plus_memory_ms=95.7283 kernel_only_ms=89.8498 h2d_ms=2.78566 d2h_ms=3.09283
task_id=46 response_ms=96.0385 kernel_plus_memory_ms=95.9193 kernel_only_ms=89.9073 h2d_ms=2.69552 d2h_ms=3.31651
task_id=47 response_ms=96.0194 kernel_plus_memory_ms=95.8889 kernel_only_ms=89.8224 h2d_ms=2.97674 d2h_ms=3.08976
task_id=48 response_ms=95.9881 kernel_plus_memory_ms=95.8755 kernel_only_ms=89.8006 h2d_ms=2.93901 d2h_ms=3.13587
task_id=49 response_ms=95.7227 kernel_plus_memory_ms=95.6001 kernel_only_ms=89.8004 h2d_ms=2.76058 d2h_ms=3.03914
task_id=50 response_ms=95.8472 kernel_plus_memory_ms=95.7613 kernel_only_ms=89.8269 h2d_ms=2.6609 d2h_ms=3.27354
task_id=51 response_ms=96.0144 kernel_plus_memory_ms=95.8841 kernel_only_ms=89.8398 h2d_ms=3.00003 d2h_ms=3.04426
task_id=52 response_ms=96.1127 kernel_plus_memory_ms=95.9766 kernel_only_ms=89.845 h2d_ms=3.02947 d2h_ms=3.10208
task_id=53 response_ms=96.1151 kernel_plus_memory_ms=95.9686 kernel_only_ms=89.8388 h2d_ms=3.0064 d2h_ms=3.12339
task_id=54 response_ms=96.1173 kernel_plus_memory_ms=95.9942 kernel_only_ms=89.867 h2d_ms=3.01834 d2h_ms=3.10883
task_id=55 response_ms=95.6234 kernel_plus_memory_ms=95.5125 kernel_only_ms=89.8049 h2d_ms=2.61453 d2h_ms=3.09309
task_id=56 response_ms=96.2998 kernel_plus_memory_ms=96.1605 kernel_only_ms=89.8479 h2d_ms=3.23664 d2h_ms=3.076
