task_id=0 response_ms=61.8488 kernel_plus_memory_ms=61.2225 kernel_only_ms=54.4769 h2d_ms=2.84806 d2h_ms=3.89757
task_id=1 response_ms=59.9932 kernel_plus_memory_ms=59.8604 kernel_only_ms=54.0164 h2d_ms=2.88531 d2h_ms=2.95875
task_id=2 response_ms=60.2029 kernel_plus_memory_ms=60.0748 kernel_only_ms=54.0228 h2d_ms=2.95613 d2h_ms=3.09587
task_id=3 response_ms=59.8917 kernel_plus_memory_ms=59.7551 kernel_only_ms=53.9972 h2d_ms=2.80269 d2h_ms=2.95517
task_id=4 response_ms=59.6246 kernel_plus_memory_ms=59.5029 kernel_only_ms=54.0025 h2d_ms=2.58973 d2h_ms=2.91066
task_id=5 response_ms=59.7531 kernel_plus_memory_ms=59.6486 kernel_only_ms=54.0113 h2d_ms=2.67962 d2h_ms=2.95766
task_id=6 response_ms=60.0889 kernel_plus_memory_ms=59.9621 kernel_only_ms=54.0283 h2d_ms=2.69779 d2h_ms=3.2361
task_id=7 response_ms=60.2033 kernel_plus_memory_ms=60.08 kernel_only_ms=53.9949 h2d_ms=2.72125 d2h_ms=3.3639
task_id=8 response_ms=59.7285 kernel_plus_memory_ms=59.5899 kernel_only_ms=54.0068 h2d_ms=2.60342 d2h_ms=2.97968
task_id=9 response_ms=59.9903 kernel_plus_memory_ms=59.8551 kernel_only_ms=54.0123 h2d_ms=2.86893 d2h_ms=2.97386
task_id=10 response_ms=59.8454 kernel_plus_memory_ms=59.7308 kernel_only_ms=53.9789 h2d_ms=2.74374 d2h_ms=3.0081
task_id=11 response_ms=59.856 kernel_plus_memory_ms=59.7349 kernel_only_ms=53.9909 h2d_ms=2.77152 d2h_ms=2.97242
task_id=12 response_ms=59.8342 kernel_plus_memory_ms=59.705 kernel_only_ms=54.0215 h2d_ms=2.74125 d2h_ms=2.94227
task_id=13 response_ms=59.8549 kernel_plus_memory_ms=59.7188 kernel_only_ms=53.9989 h2d_ms=2.76579 d2h_ms=2.95414
task_id=14 response_ms=59.7826 kernel_plus_memory_ms=59.6495 kernel_only_ms=53.9922 h2d_ms=2.68934 d2h_ms=2.96803
task_id=15 response_ms=59.7886 kernel_plus_memory_ms=59.6837 kernel_only_ms=54.0345 h2d_ms=2.69824 d2h_ms=2.95104
task_id=16 response_ms=59.8287 kernel_plus_memory_ms=59.6998 kernel_only_ms=54.025 h2d_ms=2.69446 d2h_ms=2.98035
task_id=17 response_ms=59.7643 kernel_plus_memory_ms=59.6487 kernel_only_ms=54.0239 h2d_ms=2.71357 d2h_ms=2.9112
task_id=18 response_ms=60.3557 kernel_plus_memory_ms=60.2194 kernel_only_ms=53.9856 h2d_ms=3.29846 d2h_ms=2.9353
task_id=19 response_ms=59.7524 kernel_plus_memory_ms=59.625 kernel_only_ms=53.9913 h2d_ms=2.70813 d2h_ms=2.9256
task_id=20 response_ms=59.681 kernel_plus_memory_ms=59.5747 kernel_only_ms=53.9871 h2d_ms=2.66291 d2h_ms=2.92474
task_id=21 response_ms=59.9511 kernel_plus_memory_ms=59.8316 kernel_only_ms=54.0118 h2d_ms=2.68288 d2h_ms=3.13696
task_id=22 response_ms=60.1018 kernel_plus_memory_ms=59.9514 kernel_only_ms=54.0209 h2d_ms=2.96982 d2h_ms=2.96067
task_id=23 response_ms=59.836 kernel_plus_memory_ms=59.721 kernel_only_ms=54.0112 h2d_ms=2.7377 d2h_ms=2.9721
task_id=24 response_ms=59.7463 kernel_plus_memory_ms=59.6152 kernel_only_ms=54.009 h2d_ms=2.65146 d2h_ms=2.95475
task_id=25 response_ms=59.7565 kernel_plus_memory_ms=59.6399 kernel_only_ms=54.0093 h2d_ms=2.64592 d2h_ms=2.98467
task_id=26 response_ms=59.8374 kernel_plus_memory_ms=59.7139 kernel_only_ms=54.0024 h2d_ms=2.72838 d2h_ms=2.9831
task_id=27 response_ms=59.6901 kernel_plus_memory_ms=59.5627 kernel_only_ms=54.0151 h2d_ms=2.59363 d2h_ms=2.95395
task_id=28 response_ms=59.773 kernel_plus_memory_ms=59.6555 kernel_only_ms=54.0088 h2d_ms=2.67709 d2h_ms=2.96963
task_id=29 response_ms=59.7723 kernel_plus_memory_ms=59.6414 kernel_only_ms=54.014 h2d_ms=2.67818 d2h_ms=2.94915
task_id=30 response_ms=59.7297 kernel_plus_memory_ms=59.6238 kernel_only_ms=53.9972 h2d_ms=2.70816 d2h_ms=2.91843
task_id=31 response_ms=59.9297 kernel_plus_memory_ms=59.8042 kernel_only_ms=53.9954 h2d_ms=2.70477 d2h_ms=3.10406
task_id=32 response_ms=59.634 kernel_plus_memory_ms=59.5017 kernel_only_ms=53.9589 h2d_ms=2.5872 d2h_ms=2.95562
task_id=33 response_ms=59.765 kernel_plus_memory_ms=59.6486 kernel_only_ms=54.0356 h2d_ms=2.6753 d2h_ms=2.9377
task_id=34 response_ms=59.7149 kernel_plus_memory_ms=59.5929 kernel_only_ms=54.0017 h2d_ms=2.676 d2h_ms=2.91514
task_id=35 response_ms=59.7597 kernel_plus_memory_ms=59.6345 kernel_only_ms=54.0136 h2d_ms=2.65171 d2h_ms=2.96922
task_id=36 response_ms=59.9177 kernel_plus_memory_ms=59.7761 kernel_only_ms=54.0056 h2d_ms=2.79094 d2h_ms=2.97949
task_id=37 response_ms=60.1132 kernel_plus_memory_ms=59.9554 kernel_only_ms=54.097 h2d_ms=2.91443 d2h_ms=2.94394
task_id=38 response_ms=59.8121 kernel_plus_memory_ms=59.6488 kernel_only_ms=54.007 h2d_ms=2.65453 d2h_ms=2.9873
task_id=39 response_ms=59.8417 kernel_plus_memory_ms=59.7182 kernel_only_ms=53.9878 h2d_ms=2.71734 d2h_ms=3.01309
task_id=40 response_ms=59.9562 kernel_plus_memory_ms=59.8217 kernel_only_ms=53.9877 h2d_ms=2.70394 d2h_ms=3.13008
task_id=41 response_ms=60.0066 kernel_plus_memory_ms=59.8672 kernel_only_ms=53.9996 h2d_ms=2.74333 d2h_ms=3.12429
task_id=42 response_ms=59.7699 kernel_plus_memory_ms=59.66 kernel_only_ms=54.0074 h2d_ms=2.6943 d2h_ms=2.9583
task_id=43 response_ms=59.7667 kernel_plus_memory_ms=59.6545 kernel_only_ms=54.001 h2d_ms=2.6703 d2h_ms=2.9832
task_id=44 response_ms=59.8543 kernel_plus_memory_ms=59.7329 kernel_only_ms=54.0073 h2d_ms=2.68934 d2h_ms=3.03619
task_id=45 response_ms=59.9584 kernel_plus_memory_ms=59.8176 kernel_only_ms=54.0019 h2d_ms=2.74077 d2h_ms=3.07494
task_id=46 response_ms=60.1189 kernel_plus_memory_ms=59.9688 kernel_only_ms=54.0154 h2d_ms=2.85536 d2h_ms=3.09805
task_id=47 response_ms=59.8029 kernel_plus_memory_ms=59.6845 kernel_only_ms=53.9901 h2d_ms=2.71459 d2h_ms=2.97978
task_id=48 response_ms=60.1403 kernel_plus_memory_ms=60.0038 kernel_only_ms=53.9933 h2d_ms=2.6592 d2h_ms=3.35133
task_id=49 response_ms=59.8763 kernel_plus_memory_ms=59.7288 kernel_only_ms=54.038 h2d_ms=2.71242 d2h_ms=2.97834
task_id=50 response_ms=59.7453 kernel_plus_memory_ms=59.6136 kernel_only_ms=54.0183 h2d_ms=2.61661 d2h_ms=2.97875
task_id=51 response_ms=59.7594 kernel_plus_memory_ms=59.6238 kernel_only_ms=53.9928 h2d_ms=2.6649 d2h_ms=2.96605
task_id=52 response_ms=59.7614 kernel_plus_memory_ms=59.6552 kernel_only_ms=54.0043 h2d_ms=2.69347 d2h_ms=2.95744
task_id=53 response_ms=59.7784 kernel_plus_memory_ms=59.6749 kernel_only_ms=53.9997 h2d_ms=2.68864 d2h_ms=2.98656
task_id=54 response_ms=59.8721 kernel_plus_memory_ms=59.7373 kernel_only_ms=54.0426 h2d_ms=2.74467 d2h_ms=2.95002
task_id=55 response_ms=59.6838 kernel_plus_memory_ms=59.5492 kernel_only_ms=54.0135 h2d_ms=2.59248 d2h_ms=2.94323
task_id=56 response_ms=59.7438 kernel_plus_memory_ms=59.6343 kernel_only_ms=53.9965 h2d_ms=2.67613 d2h_ms=2.96163
task_id=57 response_ms=59.7117 kernel_plus_memory_ms=59.6028 kernel_only_ms=53.9919 h2d_ms=2.66282 d2h_ms=2.94803
task_id=58 response_ms=59.957 kernel_plus_memory_ms=59.8297 kernel_only_ms=54.0432 h2d_ms=2.68688 d2h_ms=3.09962
task_id=59 response_ms=60.3163 kernel_plus_memory_ms=60.1585 kernel_only_ms=54.0324 h2d_ms=2.99014 d2h_ms=3.13594
task_id=60 response_ms=59.6695 kernel_plus_memory_ms=59.4914 kernel_only_ms=54.004 h2d_ms=2.55485 d2h_ms=2.93258
task_id=61 response_ms=59.7173 kernel_plus_memory_ms=59.5703 kernel_only_ms=53.9896 h2d_ms=2.62653 d2h_ms=2.95421
task_id=62 response_ms=60.1175 kernel_plus_memory_ms=59.9782 kernel_only_ms=54.0162 h2d_ms=2.65984 d2h_ms=3.30214
task_id=63 response_ms=59.8162 kernel_plus_memory_ms=59.6732 kernel_only_ms=54.0046 h2d_ms=2.67213 d2h_ms=2.99648
task_id=64 response_ms=59.7427 kernel_plus_memory_ms=59.5953 kernel_only_ms=54.0132 h2d_ms=2.62458 d2h_ms=2.95747
task_id=65 response_ms=59.7432 kernel_plus_memory_ms=59.6273 kernel_only_ms=54.0039 h2d_ms=2.6519 d2h_ms=2.97142
task_id=66 response_ms=59.7723 kernel_plus_memory_ms=59.657 kernel_only_ms=54.0009 h2d_ms=2.68093 d2h_ms=2.9752
task_id=67 response_ms=59.7928 kernel_plus_memory_ms=59.6744 kernel_only_ms=54.0421 h2d_ms=2.69453 d2h_ms=2.9377
task_id=68 response_ms=59.8026 kernel_plus_memory_ms=59.6656 kernel_only_ms=54.0076 h2d_ms=2.70851 d2h_ms=2.94947
task_id=69 response_ms=59.6949 kernel_plus_memory_ms=59.5552 kernel_only_ms=54.0112 h2d_ms=2.59213 d2h_ms=2.95187
task_id=70 response_ms=59.7675 kernel_plus_memory_ms=59.64 kernel_only_ms=53.9999 h2d_ms=2.69165 d2h_ms=2.94845
task_id=71 response_ms=59.8068 kernel_plus_memory_ms=59.6604 kernel_only_ms=54.0378 h2d_ms=2.67101 d2h_ms=2.95158
task_id=72 response_ms=60.151 kernel_plus_memory_ms=60.0119 kernel_only_ms=54.0052 h2d_ms=2.67638 d2h_ms=3.33024
task_id=73 response_ms=59.8385 kernel_plus_memory_ms=59.7084 kernel_only_ms=54.027 h2d_ms=2.74262 d2h_ms=2.93872
task_id=74 response_ms=59.7314 kernel_plus_memory_ms=59.6048 kernel_only_ms=54.0035 h2d_ms=2.65306 d2h_ms=2.94822
task_id=75 response_ms=59.8565 kernel_plus_memory_ms=59.7365 kernel_only_ms=54.0558 h2d_ms=2.65888 d2h_ms=3.02182
task_id=76 response_ms=59.7663 kernel_plus_memory_ms=59.6308 kernel_only_ms=54.0007 h2d_ms=2.66061 d2h_ms=2.9695
task_id=77 response_ms=60.2466 kernel_plus_memory_ms=60.1143 kernel_only_ms=54.0904 h2d_ms=2.66675 d2h_ms=3.35712
task_id=78 response_ms=59.7293 kernel_plus_memory_ms=59.5793 kernel_only_ms=53.9824 h2d_ms=2.6161 d2h_ms=2.98074
task_id=79 response_ms=59.8451 kernel_plus_memory_ms=59.7298 kernel_only_ms=54.0486 h2d_ms=2.69066 d2h_ms=2.99053
task_id=80 response_ms=59.773 kernel_plus_memory_ms=59.6598 kernel_only_ms=54.0057 h2d_ms=2.69229 d2h_ms=2.96189
task_id=81 response_ms=59.9389 kernel_plus_memory_ms=59.8145 kernel_only_ms=53.9924 h2d_ms=2.69021 d2h_ms=3.13184
task_id=82 response_ms=59.8104 kernel_plus_memory_ms=59.6772 kernel_only_ms=54.0194 h2d_ms=2.72477 d2h_ms=2.93306
task_id=83 response_ms=59.8595 kernel_plus_memory_ms=59.719 kernel_only_ms=54.1258 h2d_ms=2.65475 d2h_ms=2.9385
task_id=84 response_ms=59.7382 kernel_plus_memory_ms=59.6217 kernel_only_ms=54.0046 h2d_ms=2.66531 d2h_ms=2.95178
task_id=85 response_ms=59.7202 kernel_plus_memory_ms=59.6078 kernel_only_ms=54.008 h2d_ms=2.66995 d2h_ms=2.92989
task_id=86 response_ms=59.7531 kernel_plus_memory_ms=59.6232 kernel_only_ms=53.9903 h2d_ms=2.71402 d2h_ms=2.91885
task_id=87 response_ms=59.8959 kernel_plus_memory_ms=59.7552 kernel_only_ms=53.998 h2d_ms=2.81392 d2h_ms=2.9433
task_id=88 response_ms=59.7486 kernel_plus_memory_ms=59.6093 kernel_only_ms=53.9967 h2d_ms=2.65571 d2h_ms=2.95693
task_id=89 response_ms=59.6935 kernel_plus_memory_ms=59.5821 kernel_only_ms=53.9768 h2d_ms=2.6513 d2h_ms=2.95398
task_id=90 response_ms=59.7636 kernel_plus_memory_ms=59.6602 kernel_only_ms=54.009 h2d_ms=2.66365 d2h_ms=2.98755
task_id=91 response_ms=59.8276 kernel_plus_memory_ms=59.6916 kernel_only_ms=54.0147 h2d_ms=2.72416 d2h_ms=2.9527
task_id=92 response_ms=59.7499 kernel_plus_memory_ms=59.6252 kernel_only_ms=54.0247 h2d_ms=2.62403 d2h_ms=2.97651
