task_id=0 response_ms=42.9575 kernel_plus_memory_ms=42.7441 kernel_only_ms=18.516 h2d_ms=11.36 d2h_ms=12.8681
task_id=26 response_ms=41.2947 kernel_plus_memory_ms=41.1411 kernel_only_ms=18.0401 h2d_ms=11.2989 d2h_ms=11.8021
task_id=27 response_ms=41.5976 kernel_plus_memory_ms=41.4589 kernel_only_ms=18.0683 h2d_ms=11.6317 d2h_ms=11.7589
task_id=28 response_ms=41.5958 kernel_plus_memory_ms=41.469 kernel_only_ms=18.0572 h2d_ms=11.6289 d2h_ms=11.7828
task_id=29 response_ms=41.987 kernel_plus_memory_ms=41.8501 kernel_only_ms=18.0401 h2d_ms=11.6271 d2h_ms=12.1829
task_id=30 response_ms=41.5842 kernel_plus_memory_ms=41.4296 kernel_only_ms=18.0444 h2d_ms=11.5654 d2h_ms=11.8198
task_id=31 response_ms=41.5836 kernel_plus_memory_ms=41.4485 kernel_only_ms=18.0638 h2d_ms=11.5607 d2h_ms=11.8239
task_id=32 response_ms=41.583 kernel_plus_memory_ms=41.4549 kernel_only_ms=18.0415 h2d_ms=11.576 d2h_ms=11.8374
task_id=33 response_ms=41.5896 kernel_plus_memory_ms=41.4614 kernel_only_ms=18.0382 h2d_ms=11.6369 d2h_ms=11.7863
task_id=34 response_ms=42.2877 kernel_plus_memory_ms=42.1282 kernel_only_ms=18.0416 h2d_ms=12.2621 d2h_ms=11.8245
task_id=35 response_ms=41.6059 kernel_plus_memory_ms=41.4404 kernel_only_ms=18.0548 h2d_ms=11.2605 d2h_ms=12.125
task_id=36 response_ms=41.6047 kernel_plus_memory_ms=41.4631 kernel_only_ms=18.0744 h2d_ms=11.6273 d2h_ms=11.7613
task_id=37 response_ms=41.5879 kernel_plus_memory_ms=41.4497 kernel_only_ms=18.0398 h2d_ms=11.5918 d2h_ms=11.818
task_id=38 response_ms=42.1596 kernel_plus_memory_ms=42.0047 kernel_only_ms=18.0427 h2d_ms=12.1555 d2h_ms=11.8066
task_id=39 response_ms=41.6647 kernel_plus_memory_ms=41.5128 kernel_only_ms=18.0491 h2d_ms=11.434 d2h_ms=12.0297
task_id=40 response_ms=41.552 kernel_plus_memory_ms=41.4196 kernel_only_ms=18.0574 h2d_ms=11.6128 d2h_ms=11.7494
task_id=41 response_ms=41.9458 kernel_plus_memory_ms=41.8233 kernel_only_ms=18.0436 h2d_ms=11.5536 d2h_ms=12.2261
task_id=42 response_ms=41.6113 kernel_plus_memory_ms=41.4637 kernel_only_ms=18.043 h2d_ms=11.6223 d2h_ms=11.7985
task_id=43 response_ms=41.9783 kernel_plus_memory_ms=41.8152 kernel_only_ms=18.0418 h2d_ms=11.9183 d2h_ms=11.855
task_id=44 response_ms=42.4921 kernel_plus_memory_ms=42.3222 kernel_only_ms=18.0686 h2d_ms=11.9845 d2h_ms=12.2691
task_id=45 response_ms=41.642 kernel_plus_memory_ms=41.5042 kernel_only_ms=18.0432 h2d_ms=11.6039 d2h_ms=11.8572
task_id=46 response_ms=41.5781 kernel_plus_memory_ms=41.4471 kernel_only_ms=18.0543 h2d_ms=11.5852 d2h_ms=11.8076
task_id=47 response_ms=41.7712 kernel_plus_memory_ms=41.6172 kernel_only_ms=18.0402 h2d_ms=11.7915 d2h_ms=11.7855
task_id=48 response_ms=42.2852 kernel_plus_memory_ms=42.1408 kernel_only_ms=18.0377 h2d_ms=12.1651 d2h_ms=11.9381
task_id=49 response_ms=42.8069 kernel_plus_memory_ms=42.6704 kernel_only_ms=18.0632 h2d_ms=11.9957 d2h_ms=12.6115
task_id=50 response_ms=42.3148 kernel_plus_memory_ms=42.1878 kernel_only_ms=18.0386 h2d_ms=12.0277 d2h_ms=12.1215
task_id=51 response_ms=41.6286 kernel_plus_memory_ms=41.4847 kernel_only_ms=18.0396 h2d_ms=11.6585 d2h_ms=11.7866
task_id=52 response_ms=41.6562 kernel_plus_memory_ms=41.5044 kernel_only_ms=18.0381 h2d_ms=11.6716 d2h_ms=11.7947
task_id=53 response_ms=41.4543 kernel_plus_memory_ms=41.3108 kernel_only_ms=18.0861 h2d_ms=11.457 d2h_ms=11.7678
task_id=54 response_ms=41.5945 kernel_plus_memory_ms=41.4533 kernel_only_ms=18.0414 h2d_ms=11.6232 d2h_ms=11.7886
task_id=55 response_ms=41.5718 kernel_plus_memory_ms=41.4351 kernel_only_ms=18.0471 h2d_ms=11.6072 d2h_ms=11.7808
task_id=56 response_ms=42.1368 kernel_plus_memory_ms=41.9798 kernel_only_ms=18.0392 h2d_ms=12.1052 d2h_ms=11.8353
task_id=57 response_ms=42.3831 kernel_plus_memory_ms=42.2238 kernel_only_ms=18.0602 h2d_ms=12.0281 d2h_ms=12.1355
task_id=58 response_ms=41.5589 kernel_plus_memory_ms=41.4125 kernel_only_ms=18.052 h2d_ms=11.5996 d2h_ms=11.7609
task_id=59 response_ms=42.1411 kernel_plus_memory_ms=41.9924 kernel_only_ms=18.04 h2d_ms=12.0295 d2h_ms=11.9229
task_id=60 response_ms=41.5946 kernel_plus_memory_ms=41.4389 kernel_only_ms=18.0398 h2d_ms=11.6216 d2h_ms=11.7774
task_id=61 response_ms=43.0183 kernel_plus_memory_ms=42.8546 kernel_only_ms=18.0399 h2d_ms=13.0198 d2h_ms=11.7949
task_id=62 response_ms=42.8624 kernel_plus_memory_ms=42.7076 kernel_only_ms=18.2472 h2d_ms=11.814 d2h_ms=12.6464
task_id=63 response_ms=41.9701 kernel_plus_memory_ms=41.8316 kernel_only_ms=18.0391 h2d_ms=11.9967 d2h_ms=11.7957
task_id=64 response_ms=41.6403 kernel_plus_memory_ms=41.4793 kernel_only_ms=18.0401 h2d_ms=11.6409 d2h_ms=11.7983
task_id=65 response_ms=42.1633 kernel_plus_memory_ms=42.0135 kernel_only_ms=18.0403 h2d_ms=12.1857 d2h_ms=11.7876
task_id=66 response_ms=42.8538 kernel_plus_memory_ms=42.7154 kernel_only_ms=18.0578 h2d_ms=12.8668 d2h_ms=11.7908
task_id=67 response_ms=42.4714 kernel_plus_memory_ms=42.3454 kernel_only_ms=18.0449 h2d_ms=12.0023 d2h_ms=12.2982
task_id=68 response_ms=41.6231 kernel_plus_memory_ms=41.4767 kernel_only_ms=18.0437 h2d_ms=11.6605 d2h_ms=11.7725
task_id=69 response_ms=42.4753 kernel_plus_memory_ms=42.3002 kernel_only_ms=18.05 h2d_ms=12.4548 d2h_ms=11.7954
task_id=70 response_ms=41.3716 kernel_plus_memory_ms=41.2217 kernel_only_ms=18.0404 h2d_ms=11.3948 d2h_ms=11.7864
task_id=71 response_ms=41.5802 kernel_plus_memory_ms=41.429 kernel_only_ms=18.0448 h2d_ms=11.6409 d2h_ms=11.7433
task_id=72 response_ms=41.5575 kernel_plus_memory_ms=41.4291 kernel_only_ms=18.0401 h2d_ms=11.623 d2h_ms=11.766
task_id=73 response_ms=41.7111 kernel_plus_memory_ms=41.561 kernel_only_ms=18.0412 h2d_ms=11.7015 d2h_ms=11.8183
task_id=74 response_ms=41.4402 kernel_plus_memory_ms=41.2797 kernel_only_ms=18.0413 h2d_ms=11.4548 d2h_ms=11.7835
task_id=75 response_ms=42.8645 kernel_plus_memory_ms=42.7133 kernel_only_ms=18.0675 h2d_ms=12.2047 d2h_ms=12.4411
task_id=76 response_ms=41.5891 kernel_plus_memory_ms=41.4548 kernel_only_ms=18.0436 h2d_ms=11.6132 d2h_ms=11.7981
task_id=77 response_ms=42.0345 kernel_plus_memory_ms=41.882 kernel_only_ms=18.0451 h2d_ms=12.0433 d2h_ms=11.7937
task_id=78 response_ms=41.5961 kernel_plus_memory_ms=41.4486 kernel_only_ms=18.0358 h2d_ms=11.6321 d2h_ms=11.7806
task_id=79 response_ms=41.4128 kernel_plus_memory_ms=41.2897 kernel_only_ms=18.0606 h2d_ms=11.4705 d2h_ms=11.7587
task_id=80 response_ms=41.5703 kernel_plus_memory_ms=41.4473 kernel_only_ms=18.0487 h2d_ms=11.57 d2h_ms=11.8285
task_id=81 response_ms=41.7423 kernel_plus_memory_ms=41.6042 kernel_only_ms=18.0476 h2d_ms=11.5933 d2h_ms=11.9633
task_id=82 response_ms=42.1108 kernel_plus_memory_ms=41.9508 kernel_only_ms=18.0431 h2d_ms=12.1341 d2h_ms=11.7736
task_id=83 response_ms=41.3663 kernel_plus_memory_ms=41.2175 kernel_only_ms=18.0425 h2d_ms=11.348 d2h_ms=11.827
task_id=84 response_ms=42.9934 kernel_plus_memory_ms=42.8401 kernel_only_ms=18.0772 h2d_ms=12.1944 d2h_ms=12.5685
task_id=85 response_ms=42.2736 kernel_plus_memory_ms=42.1413 kernel_only_ms=18.0536 h2d_ms=12.3001 d2h_ms=11.7876
task_id=86 response_ms=42.3562 kernel_plus_memory_ms=42.1991 kernel_only_ms=18.0507 h2d_ms=12.3657 d2h_ms=11.7827
task_id=87 response_ms=42.1502 kernel_plus_memory_ms=41.9756 kernel_only_ms=18.0381 h2d_ms=12.1664 d2h_ms=11.771
task_id=88 response_ms=42.6701 kernel_plus_memory_ms=42.5164 kernel_only_ms=18.0564 h2d_ms=12.5053 d2h_ms=11.9547
task_id=89 response_ms=41.6099 kernel_plus_memory_ms=41.4769 kernel_only_ms=18.041 h2d_ms=11.6334 d2h_ms=11.8025
task_id=90 response_ms=42.0456 kernel_plus_memory_ms=41.8993 kernel_only_ms=18.0394 h2d_ms=12.0499 d2h_ms=11.81
task_id=91 response_ms=41.6816 kernel_plus_memory_ms=41.5293 kernel_only_ms=18.0421 h2d_ms=11.702 d2h_ms=11.7851
task_id=92 response_ms=41.9851 kernel_plus_memory_ms=41.8316 kernel_only_ms=18.0731 h2d_ms=11.9798 d2h_ms=11.7787
task_id=93 response_ms=42.8694 kernel_plus_memory_ms=42.7193 kernel_only_ms=18.0417 h2d_ms=12.0171 d2h_ms=12.6605
task_id=94 response_ms=41.5833 kernel_plus_memory_ms=41.4374 kernel_only_ms=18.0462 h2d_ms=11.6144 d2h_ms=11.7768
task_id=95 response_ms=42.3073 kernel_plus_memory_ms=42.154 kernel_only_ms=18.0418 h2d_ms=12.1663 d2h_ms=11.9459
task_id=96 response_ms=42.3466 kernel_plus_memory_ms=42.1924 kernel_only_ms=18.044 h2d_ms=12.1957 d2h_ms=11.9526
task_id=97 response_ms=42.8674 kernel_plus_memory_ms=42.7386 kernel_only_ms=18.0583 h2d_ms=12.4455 d2h_ms=12.2348
task_id=98 response_ms=41.6087 kernel_plus_memory_ms=41.4733 kernel_only_ms=18.0401 h2d_ms=11.6077 d2h_ms=11.8256
task_id=99 response_ms=42.1038 kernel_plus_memory_ms=41.9617 kernel_only_ms=18.0437 h2d_ms=11.9748 d2h_ms=11.9432
task_id=100 response_ms=41.8951 kernel_plus_memory_ms=41.7411 kernel_only_ms=18.0383 h2d_ms=11.9068 d2h_ms=11.796
task_id=101 response_ms=41.3392 kernel_plus_memory_ms=41.1895 kernel_only_ms=18.0642 h2d_ms=11.333 d2h_ms=11.7923
task_id=102 response_ms=41.4621 kernel_plus_memory_ms=41.3368 kernel_only_ms=18.039 h2d_ms=11.5683 d2h_ms=11.7295
task_id=103 response_ms=41.5978 kernel_plus_memory_ms=41.4362 kernel_only_ms=18.0397 h2d_ms=11.6095 d2h_ms=11.787
task_id=104 response_ms=41.6606 kernel_plus_memory_ms=41.5104 kernel_only_ms=18.056 h2d_ms=11.6582 d2h_ms=11.7961
task_id=105 response_ms=43.5458 kernel_plus_memory_ms=43.3708 kernel_only_ms=18.065 h2d_ms=13.0629 d2h_ms=12.2429
task_id=106 response_ms=41.5529 kernel_plus_memory_ms=41.4167 kernel_only_ms=18.0405 h2d_ms=11.6058 d2h_ms=11.7704
task_id=107 response_ms=41.5438 kernel_plus_memory_ms=41.4182 kernel_only_ms=18.0413 h2d_ms=11.5926 d2h_ms=11.7842
task_id=108 response_ms=42.3731 kernel_plus_memory_ms=42.2159 kernel_only_ms=18.0392 h2d_ms=12.003 d2h_ms=12.1737
task_id=109 response_ms=41.5346 kernel_plus_memory_ms=41.3593 kernel_only_ms=18.0467 h2d_ms=11.4989 d2h_ms=11.8138
task_id=110 response_ms=41.4706 kernel_plus_memory_ms=41.3448 kernel_only_ms=18.0638 h2d_ms=11.4966 d2h_ms=11.7844
task_id=111 response_ms=41.6075 kernel_plus_memory_ms=41.4756 kernel_only_ms=18.0422 h2d_ms=11.6141 d2h_ms=11.8193
task_id=112 response_ms=41.5815 kernel_plus_memory_ms=41.4475 kernel_only_ms=18.0393 h2d_ms=11.6275 d2h_ms=11.7807
task_id=113 response_ms=41.674 kernel_plus_memory_ms=41.5197 kernel_only_ms=18.0422 h2d_ms=11.6511 d2h_ms=11.8264
task_id=114 response_ms=42.9937 kernel_plus_memory_ms=42.8298 kernel_only_ms=18.0761 h2d_ms=12.9489 d2h_ms=11.8047
task_id=115 response_ms=41.5835 kernel_plus_memory_ms=41.4455 kernel_only_ms=18.0385 h2d_ms=11.6076 d2h_ms=11.7993
task_id=116 response_ms=41.5595 kernel_plus_memory_ms=41.4331 kernel_only_ms=18.0435 h2d_ms=11.6078 d2h_ms=11.7818
task_id=117 response_ms=41.6004 kernel_plus_memory_ms=41.4548 kernel_only_ms=18.0404 h2d_ms=11.6288 d2h_ms=11.7855
task_id=118 response_ms=42.2379 kernel_plus_memory_ms=42.0848 kernel_only_ms=18.0773 h2d_ms=12.2172 d2h_ms=11.7904
task_id=119 response_ms=41.5174 kernel_plus_memory_ms=41.3751 kernel_only_ms=18.0459 h2d_ms=11.5962 d2h_ms=11.7331
task_id=120 response_ms=42.1736 kernel_plus_memory_ms=42.0192 kernel_only_ms=18.0577 h2d_ms=11.9873 d2h_ms=11.9742
task_id=121 response_ms=41.9432 kernel_plus_memory_ms=41.8007 kernel_only_ms=18.0412 h2d_ms=11.983 d2h_ms=11.7765
task_id=122 response_ms=42.1404 kernel_plus_memory_ms=41.979 kernel_only_ms=18.0399 h2d_ms=12.0121 d2h_ms=11.9271
task_id=123 response_ms=41.381 kernel_plus_memory_ms=41.2284 kernel_only_ms=18.0605 h2d_ms=11.3571 d2h_ms=11.8108
task_id=124 response_ms=41.524 kernel_plus_memory_ms=41.3959 kernel_only_ms=18.0391 h2d_ms=11.6166 d2h_ms=11.7402
task_id=125 response_ms=42.0446 kernel_plus_memory_ms=41.8981 kernel_only_ms=18.0562 h2d_ms=12.0546 d2h_ms=11.7873
task_id=126 response_ms=42.158 kernel_plus_memory_ms=42.0004 kernel_only_ms=18.0348 h2d_ms=12.1583 d2h_ms=11.8073
task_id=127 response_ms=41.3789 kernel_plus_memory_ms=41.2297 kernel_only_ms=18.0716 h2d_ms=11.3636 d2h_ms=11.7946
task_id=128 response_ms=41.5189 kernel_plus_memory_ms=41.391 kernel_only_ms=18.0452 h2d_ms=11.5814 d2h_ms=11.7645
task_id=129 response_ms=41.56 kernel_plus_memory_ms=41.4264 kernel_only_ms=18.0412 h2d_ms=11.5927 d2h_ms=11.7925
task_id=130 response_ms=42.1614 kernel_plus_memory_ms=42.0057 kernel_only_ms=18.0511 h2d_ms=12.1533 d2h_ms=11.8013
task_id=131 response_ms=41.6754 kernel_plus_memory_ms=41.5289 kernel_only_ms=18.0411 h2d_ms=11.6977 d2h_ms=11.79
task_id=132 response_ms=41.5126 kernel_plus_memory_ms=41.3861 kernel_only_ms=18.0425 h2d_ms=11.6021 d2h_ms=11.7414
task_id=133 response_ms=41.5497 kernel_plus_memory_ms=41.4251 kernel_only_ms=18.0394 h2d_ms=11.597 d2h_ms=11.7886
task_id=134 response_ms=41.5509 kernel_plus_memory_ms=41.425 kernel_only_ms=18.0384 h2d_ms=11.6023 d2h_ms=11.7843
task_id=135 response_ms=42.0676 kernel_plus_memory_ms=41.9027 kernel_only_ms=18.0554 h2d_ms=12.0104 d2h_ms=11.8369
task_id=136 response_ms=42.0225 kernel_plus_memory_ms=41.868 kernel_only_ms=18.0678 h2d_ms=12 d2h_ms=11.8003
task_id=137 response_ms=41.5472 kernel_plus_memory_ms=41.4081 kernel_only_ms=18.0405 h2d_ms=11.6017 d2h_ms=11.7659
task_id=138 response_ms=41.5784 kernel_plus_memory_ms=41.4232 kernel_only_ms=18.0473 h2d_ms=11.5808 d2h_ms=11.7952
task_id=139 response_ms=41.9735 kernel_plus_memory_ms=41.822 kernel_only_ms=18.0445 h2d_ms=11.9973 d2h_ms=11.7802
task_id=140 response_ms=42.1104 kernel_plus_memory_ms=41.9603 kernel_only_ms=18.0628 h2d_ms=12.1107 d2h_ms=11.7868
task_id=141 response_ms=42.4156 kernel_plus_memory_ms=42.2844 kernel_only_ms=18.0498 h2d_ms=12.0277 d2h_ms=12.2069
task_id=142 response_ms=42.1544 kernel_plus_memory_ms=42.0282 kernel_only_ms=18.0372 h2d_ms=11.8053 d2h_ms=12.1856
task_id=143 response_ms=41.7725 kernel_plus_memory_ms=41.624 kernel_only_ms=18.0401 h2d_ms=11.6037 d2h_ms=11.9801
task_id=144 response_ms=42.7755 kernel_plus_memory_ms=42.6145 kernel_only_ms=18.0396 h2d_ms=12.6196 d2h_ms=11.9554
task_id=145 response_ms=41.6604 kernel_plus_memory_ms=41.5046 kernel_only_ms=18.0601 h2d_ms=11.307 d2h_ms=12.1375
task_id=146 response_ms=41.5367 kernel_plus_memory_ms=41.4063 kernel_only_ms=18.0436 h2d_ms=11.6036 d2h_ms=11.759
task_id=147 response_ms=41.5715 kernel_plus_memory_ms=41.4453 kernel_only_ms=18.0444 h2d_ms=11.6098 d2h_ms=11.7912
task_id=148 response_ms=42.0148 kernel_plus_memory_ms=41.8571 kernel_only_ms=18.0447 h2d_ms=12.0289 d2h_ms=11.7835
task_id=149 response_ms=41.9854 kernel_plus_memory_ms=41.8125 kernel_only_ms=18.0644 h2d_ms=11.9752 d2h_ms=11.7729
task_id=150 response_ms=41.6023 kernel_plus_memory_ms=41.4658 kernel_only_ms=18.0396 h2d_ms=11.6264 d2h_ms=11.7998
task_id=151 response_ms=41.5524 kernel_plus_memory_ms=41.4252 kernel_only_ms=18.0404 h2d_ms=11.5972 d2h_ms=11.7877
task_id=152 response_ms=42.1746 kernel_plus_memory_ms=42.0134 kernel_only_ms=18.0385 h2d_ms=12.0859 d2h_ms=11.889
task_id=153 response_ms=42.4384 kernel_plus_memory_ms=42.2809 kernel_only_ms=18.0626 h2d_ms=12.4102 d2h_ms=11.8081
task_id=154 response_ms=43.0665 kernel_plus_memory_ms=42.9241 kernel_only_ms=18.0412 h2d_ms=13.083 d2h_ms=11.7999
task_id=155 response_ms=41.5895 kernel_plus_memory_ms=41.4507 kernel_only_ms=18.0408 h2d_ms=11.6095 d2h_ms=11.8004
task_id=156 response_ms=41.5931 kernel_plus_memory_ms=41.4539 kernel_only_ms=18.0512 h2d_ms=11.5995 d2h_ms=11.8032
task_id=157 response_ms=41.5965 kernel_plus_memory_ms=41.4436 kernel_only_ms=18.0464 h2d_ms=11.6196 d2h_ms=11.7775
task_id=158 response_ms=42.652 kernel_plus_memory_ms=42.4697 kernel_only_ms=18.1116 h2d_ms=12.2419 d2h_ms=12.1163
task_id=159 response_ms=41.5393 kernel_plus_memory_ms=41.3999 kernel_only_ms=18.0524 h2d_ms=11.6036 d2h_ms=11.7439
task_id=160 response_ms=41.556 kernel_plus_memory_ms=41.4258 kernel_only_ms=18.0396 h2d_ms=11.5805 d2h_ms=11.8057
task_id=161 response_ms=42.0505 kernel_plus_memory_ms=41.8923 kernel_only_ms=18.042 h2d_ms=12.0261 d2h_ms=11.8242
task_id=162 response_ms=42.1415 kernel_plus_memory_ms=41.9893 kernel_only_ms=18.0611 h2d_ms=12.1481 d2h_ms=11.78
task_id=163 response_ms=41.4977 kernel_plus_memory_ms=41.3441 kernel_only_ms=18.044 h2d_ms=11.5378 d2h_ms=11.7623
task_id=164 response_ms=41.5989 kernel_plus_memory_ms=41.4758 kernel_only_ms=18.0799 h2d_ms=11.569 d2h_ms=11.8269
task_id=165 response_ms=41.6251 kernel_plus_memory_ms=41.4896 kernel_only_ms=18.0425 h2d_ms=11.6439 d2h_ms=11.8032
task_id=166 response_ms=42.5277 kernel_plus_memory_ms=42.3595 kernel_only_ms=18.0782 h2d_ms=12.5004 d2h_ms=11.7809
task_id=167 response_ms=42.2661 kernel_plus_memory_ms=42.1031 kernel_only_ms=18.0555 h2d_ms=12.2875 d2h_ms=11.7602
task_id=168 response_ms=42.9661 kernel_plus_memory_ms=42.7969 kernel_only_ms=18.0426 h2d_ms=12.0093 d2h_ms=12.745
task_id=169 response_ms=41.9828 kernel_plus_memory_ms=41.8325 kernel_only_ms=18.0402 h2d_ms=11.9978 d2h_ms=11.7946
task_id=170 response_ms=41.9618 kernel_plus_memory_ms=41.8114 kernel_only_ms=18.0397 h2d_ms=11.9951 d2h_ms=11.7766
task_id=171 response_ms=42.5654 kernel_plus_memory_ms=42.4154 kernel_only_ms=18.0567 h2d_ms=12.5512 d2h_ms=11.8075
task_id=172 response_ms=41.581 kernel_plus_memory_ms=41.4348 kernel_only_ms=18.0388 h2d_ms=11.6272 d2h_ms=11.7689
task_id=173 response_ms=41.74 kernel_plus_memory_ms=41.6197 kernel_only_ms=18.0382 h2d_ms=11.6136 d2h_ms=11.9679
task_id=174 response_ms=42.3377 kernel_plus_memory_ms=42.1778 kernel_only_ms=18.0408 h2d_ms=12.3424 d2h_ms=11.7946
task_id=175 response_ms=42.647 kernel_plus_memory_ms=42.4798 kernel_only_ms=18.0808 h2d_ms=12.5702 d2h_ms=11.8289
task_id=176 response_ms=41.4723 kernel_plus_memory_ms=41.3203 kernel_only_ms=18.0442 h2d_ms=11.4851 d2h_ms=11.791
task_id=177 response_ms=41.6119 kernel_plus_memory_ms=41.4491 kernel_only_ms=18.046 h2d_ms=11.6003 d2h_ms=11.8028
task_id=178 response_ms=41.5683 kernel_plus_memory_ms=41.4307 kernel_only_ms=18.0399 h2d_ms=11.6047 d2h_ms=11.7861
task_id=179 response_ms=42.0383 kernel_plus_memory_ms=41.8819 kernel_only_ms=18.0629 h2d_ms=12.0175 d2h_ms=11.8015
task_id=180 response_ms=41.5271 kernel_plus_memory_ms=41.3704 kernel_only_ms=18.0397 h2d_ms=11.2118 d2h_ms=12.1188
task_id=181 response_ms=42.7476 kernel_plus_memory_ms=42.594 kernel_only_ms=18.0425 h2d_ms=11.9911 d2h_ms=12.5604
task_id=182 response_ms=41.9108 kernel_plus_memory_ms=41.7806 kernel_only_ms=18.0373 h2d_ms=11.9525 d2h_ms=11.7907
task_id=183 response_ms=42.0968 kernel_plus_memory_ms=41.9533 kernel_only_ms=18.0508 h2d_ms=12.0906 d2h_ms=11.812
task_id=184 response_ms=41.2996 kernel_plus_memory_ms=41.1543 kernel_only_ms=18.0607 h2d_ms=11.302 d2h_ms=11.7915
task_id=185 response_ms=42.9036 kernel_plus_memory_ms=42.6996 kernel_only_ms=18.043 h2d_ms=12.3257 d2h_ms=12.3309
task_id=186 response_ms=41.9234 kernel_plus_memory_ms=41.8029 kernel_only_ms=18.0368 h2d_ms=11.9808 d2h_ms=11.7853
task_id=187 response_ms=42.1585 kernel_plus_memory_ms=42.0197 kernel_only_ms=18.0377 h2d_ms=12.0761 d2h_ms=11.9059
task_id=188 response_ms=41.8565 kernel_plus_memory_ms=41.6972 kernel_only_ms=18.0659 h2d_ms=11.8197 d2h_ms=11.8116
task_id=189 response_ms=43.4727 kernel_plus_memory_ms=43.2864 kernel_only_ms=18.0402 h2d_ms=13.2684 d2h_ms=11.9778
task_id=190 response_ms=41.6321 kernel_plus_memory_ms=41.4914 kernel_only_ms=18.0421 h2d_ms=11.6246 d2h_ms=11.8247
task_id=191 response_ms=42.1405 kernel_plus_memory_ms=41.9929 kernel_only_ms=18.0417 h2d_ms=11.9945 d2h_ms=11.9567
task_id=192 response_ms=42.1116 kernel_plus_memory_ms=41.9576 kernel_only_ms=18.039 h2d_ms=11.9884 d2h_ms=11.9302
task_id=193 response_ms=41.9653 kernel_plus_memory_ms=41.8151 kernel_only_ms=18.0583 h2d_ms=11.9756 d2h_ms=11.7812
