window_end_ms,freq_mhz,avg_response_ms,power_w,temp_c,num_completed
0.411683,918,-1,5.741,50.843,0
228.327,918,32.9913,6.966,50.875,3
456.862,918,32.2985,7.324,50.593,2
684.536,918,32.2721,7.483,51.156,2
912.257,918,32.2128,8.107,51.218,3
1141.78,918,32.174,8.107,51.125,2
1370.82,918,32.2682,7.948,50.843,2
1598.6,918,32.3342,8.068,51.625,2
1826.07,918,32.2255,8.346,51.406,3
2054.06,918,32.216,8.147,51,2
2282.27,918,32.2373,7.948,51.25,2
2510.4,918,32.2717,8.266,51.687,3
2738.83,918,32.2158,8.306,51.468,2
2967.21,918,32.2135,8.068,51.093,2
3194.93,918,32.2247,7.988,51.687,2
3422.66,918,32.2953,8.425,51.437,3
3651.09,918,32.2257,8.227,51.187,2
3879.63,918,32.2311,8.028,51.093,2
4107.74,918,32.2724,8.187,51.781,2
4335.71,918,32.2379,8.346,51.312,3
4563.91,918,32.214,8.147,51.406,2
4791.2,918,32.2531,7.948,51.375,2
5018.71,918,32.2141,8.346,51.75,3
5247.55,918,32.2088,8.266,51.343,2
5476.35,918,32.2328,8.068,51.406,2
5705.21,918,32.3689,8.068,51.687,2
5932.72,918,32.2453,8.385,51.687,3
6162.18,918,32.1918,8.187,51.281,2
6389.99,918,32.2716,7.988,51.281,2
6618.03,918,32.3165,8.266,52.218,2
6844.76,918,32.1975,8.306,51.562,3
7072.33,918,32.211,8.107,51.5,2
7299.55,918,32.2225,7.948,51.562,2
7527.26,918,32.2441,8.425,51.906,3
7755.63,918,32.2093,8.227,51.406,2
7983.38,918,32.2688,8.068,51.5,2
8210.79,918,32.2207,8.107,52.031,2
8438.04,918,32.2401,8.385,51.687,3
8665.95,918,32.1871,8.187,51.687,2
8894,918,32.2012,7.988,51.437,2
9122.15,918,32.1755,8.266,52.281,2
9349.81,918,32.1948,8.306,51.593,3
9578.47,918,32.2163,8.107,51.437,2
9806.43,918,32.2471,7.988,52.093,2
10034.5,918,32.2101,8.425,51.906,3
10262.6,918,32.2042,8.227,51.812,2
10490.7,918,32.2914,8.028,51.562,2
10718.7,918,32.2422,8.187,52.062,2
10947.1,918,32.2558,8.346,51.843,3
11175.3,918,32.199,8.147,51.687,2
11403,918,32.2221,7.988,51.625,2
11630.8,918,32.189,8.346,52.187,3
11859,918,32.1661,8.266,51.687,2
12087.7,918,32.18,8.068,51.656,2
12314.9,918,32.2763,8.068,52,2
12542.4,918,32.2566,8.385,51.937,3
12769.9,918,32.1976,8.227,51.937,2
12998.4,918,32.2243,8.028,51.625,2
13225.9,918,32.2367,8.187,52.468,2
13453.3,918,32.2486,8.346,51.843,3
13681.9,918,32.2046,8.147,52.062,2
13909.9,918,32.2295,7.948,52.281,2
14137.5,918,32.2695,8.425,52.218,3
14365.2,918,32.2779,8.266,51.781,2
14593.9,918,32.2572,8.107,51.75,2
14821.3,918,32.2195,8.107,52.343,2
15048.8,918,32.2735,8.385,52,3
15276.6,918,32.2255,8.187,51.906,2
15504.3,918,32.2452,8.028,51.687,2
15731.9,918,32.197,8.266,52.593,2
15959.8,918,32.2107,8.306,51.968,3
16189.4,918,32.2147,8.107,52.031,2
16417.5,918,32.2298,7.988,52.218,2
16645.7,918,32.3026,8.425,52.343,3
16873.3,918,32.2225,8.227,52.187,2
17101.1,918,32.2527,8.068,51.875,2
17328.8,918,32.3456,8.147,52.718,2
17555.9,918,32.2281,8.385,52.187,3
17784.1,918,32.1781,8.187,51.968,2
18012.3,918,32.2117,7.988,51.843,2
18240.1,918,32.2767,8.306,52.687,3
18468,918,32.1928,8.306,52.062,2
18696,918,32.2556,8.107,51.968,2
18924,918,32.2222,8.028,52.281,2
19152,918,32.2162,8.425,52.5,3
19380.5,918,32.203,8.227,52.031,2
19609,918,32.2139,8.028,52.031,2
19837,918,32.2134,8.227,52.75,2
20064.9,918,32.1955,8.346,52.25,3
20293.8,918,32.1961,8.147,52.25,2
20521.8,918,32.1927,7.948,52.281,2
20749.3,918,32.1812,8.385,52.781,3
20976.7,918,32.1884,8.266,52.187,2
21205.3,918,32.2272,8.068,52.093,2
21432.7,918,32.2496,8.107,52.875,2
21660.7,918,32.3877,8.425,52.406,3
21888.7,918,32.2199,8.187,52.125,2
22116.5,918,32.2141,8.028,52.25,2
22344.4,918,32.0905,8.266,52.843,2
22571.6,918,32.0818,8.306,52.281,3
22800.6,918,32.1041,8.147,52.25,2
23028.3,918,32.1254,7.948,52.375,2
23255.8,918,32.1329,8.425,52.812,3
23484,918,32.1031,8.266,52.281,2
23711.8,918,32.1182,8.068,52.187,2
23939.7,918,32.2297,8.147,52.875,2
24167,918,32.0832,8.385,52.5,3
24394.9,918,32.0787,8.187,52.5,2
24623.2,918,32.0882,7.988,52.468,2
24850.7,918,32.0722,8.306,52.968,2
25078.1,918,32.0647,8.306,52.375,3
25306,918,32.0663,8.147,52.375,2
25534.1,918,32.0997,7.988,52.625,2
25761.6,918,32.1317,8.425,52.687,3
25989,918,32.1232,8.266,52.468,2
26217.2,918,32.1013,8.068,52.25,2
26444.7,918,32.2144,8.147,53,2
26671.8,918,32.0835,8.385,52.75,3
26899.9,918,32.0819,8.187,52.312,2
27127.7,918,32.0823,8.028,52.562,2
27355.1,918,32.0678,8.306,52.968,2
27582.2,918,32.0905,8.306,52.531,3
27810.3,918,32.1236,8.147,52.687,2
28038.6,918,32.1239,8.028,52.656,2
28266.6,918,32.087,8.465,53.156,3
28494.2,918,32.0895,8.266,52.5,2
28722.8,918,32.1018,8.068,52.187,2
28950.5,918,32.1891,8.147,52.875,2
29178.2,918,32.1877,8.385,52.812,3
29405.8,918,32.1048,8.187,52.406,2
29633.2,918,32.0819,7.988,52.687,2
29861.3,918,32.1309,8.306,52.968,3
30089.1,918,32.0901,8.306,52.625,2
30317.3,918,32.0872,8.107,52.656,2
30544.7,918,32.1257,8.028,52.75,2
30773,918,32.0903,8.425,53.093,3
31001,918,32.0832,8.266,52.5,2
31229.4,918,32.1212,8.028,52.625,2
31456.7,918,32.0875,8.227,53.281,2
31684.4,918,32.071,8.385,52.875,3
31912.7,918,32.1422,8.187,52.812,2
32140.3,918,32.1299,7.988,52.75,2
32368.5,918,32.1674,8.346,53,3
32596.5,918,32.1111,8.306,52.781,2
32824.5,918,32.1046,8.107,52.625,2
33052.4,918,32.1082,8.068,52.906,2
33280.6,918,32.1142,8.425,53,3
33509.5,918,32.0921,8.227,52.625,2
33737.3,918,32.1457,8.028,52.75,2
33965.6,918,32.2525,8.266,53.156,2
34192.9,918,32.1324,8.346,52.937,3
34421.3,918,32.1088,8.147,52.812,2
34648.6,918,32.1482,7.948,53.156,2
34877.5,918,32.1959,8.425,52.968,3
35106,918,32.1134,8.266,52.687,2
35334.5,918,32.0681,8.068,52.937,2
35562.2,918,32.1406,8.187,53.25,2
35790.8,918,32.1599,8.385,52.812,3
36018.6,918,32.1171,8.187,52.75,2
36245.9,918,32.1166,8.028,52.718,2
36473.6,918,32.1565,8.306,53.25,3
36701.5,918,32.1394,8.306,52.968,2
36929.3,918,32.1193,8.107,52.687,2
37156.6,918,32.1241,8.028,52.968,2
37384,918,32.1073,8.465,53.281,3
37612.1,918,32.0725,8.266,52.781,2
37840.1,918,32.0768,8.068,53,2
38068.6,918,32.1422,8.227,53.25,2
38297,918,32.1142,8.385,53.156,3
38525.2,918,32.1163,8.187,52.781,2
38752.4,918,32.1258,7.988,52.906,2
38980.2,918,32.1523,8.385,53.656,3
39208.3,918,32.0585,8.306,52.906,2
39436.2,918,32.1249,8.107,52.718,2
39663.8,918,32.1029,8.068,53.281,2
39891.4,918,32.0681,8.425,53,3
40119.4,918,32.0623,8.266,52.781,2
40346.5,918,32.1108,8.068,52.875,2
40574,918,32.0941,8.227,53.375,2
40801.3,918,32.2098,8.385,53.031,3
41029,918,32.0862,8.187,52.968,2
41257.4,918,32.1592,7.988,53,2
41485.1,918,32.198,8.346,53.531,3
41712.7,918,32.1386,8.306,53,2
41941,918,32.1187,8.107,52.906,2
42168.3,918,32.1963,8.068,53.468,2
42396.9,918,32.1775,8.425,53.25,3
42625.1,918,32.0889,8.227,53.187,2
42853.4,918,32.1141,8.028,52.906,2
43081.9,918,32.1101,8.306,53.5,2
43310.4,918,32.1467,8.346,53.093,3
43538.6,918,32.1497,8.147,52.968,2
43766,918,32.1499,7.988,53.406,2
43993.8,918,32.1845,8.425,53.5,3
44221.6,918,32.1619,8.266,52.968,2
44449.9,918,32.1369,8.068,53.031,2
44678,918,32.1394,8.147,53.437,2
44905.6,918,32.077,8.385,53.343,3
45132.8,918,32.068,8.227,53.187,2
45360.7,918,32.1204,8.028,52.937,2
45588.6,918,32.1174,8.306,53.875,3
45816.8,918,32.1037,8.346,53.156,2
46044.4,918,32.1444,8.107,53.218,2
46271.7,918,32.1357,8.028,53.562,2
46499.3,918,32.0933,8.465,53.437,3
46727.6,918,32.0901,8.266,53,2
46955.6,918,32.0739,8.068,53.031,2
47183,918,32.1848,8.187,53.531,2
47410.7,918,32.0918,8.385,53.25,3
47638.2,918,32.1358,8.187,53.156,2
47865.6,918,32.119,7.988,53.062,2
48093,918,32.0927,8.306,53.718,2
48320.2,918,32.1272,8.346,53.312,3
48548.4,918,32.1322,8.147,53.031,2
48776.2,918,32.1322,7.988,53.625,2
49004.3,918,32.2136,8.465,53.406,3
49232.4,918,32.1261,8.266,53.437,2
49460.7,918,32.1524,8.068,53.312,2
49688.6,918,32.1955,8.187,53.656,2
49917.3,918,32.2046,8.385,53.218,3
50144.5,918,32.1076,8.187,53.156,2
50372.1,918,32.1267,8.028,53.156,2
50600.6,918,32.1359,8.346,53.843,3
50828.4,918,32.0861,8.306,53.156,2
51057.2,918,32.0929,8.107,53.281,2
51285,918,32.0777,8.107,53.718,2
51512.8,918,32.1015,8.425,53.5,3
51740.9,918,32.0781,8.227,53.312,2
51968.5,918,32.1039,8.028,53.156,2
52196,918,32.1311,8.227,53.75,2
52423.6,918,32.1241,8.346,53.343,3
52652.6,918,32.1232,8.147,53.187,2
52880.4,918,32.1266,7.988,53.593,2
53108.4,918,32.1189,8.425,53.718,3
53336,918,32.0798,8.306,53.5,2
53564.3,918,32.1299,8.107,53.187,2
53791.6,918,32.2,8.107,53.687,2
54019.5,918,32.1129,8.425,53.437,3
54248.2,918,32.1216,8.227,53.343,2
54476.1,918,32.1901,8.028,53.156,2
54704.6,918,32.1162,8.306,54.062,2
54932.2,918,32.1107,8.346,53.343,3
55159.5,918,32.1197,8.147,53.25,2
55387.5,918,32.0713,8.028,53.656,2
55615.4,918,32.1173,8.465,53.843,3
55845.1,918,32.1055,8.266,53.531,2
56073.1,918,32.0823,8.068,53.218,2
56300.7,918,32.2156,8.187,54.125,2
