task_id=0 response_ms=34.8321 kernel_plus_memory_ms=34.3402 kernel_only_ms=27.9507 h2d_ms=2.70016 d2h_ms=3.68931
task_id=21 response_ms=32.9946 kernel_plus_memory_ms=32.8622 kernel_only_ms=27.4638 h2d_ms=2.60288 d2h_ms=2.79558
task_id=22 response_ms=33.0455 kernel_plus_memory_ms=32.8817 kernel_only_ms=27.4693 h2d_ms=2.6408 d2h_ms=2.77158
task_id=23 response_ms=32.9646 kernel_plus_memory_ms=32.8312 kernel_only_ms=27.4546 h2d_ms=2.59946 d2h_ms=2.77709
task_id=24 response_ms=32.8861 kernel_plus_memory_ms=32.7539 kernel_only_ms=27.4408 h2d_ms=2.5361 d2h_ms=2.77699
task_id=25 response_ms=32.9878 kernel_plus_memory_ms=32.8487 kernel_only_ms=27.4829 h2d_ms=2.55462 d2h_ms=2.81117
task_id=26 response_ms=32.97 kernel_plus_memory_ms=32.8268 kernel_only_ms=27.4491 h2d_ms=2.58198 d2h_ms=2.79571
task_id=27 response_ms=32.8542 kernel_plus_memory_ms=32.7203 kernel_only_ms=27.4652 h2d_ms=2.47792 d2h_ms=2.77712
task_id=28 response_ms=32.9235 kernel_plus_memory_ms=32.7889 kernel_only_ms=27.4701 h2d_ms=2.53782 d2h_ms=2.78093
task_id=29 response_ms=32.9595 kernel_plus_memory_ms=32.8282 kernel_only_ms=27.4803 h2d_ms=2.58349 d2h_ms=2.76435
task_id=30 response_ms=33.3008 kernel_plus_memory_ms=33.1643 kernel_only_ms=27.4561 h2d_ms=2.66118 d2h_ms=3.04701
task_id=31 response_ms=33.234 kernel_plus_memory_ms=33.085 kernel_only_ms=27.4628 h2d_ms=2.87306 d2h_ms=2.74909
task_id=32 response_ms=32.8931 kernel_plus_memory_ms=32.7625 kernel_only_ms=27.4796 h2d_ms=2.50493 d2h_ms=2.77798
task_id=33 response_ms=32.9152 kernel_plus_memory_ms=32.7917 kernel_only_ms=27.488 h2d_ms=2.55258 d2h_ms=2.75117
task_id=34 response_ms=32.9702 kernel_plus_memory_ms=32.8382 kernel_only_ms=27.471 h2d_ms=2.6176 d2h_ms=2.74963
task_id=35 response_ms=32.9609 kernel_plus_memory_ms=32.8275 kernel_only_ms=27.4641 h2d_ms=2.60502 d2h_ms=2.75834
task_id=36 response_ms=33.2245 kernel_plus_memory_ms=33.0791 kernel_only_ms=27.4702 h2d_ms=2.5447 d2h_ms=3.06422
task_id=37 response_ms=32.9808 kernel_plus_memory_ms=32.8527 kernel_only_ms=27.4839 h2d_ms=2.57002 d2h_ms=2.79878
task_id=38 response_ms=32.9749 kernel_plus_memory_ms=32.8562 kernel_only_ms=27.4649 h2d_ms=2.6031 d2h_ms=2.78816
task_id=39 response_ms=32.9816 kernel_plus_memory_ms=32.8458 kernel_only_ms=27.4681 h2d_ms=2.56672 d2h_ms=2.81098
task_id=40 response_ms=32.9548 kernel_plus_memory_ms=32.8288 kernel_only_ms=27.4577 h2d_ms=2.57411 d2h_ms=2.79696
task_id=41 response_ms=33.2061 kernel_plus_memory_ms=33.0347 kernel_only_ms=27.4572 h2d_ms=2.78886 d2h_ms=2.78861
task_id=42 response_ms=33.1431 kernel_plus_memory_ms=33.0084 kernel_only_ms=27.4658 h2d_ms=2.58605 d2h_ms=2.95664
task_id=43 response_ms=32.9517 kernel_plus_memory_ms=32.8205 kernel_only_ms=27.4496 h2d_ms=2.56038 d2h_ms=2.81059
task_id=44 response_ms=32.9342 kernel_plus_memory_ms=32.8112 kernel_only_ms=27.4518 h2d_ms=2.56006 d2h_ms=2.79933
task_id=45 response_ms=33.2268 kernel_plus_memory_ms=33.0858 kernel_only_ms=27.455 h2d_ms=2.64282 d2h_ms=2.98797
task_id=46 response_ms=33.2726 kernel_plus_memory_ms=33.137 kernel_only_ms=27.4631 h2d_ms=2.89088 d2h_ms=2.78304
task_id=47 response_ms=32.96 kernel_plus_memory_ms=32.8465 kernel_only_ms=27.4521 h2d_ms=2.56986 d2h_ms=2.82454
task_id=48 response_ms=32.9449 kernel_plus_memory_ms=32.8226 kernel_only_ms=27.4536 h2d_ms=2.60544 d2h_ms=2.76358
task_id=49 response_ms=32.9383 kernel_plus_memory_ms=32.808 kernel_only_ms=27.4483 h2d_ms=2.61264 d2h_ms=2.74704
task_id=50 response_ms=33.0397 kernel_plus_memory_ms=32.899 kernel_only_ms=27.4789 h2d_ms=2.62867 d2h_ms=2.79139
task_id=51 response_ms=32.8959 kernel_plus_memory_ms=32.7632 kernel_only_ms=27.4516 h2d_ms=2.55997 d2h_ms=2.75162
task_id=52 response_ms=32.8911 kernel_plus_memory_ms=32.7577 kernel_only_ms=27.4462 h2d_ms=2.56486 d2h_ms=2.74659
task_id=53 response_ms=32.9437 kernel_plus_memory_ms=32.8111 kernel_only_ms=27.4561 h2d_ms=2.59078 d2h_ms=2.76419
task_id=54 response_ms=33.0023 kernel_plus_memory_ms=32.8686 kernel_only_ms=27.4841 h2d_ms=2.60442 d2h_ms=2.7801
task_id=55 response_ms=32.9427 kernel_plus_memory_ms=32.8106 kernel_only_ms=27.456 h2d_ms=2.58064 d2h_ms=2.77392
task_id=56 response_ms=32.9453 kernel_plus_memory_ms=32.8141 kernel_only_ms=27.4542 h2d_ms=2.56627 d2h_ms=2.7937
task_id=57 response_ms=32.8887 kernel_plus_memory_ms=32.756 kernel_only_ms=27.4397 h2d_ms=2.54656 d2h_ms=2.7697
task_id=58 response_ms=32.9698 kernel_plus_memory_ms=32.8343 kernel_only_ms=27.4887 h2d_ms=2.55139 d2h_ms=2.79424
task_id=59 response_ms=33.1216 kernel_plus_memory_ms=32.97 kernel_only_ms=27.4668 h2d_ms=2.72131 d2h_ms=2.78189
task_id=60 response_ms=33.1836 kernel_plus_memory_ms=33.0543 kernel_only_ms=27.4606 h2d_ms=2.5511 d2h_ms=3.04256
task_id=61 response_ms=32.9126 kernel_plus_memory_ms=32.7831 kernel_only_ms=27.4546 h2d_ms=2.5745 d2h_ms=2.75408
task_id=62 response_ms=32.9595 kernel_plus_memory_ms=32.8244 kernel_only_ms=27.4804 h2d_ms=2.58771 d2h_ms=2.75632
task_id=63 response_ms=33.1756 kernel_plus_memory_ms=33.0228 kernel_only_ms=27.4735 h2d_ms=2.80355 d2h_ms=2.74576
task_id=64 response_ms=33.1479 kernel_plus_memory_ms=33.016 kernel_only_ms=27.4474 h2d_ms=2.80499 d2h_ms=2.76368
task_id=65 response_ms=32.8888 kernel_plus_memory_ms=32.7574 kernel_only_ms=27.44 h2d_ms=2.55885 d2h_ms=2.75856
task_id=66 response_ms=32.8804 kernel_plus_memory_ms=32.754 kernel_only_ms=27.445 h2d_ms=2.55843 d2h_ms=2.75056
task_id=67 response_ms=33.0172 kernel_plus_memory_ms=32.8813 kernel_only_ms=27.4786 h2d_ms=2.62682 d2h_ms=2.77597
task_id=68 response_ms=32.9344 kernel_plus_memory_ms=32.8027 kernel_only_ms=27.4596 h2d_ms=2.56336 d2h_ms=2.77974
task_id=69 response_ms=33.0427 kernel_plus_memory_ms=32.9084 kernel_only_ms=27.4723 h2d_ms=2.61494 d2h_ms=2.82115
task_id=70 response_ms=32.9252 kernel_plus_memory_ms=32.7981 kernel_only_ms=27.4553 h2d_ms=2.55382 d2h_ms=2.78899
task_id=71 response_ms=32.9078 kernel_plus_memory_ms=32.782 kernel_only_ms=27.4734 h2d_ms=2.53603 d2h_ms=2.77254
task_id=72 response_ms=32.8948 kernel_plus_memory_ms=32.7639 kernel_only_ms=27.4404 h2d_ms=2.54467 d2h_ms=2.77882
task_id=73 response_ms=33.1516 kernel_plus_memory_ms=32.982 kernel_only_ms=27.4488 h2d_ms=2.75571 d2h_ms=2.77754
task_id=74 response_ms=33.1085 kernel_plus_memory_ms=32.9679 kernel_only_ms=27.4487 h2d_ms=2.5617 d2h_ms=2.95747
task_id=75 response_ms=32.933 kernel_plus_memory_ms=32.7781 kernel_only_ms=27.4718 h2d_ms=2.53363 d2h_ms=2.77261
task_id=76 response_ms=32.9898 kernel_plus_memory_ms=32.8542 kernel_only_ms=27.458 h2d_ms=2.62451 d2h_ms=2.77165
task_id=77 response_ms=33.1173 kernel_plus_memory_ms=32.9466 kernel_only_ms=27.4556 h2d_ms=2.68461 d2h_ms=2.8064
task_id=78 response_ms=32.9864 kernel_plus_memory_ms=32.8294 kernel_only_ms=27.4691 h2d_ms=2.58528 d2h_ms=2.77504
task_id=79 response_ms=32.9944 kernel_plus_memory_ms=32.8384 kernel_only_ms=27.481 h2d_ms=2.58294 d2h_ms=2.77443
task_id=80 response_ms=32.971 kernel_plus_memory_ms=32.8252 kernel_only_ms=27.4753 h2d_ms=2.58845 d2h_ms=2.7615
task_id=81 response_ms=33.1278 kernel_plus_memory_ms=32.9793 kernel_only_ms=27.4604 h2d_ms=2.73872 d2h_ms=2.78013
task_id=82 response_ms=32.8722 kernel_plus_memory_ms=32.74 kernel_only_ms=27.454 h2d_ms=2.49494 d2h_ms=2.79104
task_id=83 response_ms=32.9303 kernel_plus_memory_ms=32.7933 kernel_only_ms=27.4761 h2d_ms=2.53219 d2h_ms=2.78502
task_id=84 response_ms=32.9007 kernel_plus_memory_ms=32.762 kernel_only_ms=27.4574 h2d_ms=2.53261 d2h_ms=2.77197
task_id=85 response_ms=32.9334 kernel_plus_memory_ms=32.7927 kernel_only_ms=27.4748 h2d_ms=2.54394 d2h_ms=2.77389
task_id=86 response_ms=32.9549 kernel_plus_memory_ms=32.8107 kernel_only_ms=27.4521 h2d_ms=2.5624 d2h_ms=2.79622
task_id=87 response_ms=33.1658 kernel_plus_memory_ms=32.9995 kernel_only_ms=27.4463 h2d_ms=2.76282 d2h_ms=2.79034
task_id=88 response_ms=33.2423 kernel_plus_memory_ms=33.0908 kernel_only_ms=27.4653 h2d_ms=2.57635 d2h_ms=3.04909
task_id=89 response_ms=32.9702 kernel_plus_memory_ms=32.8363 kernel_only_ms=27.4594 h2d_ms=2.58576 d2h_ms=2.7911
task_id=90 response_ms=33.0044 kernel_plus_memory_ms=32.8609 kernel_only_ms=27.4775 h2d_ms=2.62422 d2h_ms=2.7592
task_id=91 response_ms=32.8397 kernel_plus_memory_ms=32.7081 kernel_only_ms=27.4587 h2d_ms=2.49942 d2h_ms=2.74995
task_id=92 response_ms=32.9424 kernel_plus_memory_ms=32.8142 kernel_only_ms=27.4914 h2d_ms=2.56448 d2h_ms=2.75837
task_id=93 response_ms=32.8952 kernel_plus_memory_ms=32.7763 kernel_only_ms=27.4665 h2d_ms=2.55162 d2h_ms=2.75821
task_id=94 response_ms=33.0249 kernel_plus_memory_ms=32.8829 kernel_only_ms=27.4595 h2d_ms=2.61264 d2h_ms=2.81075
task_id=95 response_ms=32.9622 kernel_plus_memory_ms=32.8225 kernel_only_ms=27.4639 h2d_ms=2.58208 d2h_ms=2.77651
task_id=96 response_ms=32.884 kernel_plus_memory_ms=32.7487 kernel_only_ms=27.4853 h2d_ms=2.48906 d2h_ms=2.77434
task_id=97 response_ms=33.1418 kernel_plus_memory_ms=32.957 kernel_only_ms=27.4559 h2d_ms=2.56141 d2h_ms=2.93971
task_id=98 response_ms=32.9536 kernel_plus_memory_ms=32.8139 kernel_only_ms=27.471 h2d_ms=2.54336 d2h_ms=2.79946
task_id=99 response_ms=32.9741 kernel_plus_memory_ms=32.8394 kernel_only_ms=27.469 h2d_ms=2.59517 d2h_ms=2.77517
task_id=100 response_ms=32.9872 kernel_plus_memory_ms=32.8482 kernel_only_ms=27.472 h2d_ms=2.58893 d2h_ms=2.78723
task_id=101 response_ms=33.0102 kernel_plus_memory_ms=32.8439 kernel_only_ms=27.4701 h2d_ms=2.57306 d2h_ms=2.8007
task_id=102 response_ms=33.166 kernel_plus_memory_ms=33.0292 kernel_only_ms=27.4655 h2d_ms=2.55856 d2h_ms=3.00518
task_id=103 response_ms=32.9831 kernel_plus_memory_ms=32.8333 kernel_only_ms=27.4624 h2d_ms=2.60371 d2h_ms=2.76714
task_id=104 response_ms=32.9914 kernel_plus_memory_ms=32.8511 kernel_only_ms=27.4775 h2d_ms=2.61046 d2h_ms=2.7631
task_id=105 response_ms=32.9129 kernel_plus_memory_ms=32.7733 kernel_only_ms=27.4751 h2d_ms=2.51834 d2h_ms=2.77987
task_id=106 response_ms=32.9759 kernel_plus_memory_ms=32.8411 kernel_only_ms=27.4756 h2d_ms=2.59344 d2h_ms=2.7721
task_id=107 response_ms=32.9831 kernel_plus_memory_ms=32.8537 kernel_only_ms=27.467 h2d_ms=2.61472 d2h_ms=2.77203
task_id=108 response_ms=33.064 kernel_plus_memory_ms=32.9239 kernel_only_ms=27.4844 h2d_ms=2.67971 d2h_ms=2.75971
task_id=109 response_ms=33.0047 kernel_plus_memory_ms=32.8647 kernel_only_ms=27.4841 h2d_ms=2.62019 d2h_ms=2.76038
task_id=110 response_ms=33.2828 kernel_plus_memory_ms=33.1328 kernel_only_ms=27.5589 h2d_ms=2.76704 d2h_ms=2.80685
task_id=111 response_ms=33.2569 kernel_plus_memory_ms=33.1159 kernel_only_ms=27.4634 h2d_ms=2.59507 d2h_ms=3.05747
task_id=112 response_ms=32.9867 kernel_plus_memory_ms=32.8548 kernel_only_ms=27.4636 h2d_ms=2.61594 d2h_ms=2.77526
task_id=113 response_ms=33.0239 kernel_plus_memory_ms=32.8886 kernel_only_ms=27.4926 h2d_ms=2.61987 d2h_ms=2.77613
task_id=114 response_ms=33.1325 kernel_plus_memory_ms=32.9916 kernel_only_ms=27.4566 h2d_ms=2.74205 d2h_ms=2.79293
task_id=115 response_ms=33.0986 kernel_plus_memory_ms=32.9657 kernel_only_ms=27.463 h2d_ms=2.57898 d2h_ms=2.92365
task_id=116 response_ms=32.9824 kernel_plus_memory_ms=32.8538 kernel_only_ms=27.4507 h2d_ms=2.60995 d2h_ms=2.79315
task_id=117 response_ms=33.013 kernel_plus_memory_ms=32.8726 kernel_only_ms=27.4873 h2d_ms=2.61142 d2h_ms=2.77382
task_id=118 response_ms=32.9703 kernel_plus_memory_ms=32.8299 kernel_only_ms=27.4529 h2d_ms=2.58138 d2h_ms=2.79565
task_id=119 response_ms=32.8903 kernel_plus_memory_ms=32.7483 kernel_only_ms=27.4676 h2d_ms=2.48317 d2h_ms=2.79744
task_id=120 response_ms=33.1192 kernel_plus_memory_ms=32.9819 kernel_only_ms=27.4612 h2d_ms=2.55331 d2h_ms=2.9673
task_id=121 response_ms=32.9704 kernel_plus_memory_ms=32.8344 kernel_only_ms=27.4827 h2d_ms=2.56112 d2h_ms=2.79059
task_id=122 response_ms=32.9628 kernel_plus_memory_ms=32.8216 kernel_only_ms=27.4619 h2d_ms=2.5743 d2h_ms=2.78538
task_id=123 response_ms=32.9976 kernel_plus_memory_ms=32.8536 kernel_only_ms=27.4614 h2d_ms=2.59472 d2h_ms=2.79744
task_id=124 response_ms=33.1172 kernel_plus_memory_ms=32.9572 kernel_only_ms=27.5872 h2d_ms=2.57795 d2h_ms=2.792
task_id=125 response_ms=33.1215 kernel_plus_memory_ms=33.0068 kernel_only_ms=27.4791 h2d_ms=2.55232 d2h_ms=2.97539
task_id=126 response_ms=33.0874 kernel_plus_memory_ms=32.9659 kernel_only_ms=27.4591 h2d_ms=2.74166 d2h_ms=2.76515
task_id=127 response_ms=33.0554 kernel_plus_memory_ms=32.9204 kernel_only_ms=27.4838 h2d_ms=2.67504 d2h_ms=2.76157
task_id=128 response_ms=32.9751 kernel_plus_memory_ms=32.8208 kernel_only_ms=27.4719 h2d_ms=2.59066 d2h_ms=2.75824
task_id=129 response_ms=32.9932 kernel_plus_memory_ms=32.8436 kernel_only_ms=27.4985 h2d_ms=2.56717 d2h_ms=2.77795
task_id=130 response_ms=32.9682 kernel_plus_memory_ms=32.8221 kernel_only_ms=27.4598 h2d_ms=2.61174 d2h_ms=2.75056
task_id=131 response_ms=33.0083 kernel_plus_memory_ms=32.8564 kernel_only_ms=27.4692 h2d_ms=2.63667 d2h_ms=2.75053
task_id=132 response_ms=33.3189 kernel_plus_memory_ms=33.1523 kernel_only_ms=27.4749 h2d_ms=2.91046 d2h_ms=2.76694
task_id=133 response_ms=33.1116 kernel_plus_memory_ms=32.9536 kernel_only_ms=27.472 h2d_ms=2.73885 d2h_ms=2.74278
task_id=134 response_ms=33.2626 kernel_plus_memory_ms=33.094 kernel_only_ms=27.4708 h2d_ms=2.56656 d2h_ms=3.05674
task_id=135 response_ms=33.0055 kernel_plus_memory_ms=32.8633 kernel_only_ms=27.4742 h2d_ms=2.63018 d2h_ms=2.75891
task_id=136 response_ms=33.06 kernel_plus_memory_ms=32.9069 kernel_only_ms=27.4738 h2d_ms=2.63782 d2h_ms=2.7953
task_id=137 response_ms=32.9322 kernel_plus_memory_ms=32.7608 kernel_only_ms=27.4595 h2d_ms=2.51082 d2h_ms=2.79053
task_id=138 response_ms=33.0207 kernel_plus_memory_ms=32.8903 kernel_only_ms=27.5037 h2d_ms=2.57795 d2h_ms=2.80864
task_id=139 response_ms=33.3308 kernel_plus_memory_ms=33.2026 kernel_only_ms=27.4561 h2d_ms=2.64077 d2h_ms=3.1057
task_id=140 response_ms=32.9647 kernel_plus_memory_ms=32.8076 kernel_only_ms=27.4415 h2d_ms=2.57136 d2h_ms=2.79469
task_id=141 response_ms=33.2747 kernel_plus_memory_ms=33.1082 kernel_only_ms=27.462 h2d_ms=2.86742 d2h_ms=2.77875
task_id=142 response_ms=32.8627 kernel_plus_memory_ms=32.7308 kernel_only_ms=27.4698 h2d_ms=2.46941 d2h_ms=2.79158
task_id=143 response_ms=32.9273 kernel_plus_memory_ms=32.8004 kernel_only_ms=27.444 h2d_ms=2.56422 d2h_ms=2.79216
task_id=144 response_ms=32.9232 kernel_plus_memory_ms=32.795 kernel_only_ms=27.4558 h2d_ms=2.55251 d2h_ms=2.78672
task_id=145 response_ms=33.003 kernel_plus_memory_ms=32.8406 kernel_only_ms=27.4688 h2d_ms=2.56806 d2h_ms=2.80371
task_id=146 response_ms=32.8742 kernel_plus_memory_ms=32.7358 kernel_only_ms=27.4686 h2d_ms=2.46992 d2h_ms=2.79725
task_id=147 response_ms=33.2552 kernel_plus_memory_ms=33.0991 kernel_only_ms=27.7105 h2d_ms=2.59034 d2h_ms=2.79834
task_id=148 response_ms=33.0317 kernel_plus_memory_ms=32.8866 kernel_only_ms=27.4674 h2d_ms=2.61459 d2h_ms=2.80454
task_id=149 response_ms=33.0012 kernel_plus_memory_ms=32.8482 kernel_only_ms=27.4601 h2d_ms=2.6159 d2h_ms=2.77222
task_id=150 response_ms=33.0033 kernel_plus_memory_ms=32.8366 kernel_only_ms=27.472 h2d_ms=2.61101 d2h_ms=2.75366
task_id=151 response_ms=33.0201 kernel_plus_memory_ms=32.8716 kernel_only_ms=27.4674 h2d_ms=2.51181 d2h_ms=2.89242
task_id=152 response_ms=32.9181 kernel_plus_memory_ms=32.7868 kernel_only_ms=27.4502 h2d_ms=2.58045 d2h_ms=2.75613
task_id=153 response_ms=32.9197 kernel_plus_memory_ms=32.7935 kernel_only_ms=27.4595 h2d_ms=2.58506 d2h_ms=2.74896
task_id=154 response_ms=32.9928 kernel_plus_memory_ms=32.8452 kernel_only_ms=27.4627 h2d_ms=2.6272 d2h_ms=2.7553
task_id=155 response_ms=32.9316 kernel_plus_memory_ms=32.7887 kernel_only_ms=27.4589 h2d_ms=2.5303 d2h_ms=2.79946
task_id=156 response_ms=32.9382 kernel_plus_memory_ms=32.8092 kernel_only_ms=27.462 h2d_ms=2.58336 d2h_ms=2.76384
task_id=157 response_ms=32.9578 kernel_plus_memory_ms=32.8308 kernel_only_ms=27.4617 h2d_ms=2.58979 d2h_ms=2.7793
task_id=158 response_ms=33.0391 kernel_plus_memory_ms=32.9025 kernel_only_ms=27.4689 h2d_ms=2.64163 d2h_ms=2.79197
task_id=159 response_ms=33.0244 kernel_plus_memory_ms=32.8885 kernel_only_ms=27.4673 h2d_ms=2.61315 d2h_ms=2.80813
task_id=160 response_ms=33.218 kernel_plus_memory_ms=33.0764 kernel_only_ms=27.4508 h2d_ms=2.83107 d2h_ms=2.79446
task_id=161 response_ms=32.9432 kernel_plus_memory_ms=32.8109 kernel_only_ms=27.4584 h2d_ms=2.55904 d2h_ms=2.79347
task_id=162 response_ms=32.9479 kernel_plus_memory_ms=32.8164 kernel_only_ms=27.4676 h2d_ms=2.57011 d2h_ms=2.77878
task_id=163 response_ms=32.9503 kernel_plus_memory_ms=32.8124 kernel_only_ms=27.4831 h2d_ms=2.55878 d2h_ms=2.77053
task_id=164 response_ms=33.1982 kernel_plus_memory_ms=33.0338 kernel_only_ms=27.4616 h2d_ms=2.81312 d2h_ms=2.75904
task_id=165 response_ms=32.9256 kernel_plus_memory_ms=32.7727 kernel_only_ms=27.4615 h2d_ms=2.52298 d2h_ms=2.78829
task_id=166 response_ms=32.9975 kernel_plus_memory_ms=32.8563 kernel_only_ms=27.4588 h2d_ms=2.57648 d2h_ms=2.82102
task_id=167 response_ms=32.9472 kernel_plus_memory_ms=32.8087 kernel_only_ms=27.4825 h2d_ms=2.58093 d2h_ms=2.74531
task_id=168 response_ms=32.9622 kernel_plus_memory_ms=32.8132 kernel_only_ms=27.4726 h2d_ms=2.5919 d2h_ms=2.7487
task_id=169 response_ms=33.4864 kernel_plus_memory_ms=33.3393 kernel_only_ms=27.4906 h2d_ms=3.10096 d2h_ms=2.74774
task_id=170 response_ms=32.9579 kernel_plus_memory_ms=32.7964 kernel_only_ms=27.4792 h2d_ms=2.54304 d2h_ms=2.77421
task_id=171 response_ms=32.9603 kernel_plus_memory_ms=32.822 kernel_only_ms=27.5149 h2d_ms=2.55901 d2h_ms=2.74803
task_id=172 response_ms=32.9989 kernel_plus_memory_ms=32.8427 kernel_only_ms=27.4875 h2d_ms=2.58186 d2h_ms=2.77334
task_id=173 response_ms=33.0377 kernel_plus_memory_ms=32.8848 kernel_only_ms=27.4978 h2d_ms=2.60234 d2h_ms=2.78461
task_id=174 response_ms=32.9442 kernel_plus_memory_ms=32.8027 kernel_only_ms=27.4814 h2d_ms=2.50794 d2h_ms=2.81334
task_id=175 response_ms=32.9676 kernel_plus_memory_ms=32.8327 kernel_only_ms=27.5121 h2d_ms=2.53101 d2h_ms=2.78963
task_id=176 response_ms=32.9137 kernel_plus_memory_ms=32.7725 kernel_only_ms=27.4613 h2d_ms=2.53456 d2h_ms=2.7767
task_id=177 response_ms=32.9651 kernel_plus_memory_ms=32.8157 kernel_only_ms=27.483 h2d_ms=2.54554 d2h_ms=2.78723
task_id=178 response_ms=33.2969 kernel_plus_memory_ms=33.1022 kernel_only_ms=27.4854 h2d_ms=2.81216 d2h_ms=2.80464
task_id=179 response_ms=32.949 kernel_plus_memory_ms=32.8164 kernel_only_ms=27.4698 h2d_ms=2.56419 d2h_ms=2.78234
task_id=180 response_ms=32.9625 kernel_plus_memory_ms=32.8389 kernel_only_ms=27.4683 h2d_ms=2.57738 d2h_ms=2.79325
task_id=181 response_ms=32.9535 kernel_plus_memory_ms=32.8182 kernel_only_ms=27.4944 h2d_ms=2.5871 d2h_ms=2.73674
task_id=182 response_ms=32.9699 kernel_plus_memory_ms=32.8318 kernel_only_ms=27.4773 h2d_ms=2.59776 d2h_ms=2.75667
task_id=183 response_ms=32.8919 kernel_plus_memory_ms=32.7601 kernel_only_ms=27.4636 h2d_ms=2.5448 d2h_ms=2.75165
task_id=184 response_ms=32.9552 kernel_plus_memory_ms=32.819 kernel_only_ms=27.4935 h2d_ms=2.56534 d2h_ms=2.76013
task_id=185 response_ms=32.9609 kernel_plus_memory_ms=32.8352 kernel_only_ms=27.4657 h2d_ms=2.56182 d2h_ms=2.80768
task_id=186 response_ms=32.9751 kernel_plus_memory_ms=32.8376 kernel_only_ms=27.4748 h2d_ms=2.57206 d2h_ms=2.79066
task_id=187 response_ms=33.3544 kernel_plus_memory_ms=33.191 kernel_only_ms=27.4838 h2d_ms=2.76582 d2h_ms=2.94141
task_id=188 response_ms=33.2695 kernel_plus_memory_ms=33.0941 kernel_only_ms=27.4962 h2d_ms=2.82486 d2h_ms=2.77302
task_id=189 response_ms=32.9594 kernel_plus_memory_ms=32.8046 kernel_only_ms=27.4871 h2d_ms=2.51622 d2h_ms=2.80131
task_id=190 response_ms=32.9384 kernel_plus_memory_ms=32.795 kernel_only_ms=27.4719 h2d_ms=2.53837 d2h_ms=2.7847
task_id=191 response_ms=32.9299 kernel_plus_memory_ms=32.7906 kernel_only_ms=27.4683 h2d_ms=2.5463 d2h_ms=2.776
task_id=192 response_ms=33.1101 kernel_plus_memory_ms=32.9678 kernel_only_ms=27.5148 h2d_ms=2.67206 d2h_ms=2.7809
task_id=193 response_ms=32.999 kernel_plus_memory_ms=32.8587 kernel_only_ms=27.4839 h2d_ms=2.60547 d2h_ms=2.76934
