window_end_ms,freq_mhz,avg_response_ms,power_w,temp_c,num_completed
0.194818,918,-1,6.539,53.5,0
130.556,918,33.7757,6.618,53.093,2
258.821,918,33.2182,6.539,53.156,1
386.629,918,33.2544,6.459,53.156,1
515.048,918,33.4161,6.658,53.218,2
644.058,918,33.3845,6.578,52.968,1
771.886,918,33.4505,6.499,52.968,1
900.036,918,33.4897,6.539,53.25,1
1029.8,918,33.2247,6.618,53.156,2
1158.77,918,33.0698,6.539,53.156,1
1286.73,918,33.1426,6.459,52.968,1
1414.94,918,33.1093,6.658,53.312,2
1543.35,918,33.3331,6.578,52.968,1
1671.67,918,32.9989,6.499,52.843,1
1799.83,918,33.0903,6.539,53.343,1
1928.45,918,32.9981,6.618,53.218,2
2058.2,918,33.3726,6.539,52.937,1
2186.03,918,33.0088,6.459,53.062,1
2314.53,918,33.191,6.658,53.125,2
2443.48,918,33.1258,6.578,53.031,1
2571.76,918,33.2338,6.499,52.937,1
2699.36,918,33.3516,6.499,53.281,1
2827.39,918,32.8906,6.618,53,2
2957.88,918,32.9979,6.539,53.156,1
3085.73,918,34.1931,6.459,53.187,1
3214.26,918,33.7996,6.618,53.031,2
3344.73,918,33.2051,6.578,52.906,1
3472.65,918,33.0794,6.499,52.937,1
3600.8,918,33.1732,6.499,53.218,1
3729.19,918,33.9842,6.618,53.187,2
3859.21,918,33.0702,6.539,52.968,1
3987.6,918,33.4083,6.459,53,1
4116.71,918,33.0375,6.658,53.125,2
4246.64,918,32.9767,6.618,53.218,1
4374.28,918,33.3687,6.539,52.906,1
4502.12,918,33.689,6.499,53.5,1
4630.48,918,33.2378,6.658,53,2
4760.69,918,32.9298,6.578,53.062,1
4888.13,918,33.3705,6.459,52.968,1
5016.47,918,33.284,6.618,52.875,2
5146.02,918,34.0761,6.618,52.906,1
5275.02,918,33.0207,6.499,53.093,1
5403.14,918,33.7933,6.499,53.156,1
5531.77,918,33.4694,6.658,53.156,2
5662.1,918,33.3163,6.578,52.875,1
5790.12,918,33.4085,6.459,52.812,1
5918.79,918,33.2981,6.658,53.156,2
6048.49,918,33.0563,6.578,53.156,1
6177.91,918,33.0653,6.539,52.906,1
6305.58,918,33.1184,6.499,53.375,1
6433.71,918,32.8896,6.658,53,2
6563.3,918,33.3442,6.539,52.781,1
6692.16,918,33.0101,6.459,52.875,1
6820.32,918,33.2539,6.618,53.25,2
6950.09,918,33.3151,6.578,52.968,1
7078.94,918,33.0406,6.499,52.968,1
7206.95,918,33.4952,6.499,53.25,1
7335.23,918,33.8543,6.658,53.031,2
7464.66,918,33.3295,6.539,52.937,1
7593.15,918,33.0646,6.459,53.125,1
7721.51,918,33.2678,6.618,53.156,2
7851.21,918,32.9931,6.578,53.125,1
7979.57,918,33.4196,6.499,52.843,1
8107,918,33.0028,6.459,53.156,1
8237.04,918,33.3984,6.658,53.093,2
8366.49,918,32.9777,6.578,53.187,1
8494.4,918,33.1709,6.459,52.968,1
8623.41,918,33.2512,6.618,52.968,2
8752.96,918,33.22,6.578,52.843,1
8881.83,918,33.2056,6.499,52.812,1
9011.48,918,33.2249,6.499,53.437,1
9139.52,918,33.175,6.658,52.875,2
9269.04,918,33.0096,6.578,52.937,1
