window_end_ms,freq_mhz,avg_response_ms,power_w,temp_c,num_completed
0.451487,816,-1,6.339,52.468,0
129.847,816,35.9077,6.419,52.343,2
258.905,816,34.9634,6.339,52.187,1
386.158,816,35.1523,6.259,52.312,1
514.733,816,35.2361,6.419,52.25,2
644.187,816,34.7728,6.379,52.468,1
772.005,816,34.9831,6.299,52.062,1
899.858,816,34.9221,6.339,52.687,1
1028.42,816,35.2976,6.459,52.187,2
1158.03,816,34.9831,6.339,52.25,1
1286.02,816,34.7321,6.259,52.093,1
1415.56,816,35.6816,6.459,52.187,2
1544.33,816,34.6376,6.419,52.093,1
1672.89,816,34.9568,6.299,52.25,1
1802.22,816,35.2179,6.339,52.468,1
1931.43,816,35.1494,6.419,52.093,2
2060.82,816,34.7996,6.339,52.093,1
2189.03,816,34.7279,6.259,51.968,1
2317.5,816,35.2957,6.459,52.312,2
2447.35,816,34.6127,6.419,52.25,1
2575.17,816,34.6287,6.299,52.156,1
2703.11,816,35.0479,6.339,52.656,1
2832.07,816,35.3346,6.459,52.156,2
2961.79,816,35.0069,6.339,52,1
3090.16,816,34.6971,6.259,52.062,1
3218.44,816,34.6519,6.419,52.468,2
3347.73,816,34.7808,6.379,52.093,1
3475.26,816,34.9812,6.299,52.062,1
3603.68,816,35.1527,6.339,52.468,1
3732.32,816,35.1346,6.459,52.062,2
3861.67,816,34.9432,6.339,52.031,1
3989.98,816,34.9552,6.259,52.312,1
4119.47,816,34.5019,6.459,52.312,2
4249.07,816,34.5172,6.379,52.156,1
4376.34,816,34.8111,6.299,52.031,1
4504.72,816,35.3108,6.339,52.562,1
4633.24,816,34.509,6.459,52.062,2
4762.39,816,34.576,6.379,52.062,1
4889.6,816,34.9936,6.259,52.062,1
5018.4,816,35.5061,6.419,52.375,2
5147.63,816,34.905,6.419,52.375,1
5275.39,816,34.9745,6.339,52.093,1
5403.23,816,35.0127,6.299,52.468,1
5531.6,816,34.9332,6.459,52.093,2
5660.89,816,34.9703,6.379,52,1
5789.02,816,34.972,6.299,51.968,1
5917.88,816,35.306,6.419,52.187,2
6047.35,816,34.7759,6.419,52.062,1
6174.87,816,34.8176,6.339,52.343,1
6303.48,816,34.8096,6.299,52.25,1
6431.92,816,35.3606,6.459,52.062,2
6562.29,816,35.215,6.379,52.062,1
6690.9,816,34.6879,6.299,52.031,1
6818.82,816,34.9903,6.419,52.343,2
6948.89,816,34.8386,6.419,52.375,1
7077.32,816,34.9068,6.339,52.125,1
7205.74,816,34.7342,6.299,52.281,1
7333.69,816,34.6535,6.459,52.062,2
7462.57,816,34.8934,6.379,51.968,1
7590.57,816,35.0757,6.299,52,1
7719.12,816,34.6673,6.379,52.531,1
7848.37,816,35.2682,6.419,52.093,2
7977.09,816,34.9631,6.339,52.187,1
8105.1,816,34.6864,6.299,52.281,1
8234.04,816,34.8368,6.459,52.125,2
8363.04,816,34.7497,6.379,51.937,1
8490.97,816,34.7939,6.299,52.281,1
8619.27,816,35.5558,6.379,52.343,1
8749.2,816,35.1905,6.419,52.218,2
8877.76,816,34.9024,6.339,52,1
9005.87,816,34.9095,6.299,52.187,1
9134.03,816,34.6565,6.459,52.125,2
9262.76,816,35.0441,6.379,52.093,1
9390.87,816,34.6524,6.299,51.937,1
9519,816,34.7733,6.379,52.5,1
9648.44,816,35.1316,6.459,52.031,2
9778.03,816,34.9594,6.339,52.125,1
9905.96,816,34.9793,6.299,52.156,1
10035.8,816,34.9825,6.459,52.5,2
10165.6,816,34.8887,6.379,52.062,1
10293.8,816,34.847,6.299,52.25,1
10421.9,816,34.5018,6.379,52.343,1
10551.6,816,35.1006,6.419,52.031,2
10681.4,816,34.9887,6.379,51.937,1
10809.3,816,34.647,6.299,52.062,1
10938.4,816,35.5272,6.499,52.218,2
11068,816,34.9846,6.419,52,1
11196.2,816,34.6084,6.339,51.968,1
11324.3,816,35.1892,6.419,52.187,1
11454.1,816,35.017,6.419,52.25,2
11582.5,816,34.9127,6.339,51.875,1
11710.5,816,35.0093,6.299,52.25,1
11839.2,816,34.8147,6.459,52.375,2
11968.3,816,35.2904,6.379,52.093,1
12096.7,816,34.9296,6.299,51.937,1
12225.6,816,35.4791,6.379,52.406,1
12355.9,816,34.9907,6.419,51.968,2
12484.8,816,34.8547,6.339,52.093,1
12613.4,816,34.5873,6.299,52.187,1
12743.5,816,35.3916,6.459,51.968,2
12872.8,816,34.5779,6.379,52.125,1
13002.1,816,34.6552,6.299,52.187,1
13130.1,816,35.0494,6.379,52.312,1
13259.8,816,35.2532,6.419,51.906,2
13388.3,816,34.9829,6.339,52,1
13516.6,816,34.8099,6.299,52.187,1
13645.2,816,34.6986,6.459,52.156,2
13774.3,816,34.6817,6.379,52.187,1
13902.4,816,35.0723,6.299,51.968,1
14030.2,816,35.1957,6.379,52.218,1
14160.6,816,35.076,6.419,52.062,2
