window_end_ms,freq_mhz,avg_response_ms,power_w,temp_c,num_completed
0.229574,714,-1,6.06,50.031,0
131.321,714,59.1956,6.07,50.281,1
260.711,714,57.5312,6.03,49.968,2
388.055,714,55.85,5.95,50.125,1
517.23,714,55.439,5.96,50,1
646.955,714,56.8617,6,50.062,2
774.998,714,55.8774,5.96,50,1
902.825,714,55.5935,5.92,50.25,1
1033.91,714,55.5439,5.96,50.187,2
1162.34,714,55.5644,5.96,50.218,1
1290.51,714,56.045,5.88,50,1
1420.69,714,55.0971,5.92,50.093,1
1549.86,714,55.4838,5.96,50.031,2
1677.82,714,55.4307,5.88,50.312,1
1807.1,714,56.3007,5.88,50.062,1
1938.08,714,55.6265,5.96,50.125,2
2066.76,714,55.6701,5.92,50.062,1
2193.88,714,56.3211,5.88,49.937,1
2322.56,714,54.8786,5.92,50.25,1
2452.34,714,55.7187,5.96,50.031,2
2581.31,714,55.7469,5.88,50.062,1
2710.44,714,55.7444,5.88,50.187,1
2841.62,714,56.2438,5.96,50.312,2
2969.97,714,55.6517,5.92,50.125,1
3098.67,714,55.8542,5.88,49.906,1
3228.19,714,55.2708,5.92,50.281,1
3357.25,714,55.613,5.96,50.031,2
3485.05,714,55.676,5.88,50.218,1
3613.37,714,55.8247,5.88,49.937,1
3744.51,714,57.0994,5.96,50.187,2
3873.24,714,55.8154,5.92,50.031,1
4002.37,714,55.6702,5.88,50.312,1
4131.75,714,55.9553,5.92,50.125,1
4261.17,714,55.7592,5.96,50.187,2
4388.34,714,55.7034,5.88,50.062,1
4516.62,714,55.9872,5.88,49.937,1
4647.18,714,57.2446,5.96,50.25,2
4776.78,714,55.5549,5.92,50.281,1
4905.55,714,56.0247,5.88,50.125,1
5035.06,714,55.6475,5.92,50,1
5164.5,714,56.7513,5.96,50.125,2
5292.07,714,55.9026,5.88,50.062,1
5420.31,714,55.6945,5.88,50.218,1
5551.66,714,57.2563,5.96,50.125,2
5681.21,714,55.8076,5.92,49.968,1
5809.27,714,56.7287,5.88,50.187,1
5939.06,714,56.6719,5.96,50.281,1
6068.72,714,55.6659,5.96,50.125,2
6196.28,714,56.0996,5.88,50.062,1
6325.57,714,55.5943,5.88,50.25,1
6456.96,714,57.3486,5.96,50.156,2
6585.23,714,55.6712,5.92,50.187,1
6713.11,714,55.8631,5.88,50.125,1
6842.52,714,54.8444,5.92,50.062,1
6971.91,714,56.678,5.96,50,2
7099.81,714,55.7178,5.88,50.312,1
7228.64,714,57.3855,5.92,50.156,1
7359.56,714,55.6004,6,50.093,2
7488.08,714,55.5353,5.92,50.062,1
7615.61,714,55.6614,5.88,50,1
7745.8,714,58.7218,5.96,50.25,1
7875.22,714,56.1657,5.96,50.281,2
8002.41,714,55.4109,5.88,50.125,1
8131.18,714,55.3596,5.88,50.062,1
8261.71,714,57.0667,5.96,50.312,2
8390.63,714,55.4148,5.92,50.031,1
8518.79,714,56.4204,5.88,50.25,1
8649.24,714,58.9203,5.96,50.125,1
8778.67,714,56.3188,5.96,50.218,2
8905.99,714,55.4615,5.88,50.062,1
9034.34,714,60.2878,5.88,50.375,1
9166.05,714,57.0166,6,50.187,2
9294.8,714,55.3687,5.92,50.031,1
9423.04,714,56.9735,5.88,50.312,1
9553.18,714,55.259,5.96,50.062,1
9681.53,714,55.5091,5.96,50.281,2
9810.54,714,55.5459,5.88,50.093,1
9940.29,714,56.1877,5.88,49.968,1
10070,714,56.1908,6,50.156,2
10198.7,714,55.9374,5.92,50.343,1
10326.1,714,55.8616,5.88,50.156,1
10456.1,714,57.3736,5.92,50.25,1
10584.9,714,56.7479,5.96,50.156,2
10712.8,714,55.8353,5.88,49.968,1
10841.7,714,55.205,5.88,50.062,1
10971.3,714,55.5957,5.96,50.468,2
11100.2,714,55.629,5.92,50.218,1
11228.5,714,57.3762,5.88,49.968,1
11358.3,714,54.7976,5.92,50.156,1
11487.6,714,56.0264,5.96,50.031,2
11615.6,714,55.7204,5.88,50.25,1
11744.3,714,55.4155,5.88,49.968,1
11874,714,55.7058,5.96,50.125,2
12002,714,56.2537,5.92,50.281,1
12130.2,714,56.3606,5.88,50.343,1
12260.7,714,55.9462,5.96,50.093,1
12389.1,714,55.5256,5.96,50.343,2
12517.9,714,55.5084,5.88,50.125,1
12647.5,714,59.4031,5.92,50.062,1
12778.6,714,55.6553,5.96,50.281,2
12907.3,714,55.5034,5.92,50.031,1
13035.3,714,56.2067,5.88,50.093,1
13166.5,714,55.4238,5.96,50.125,2
13295.4,714,55.4365,5.96,50.031,1
13423.5,714,56.274,5.88,50.062,1
13553.2,714,56.572,5.92,50.375,1
13682.4,714,55.5258,5.96,50.156,2
13811.1,714,56.2292,5.92,50.062,1
13940.8,714,62.4231,5.92,50.25,1
14072.2,714,56.5226,6,50.218,2
14200.9,714,56.2473,5.96,50.031,1
14330.4,714,55.7045,5.88,50.281,1
14460.2,714,57.3938,5.96,50.062,1
14589.7,714,55.9542,5.96,50.218,2
14717.4,714,55.5364,5.88,50.312,1
14845.3,714,55.839,5.88,50.156,1
14975.3,714,55.8743,5.96,50.031,2
15104.2,714,56.1192,5.92,50.25,1
15232.9,714,57.4656,5.88,50.218,1
15362.6,714,54.7569,5.96,50.25,1
15491.9,714,56.0961,5.96,50.093,2
15620.3,714,56.3675,5.88,50.093,1
15749.5,714,58.3089,5.88,50.25,1
15879.6,714,55.6314,6,50.468,2
16008.4,714,55.6624,5.92,50.187,1
16137.1,714,55.5543,5.88,50.031,1
16267.8,714,54.9953,5.96,50.406,1
16396.8,714,55.5088,5.96,50.031,2
16524.3,714,55.5651,5.88,50.187,1
16653.4,714,60.3845,5.92,50.062,1
16783.1,714,55.6353,6,50.093,2
16911.6,714,56.3044,5.92,50.031,1
17039.6,714,56.6964,5.88,50.406,1
17170.2,714,55.3012,5.96,50.25,1
17299.4,714,55.6466,5.96,50.156,2
17427.8,714,55.5932,5.88,50.406,1
17557.7,714,55.3722,5.92,50.218,1
17687.8,714,55.5496,6,50.218,2
17816.4,714,55.4987,5.92,50.406,1
17943.8,714,57.0613,5.88,50.218,1
18071.8,714,55.7564,5.96,50.125,1
18200.6,714,56.3212,5.96,50.156,2
18327.8,714,56.3224,5.88,50.031,1
18457.1,714,56.5237,5.92,50.375,1
18587.3,714,56.6253,6,50.437,2
18716.2,714,56.2785,5.92,50.25,1
18844,714,57.522,5.92,50.093,1
18973.6,714,55.2697,5.96,50.437,1
19103,714,56.9331,5.96,50.093,2
19230.9,714,55.6445,5.88,50.281,1
19360.6,714,56.277,5.92,50.187,1
19491.6,714,56.2516,6,50.125,2
