task_id=0 response_ms=37.1946 kernel_plus_memory_ms=36.8786 kernel_only_ms=33.1368 h2d_ms=1.48496 d2h_ms=2.2569
task_id=64 response_ms=35.1523 kernel_plus_memory_ms=35.0137 kernel_only_ms=32.423 h2d_ms=1.24934 d2h_ms=1.34138
task_id=65 response_ms=34.9379 kernel_plus_memory_ms=34.8384 kernel_only_ms=32.425 h2d_ms=1.07277 d2h_ms=1.34064
task_id=66 response_ms=35.0331 kernel_plus_memory_ms=34.9012 kernel_only_ms=32.4216 h2d_ms=1.09869 d2h_ms=1.3809
task_id=67 response_ms=35.0127 kernel_plus_memory_ms=34.8924 kernel_only_ms=32.4084 h2d_ms=1.11539 d2h_ms=1.3687
task_id=68 response_ms=34.9919 kernel_plus_memory_ms=34.8768 kernel_only_ms=32.4322 h2d_ms=1.0623 d2h_ms=1.3823
task_id=69 response_ms=35.0547 kernel_plus_memory_ms=34.9388 kernel_only_ms=32.46 h2d_ms=1.07645 d2h_ms=1.40234
task_id=70 response_ms=34.9496 kernel_plus_memory_ms=34.846 kernel_only_ms=32.4435 h2d_ms=1.0535 d2h_ms=1.34906
task_id=71 response_ms=35.0464 kernel_plus_memory_ms=34.9199 kernel_only_ms=32.4302 h2d_ms=1.1401 d2h_ms=1.34957
task_id=72 response_ms=34.9693 kernel_plus_memory_ms=34.8419 kernel_only_ms=32.433 h2d_ms=1.06416 d2h_ms=1.34467
task_id=73 response_ms=34.9731 kernel_plus_memory_ms=34.8452 kernel_only_ms=32.4396 h2d_ms=1.05382 d2h_ms=1.35181
task_id=74 response_ms=34.9761 kernel_plus_memory_ms=34.8737 kernel_only_ms=32.4366 h2d_ms=1.10029 d2h_ms=1.3368
task_id=75 response_ms=35.03 kernel_plus_memory_ms=34.9179 kernel_only_ms=32.4755 h2d_ms=1.09245 d2h_ms=1.34992
task_id=76 response_ms=34.9753 kernel_plus_memory_ms=34.8702 kernel_only_ms=32.4468 h2d_ms=1.06 d2h_ms=1.36333
task_id=77 response_ms=35.0734 kernel_plus_memory_ms=34.9507 kernel_only_ms=32.442 h2d_ms=1.13533 d2h_ms=1.37328
task_id=78 response_ms=35.1012 kernel_plus_memory_ms=34.9806 kernel_only_ms=32.4804 h2d_ms=1.15968 d2h_ms=1.34054
task_id=79 response_ms=35.046 kernel_plus_memory_ms=34.9384 kernel_only_ms=32.4812 h2d_ms=1.12067 d2h_ms=1.33645
task_id=80 response_ms=35.0373 kernel_plus_memory_ms=34.9195 kernel_only_ms=32.4512 h2d_ms=1.13341 d2h_ms=1.33485
task_id=81 response_ms=34.9463 kernel_plus_memory_ms=34.8352 kernel_only_ms=32.4411 h2d_ms=1.06579 d2h_ms=1.32835
task_id=82 response_ms=34.9522 kernel_plus_memory_ms=34.8387 kernel_only_ms=32.4416 h2d_ms=1.05622 d2h_ms=1.3409
task_id=83 response_ms=34.986 kernel_plus_memory_ms=34.8805 kernel_only_ms=32.4442 h2d_ms=1.07126 d2h_ms=1.36506
task_id=84 response_ms=34.9967 kernel_plus_memory_ms=34.8935 kernel_only_ms=32.4606 h2d_ms=1.08774 d2h_ms=1.34512
task_id=85 response_ms=34.9401 kernel_plus_memory_ms=34.8352 kernel_only_ms=32.4276 h2d_ms=1.07555 d2h_ms=1.3321
task_id=86 response_ms=34.9935 kernel_plus_memory_ms=34.8763 kernel_only_ms=32.4416 h2d_ms=1.09818 d2h_ms=1.33651
task_id=87 response_ms=35.0318 kernel_plus_memory_ms=34.894 kernel_only_ms=32.4187 h2d_ms=1.13478 d2h_ms=1.34051
task_id=88 response_ms=34.9938 kernel_plus_memory_ms=34.8882 kernel_only_ms=32.4241 h2d_ms=1.11232 d2h_ms=1.35178
task_id=89 response_ms=35.2636 kernel_plus_memory_ms=35.1051 kernel_only_ms=32.4215 h2d_ms=1.28051 d2h_ms=1.40307
task_id=90 response_ms=35.0445 kernel_plus_memory_ms=34.9139 kernel_only_ms=32.4363 h2d_ms=1.06598 d2h_ms=1.41162
task_id=91 response_ms=35.2422 kernel_plus_memory_ms=35.0957 kernel_only_ms=32.4624 h2d_ms=1.25645 d2h_ms=1.3768
task_id=92 response_ms=35.0462 kernel_plus_memory_ms=34.9031 kernel_only_ms=32.4321 h2d_ms=1.0864 d2h_ms=1.38458
task_id=93 response_ms=34.9789 kernel_plus_memory_ms=34.8504 kernel_only_ms=32.4255 h2d_ms=1.06339 d2h_ms=1.36147
task_id=94 response_ms=34.9858 kernel_plus_memory_ms=34.868 kernel_only_ms=32.4099 h2d_ms=1.09146 d2h_ms=1.36669
task_id=95 response_ms=35.0046 kernel_plus_memory_ms=34.8937 kernel_only_ms=32.4494 h2d_ms=1.11008 d2h_ms=1.33418
task_id=96 response_ms=35.051 kernel_plus_memory_ms=34.9305 kernel_only_ms=32.4286 h2d_ms=1.16838 d2h_ms=1.3335
task_id=97 response_ms=34.9993 kernel_plus_memory_ms=34.8899 kernel_only_ms=32.4284 h2d_ms=1.09693 d2h_ms=1.36454
task_id=98 response_ms=35.0326 kernel_plus_memory_ms=34.9095 kernel_only_ms=32.462 h2d_ms=1.10525 d2h_ms=1.34227
task_id=99 response_ms=34.9986 kernel_plus_memory_ms=34.8698 kernel_only_ms=32.4249 h2d_ms=1.10867 d2h_ms=1.33622
task_id=100 response_ms=35.0292 kernel_plus_memory_ms=34.9158 kernel_only_ms=32.4563 h2d_ms=1.07459 d2h_ms=1.38496
task_id=101 response_ms=34.9662 kernel_plus_memory_ms=34.8569 kernel_only_ms=32.4409 h2d_ms=1.07622 d2h_ms=1.33981
task_id=102 response_ms=34.9685 kernel_plus_memory_ms=34.8464 kernel_only_ms=32.438 h2d_ms=1.06589 d2h_ms=1.3425
task_id=103 response_ms=35.007 kernel_plus_memory_ms=34.884 kernel_only_ms=32.4492 h2d_ms=1.09635 d2h_ms=1.3385
task_id=104 response_ms=35.0058 kernel_plus_memory_ms=34.8818 kernel_only_ms=32.455 h2d_ms=1.07235 d2h_ms=1.35437
task_id=105 response_ms=35.0686 kernel_plus_memory_ms=34.943 kernel_only_ms=32.4381 h2d_ms=1.12022 d2h_ms=1.38464
task_id=106 response_ms=35.0152 kernel_plus_memory_ms=34.895 kernel_only_ms=32.4441 h2d_ms=1.09846 d2h_ms=1.35245
task_id=107 response_ms=34.9952 kernel_plus_memory_ms=34.8947 kernel_only_ms=32.455 h2d_ms=1.07725 d2h_ms=1.36243
task_id=108 response_ms=35.0542 kernel_plus_memory_ms=34.932 kernel_only_ms=32.4748 h2d_ms=1.10051 d2h_ms=1.35667
task_id=109 response_ms=34.9828 kernel_plus_memory_ms=34.876 kernel_only_ms=32.4432 h2d_ms=1.06634 d2h_ms=1.3664
task_id=110 response_ms=34.955 kernel_plus_memory_ms=34.8434 kernel_only_ms=32.4122 h2d_ms=1.08307 d2h_ms=1.34819
task_id=111 response_ms=35.0054 kernel_plus_memory_ms=34.8828 kernel_only_ms=32.4564 h2d_ms=1.09824 d2h_ms=1.32822
task_id=112 response_ms=35.0229 kernel_plus_memory_ms=34.9005 kernel_only_ms=32.4393 h2d_ms=1.12038 d2h_ms=1.34077
task_id=113 response_ms=35.0108 kernel_plus_memory_ms=34.9022 kernel_only_ms=32.4608 h2d_ms=1.10557 d2h_ms=1.33587
task_id=114 response_ms=35.2502 kernel_plus_memory_ms=35.1356 kernel_only_ms=32.4538 h2d_ms=1.34262 d2h_ms=1.33917
task_id=115 response_ms=34.9886 kernel_plus_memory_ms=34.881 kernel_only_ms=32.4415 h2d_ms=1.10397 d2h_ms=1.33555
task_id=116 response_ms=34.9683 kernel_plus_memory_ms=34.8709 kernel_only_ms=32.4478 h2d_ms=1.07971 d2h_ms=1.34333
task_id=117 response_ms=35.0306 kernel_plus_memory_ms=34.9181 kernel_only_ms=32.448 h2d_ms=1.11507 d2h_ms=1.35498
task_id=118 response_ms=35.2267 kernel_plus_memory_ms=35.0795 kernel_only_ms=32.4466 h2d_ms=1.17702 d2h_ms=1.45587
task_id=119 response_ms=35.0265 kernel_plus_memory_ms=34.8748 kernel_only_ms=32.4219 h2d_ms=1.11459 d2h_ms=1.33834
task_id=120 response_ms=34.9651 kernel_plus_memory_ms=34.852 kernel_only_ms=32.4416 h2d_ms=1.07344 d2h_ms=1.33693
task_id=121 response_ms=35.0517 kernel_plus_memory_ms=34.9295 kernel_only_ms=32.4698 h2d_ms=1.12448 d2h_ms=1.33517
task_id=122 response_ms=34.9355 kernel_plus_memory_ms=34.8246 kernel_only_ms=32.4249 h2d_ms=1.06963 d2h_ms=1.33008
task_id=123 response_ms=35.1535 kernel_plus_memory_ms=35.0279 kernel_only_ms=32.4719 h2d_ms=1.21027 d2h_ms=1.3457
task_id=124 response_ms=34.9929 kernel_plus_memory_ms=34.884 kernel_only_ms=32.4671 h2d_ms=1.07878 d2h_ms=1.33808
task_id=125 response_ms=34.9963 kernel_plus_memory_ms=34.8769 kernel_only_ms=32.4586 h2d_ms=1.0769 d2h_ms=1.34134
task_id=126 response_ms=34.9851 kernel_plus_memory_ms=34.8746 kernel_only_ms=32.4403 h2d_ms=1.08051 d2h_ms=1.35376
task_id=127 response_ms=34.9663 kernel_plus_memory_ms=34.8739 kernel_only_ms=32.4465 h2d_ms=1.0793 d2h_ms=1.34816
task_id=128 response_ms=35.104 kernel_plus_memory_ms=34.9729 kernel_only_ms=32.4557 h2d_ms=1.1423 d2h_ms=1.37491
task_id=129 response_ms=35.0348 kernel_plus_memory_ms=34.9316 kernel_only_ms=32.4768 h2d_ms=1.09568 d2h_ms=1.35917
task_id=130 response_ms=35.093 kernel_plus_memory_ms=34.9658 kernel_only_ms=32.4847 h2d_ms=1.12221 d2h_ms=1.35888
task_id=131 response_ms=35.0113 kernel_plus_memory_ms=34.8958 kernel_only_ms=32.4494 h2d_ms=1.09411 d2h_ms=1.35235
task_id=132 response_ms=35.0335 kernel_plus_memory_ms=34.9117 kernel_only_ms=32.4723 h2d_ms=1.05622 d2h_ms=1.38317
task_id=133 response_ms=35.0173 kernel_plus_memory_ms=34.8988 kernel_only_ms=32.4531 h2d_ms=1.11514 d2h_ms=1.33053
task_id=134 response_ms=35.05 kernel_plus_memory_ms=34.9227 kernel_only_ms=32.486 h2d_ms=1.0824 d2h_ms=1.3543
task_id=135 response_ms=35.0065 kernel_plus_memory_ms=34.8943 kernel_only_ms=32.4601 h2d_ms=1.09645 d2h_ms=1.33779
task_id=136 response_ms=35.0319 kernel_plus_memory_ms=34.9068 kernel_only_ms=32.4688 h2d_ms=1.10464 d2h_ms=1.33331
task_id=137 response_ms=35.0846 kernel_plus_memory_ms=34.9569 kernel_only_ms=32.4709 h2d_ms=1.1432 d2h_ms=1.34275
task_id=138 response_ms=35.0725 kernel_plus_memory_ms=34.9381 kernel_only_ms=32.4848 h2d_ms=1.10099 d2h_ms=1.35229
task_id=139 response_ms=35.0293 kernel_plus_memory_ms=34.9077 kernel_only_ms=32.4545 h2d_ms=1.11603 d2h_ms=1.33718
task_id=140 response_ms=35.0339 kernel_plus_memory_ms=34.9167 kernel_only_ms=32.467 h2d_ms=1.1088 d2h_ms=1.34083
task_id=141 response_ms=34.9927 kernel_plus_memory_ms=34.8909 kernel_only_ms=32.4646 h2d_ms=1.07939 d2h_ms=1.34688
task_id=142 response_ms=35.0461 kernel_plus_memory_ms=34.8992 kernel_only_ms=32.4485 h2d_ms=1.08509 d2h_ms=1.36563
task_id=143 response_ms=35.077 kernel_plus_memory_ms=34.9303 kernel_only_ms=32.4985 h2d_ms=1.06189 d2h_ms=1.36992
task_id=144 response_ms=35.0852 kernel_plus_memory_ms=34.9413 kernel_only_ms=32.4713 h2d_ms=1.12022 d2h_ms=1.34976
task_id=145 response_ms=34.99 kernel_plus_memory_ms=34.8709 kernel_only_ms=32.4461 h2d_ms=1.0929 d2h_ms=1.33187
task_id=146 response_ms=35.1247 kernel_plus_memory_ms=34.9886 kernel_only_ms=32.4921 h2d_ms=1.14144 d2h_ms=1.35501
task_id=147 response_ms=35.0703 kernel_plus_memory_ms=34.9438 kernel_only_ms=32.4855 h2d_ms=1.10698 d2h_ms=1.35136
task_id=148 response_ms=35.1449 kernel_plus_memory_ms=35.0047 kernel_only_ms=32.4659 h2d_ms=1.14736 d2h_ms=1.39149
task_id=149 response_ms=35.0207 kernel_plus_memory_ms=34.9144 kernel_only_ms=32.4502 h2d_ms=1.09501 d2h_ms=1.36925
task_id=150 response_ms=35.0147 kernel_plus_memory_ms=34.892 kernel_only_ms=32.449 h2d_ms=1.0639 d2h_ms=1.3791
task_id=151 response_ms=35.0218 kernel_plus_memory_ms=34.9047 kernel_only_ms=32.4587 h2d_ms=1.08995 d2h_ms=1.3561
task_id=152 response_ms=34.966 kernel_plus_memory_ms=34.8649 kernel_only_ms=32.4374 h2d_ms=1.07088 d2h_ms=1.35661
task_id=153 response_ms=35.0861 kernel_plus_memory_ms=34.9585 kernel_only_ms=32.462 h2d_ms=1.13629 d2h_ms=1.36022
task_id=154 response_ms=34.9844 kernel_plus_memory_ms=34.8738 kernel_only_ms=32.4552 h2d_ms=1.07782 d2h_ms=1.34077
task_id=155 response_ms=35.7564 kernel_plus_memory_ms=34.946 kernel_only_ms=32.4606 h2d_ms=1.11763 d2h_ms=1.36771
task_id=156 response_ms=35.036 kernel_plus_memory_ms=34.9145 kernel_only_ms=32.484 h2d_ms=1.07197 d2h_ms=1.35853
task_id=157 response_ms=35.0957 kernel_plus_memory_ms=34.9438 kernel_only_ms=32.4836 h2d_ms=1.09395 d2h_ms=1.3663
task_id=158 response_ms=35.0468 kernel_plus_memory_ms=34.9357 kernel_only_ms=32.4574 h2d_ms=1.14432 d2h_ms=1.33392
task_id=159 response_ms=35.1397 kernel_plus_memory_ms=35.0088 kernel_only_ms=32.4869 h2d_ms=1.15005 d2h_ms=1.3719
task_id=160 response_ms=35.1042 kernel_plus_memory_ms=34.9901 kernel_only_ms=32.5123 h2d_ms=1.14026 d2h_ms=1.3375
task_id=161 response_ms=35.0475 kernel_plus_memory_ms=34.9317 kernel_only_ms=32.496 h2d_ms=1.10144 d2h_ms=1.33424
task_id=162 response_ms=35.0919 kernel_plus_memory_ms=34.969 kernel_only_ms=32.4896 h2d_ms=1.13862 d2h_ms=1.34077
task_id=163 response_ms=35.0177 kernel_plus_memory_ms=34.9214 kernel_only_ms=32.4863 h2d_ms=1.09978 d2h_ms=1.33536
task_id=164 response_ms=35.0879 kernel_plus_memory_ms=34.9491 kernel_only_ms=32.4809 h2d_ms=1.12685 d2h_ms=1.34134
task_id=165 response_ms=34.9904 kernel_plus_memory_ms=34.8809 kernel_only_ms=32.4619 h2d_ms=1.07894 d2h_ms=1.34
task_id=166 response_ms=34.9569 kernel_plus_memory_ms=34.8575 kernel_only_ms=32.4492 h2d_ms=1.05254 d2h_ms=1.35578
task_id=167 response_ms=35.0294 kernel_plus_memory_ms=34.9133 kernel_only_ms=32.4514 h2d_ms=1.10246 d2h_ms=1.35942
task_id=168 response_ms=34.9826 kernel_plus_memory_ms=34.8547 kernel_only_ms=32.446 h2d_ms=1.06608 d2h_ms=1.34256
task_id=169 response_ms=35.1102 kernel_plus_memory_ms=34.9573 kernel_only_ms=32.46 h2d_ms=1.1463 d2h_ms=1.35101
task_id=170 response_ms=35.0326 kernel_plus_memory_ms=34.904 kernel_only_ms=32.4527 h2d_ms=1.08182 d2h_ms=1.36944
task_id=171 response_ms=35.0662 kernel_plus_memory_ms=34.9423 kernel_only_ms=32.44 h2d_ms=1.12854 d2h_ms=1.37376
task_id=172 response_ms=35.0329 kernel_plus_memory_ms=34.9361 kernel_only_ms=32.4571 h2d_ms=1.09082 d2h_ms=1.38822
task_id=173 response_ms=35.1685 kernel_plus_memory_ms=35.0457 kernel_only_ms=32.5136 h2d_ms=1.15901 d2h_ms=1.37306
task_id=174 response_ms=34.9933 kernel_plus_memory_ms=34.8827 kernel_only_ms=32.4252 h2d_ms=1.10502 d2h_ms=1.35242
task_id=175 response_ms=34.9936 kernel_plus_memory_ms=34.8774 kernel_only_ms=32.4631 h2d_ms=1.06179 d2h_ms=1.35248
task_id=176 response_ms=34.9743 kernel_plus_memory_ms=34.866 kernel_only_ms=32.4462 h2d_ms=1.07875 d2h_ms=1.34112
task_id=177 response_ms=35.0034 kernel_plus_memory_ms=34.8703 kernel_only_ms=32.4788 h2d_ms=1.0609 d2h_ms=1.33056
task_id=178 response_ms=35.0952 kernel_plus_memory_ms=34.9716 kernel_only_ms=32.5093 h2d_ms=1.12074 d2h_ms=1.34154
task_id=179 response_ms=35.0757 kernel_plus_memory_ms=34.9579 kernel_only_ms=32.4588 h2d_ms=1.15149 d2h_ms=1.34768
task_id=180 response_ms=35.2808 kernel_plus_memory_ms=35.1538 kernel_only_ms=32.4533 h2d_ms=1.36413 d2h_ms=1.33632
task_id=181 response_ms=35.0042 kernel_plus_memory_ms=34.8958 kernel_only_ms=32.4379 h2d_ms=1.12922 d2h_ms=1.32867
task_id=182 response_ms=35.0028 kernel_plus_memory_ms=34.8895 kernel_only_ms=32.45 h2d_ms=1.10038 d2h_ms=1.33917
task_id=183 response_ms=34.9627 kernel_plus_memory_ms=34.8696 kernel_only_ms=32.4414 h2d_ms=1.09376 d2h_ms=1.3344
task_id=184 response_ms=34.9892 kernel_plus_memory_ms=34.8643 kernel_only_ms=32.4559 h2d_ms=1.0583 d2h_ms=1.35014
task_id=185 response_ms=35.0244 kernel_plus_memory_ms=34.9137 kernel_only_ms=32.4712 h2d_ms=1.1047 d2h_ms=1.33779
task_id=186 response_ms=35.0021 kernel_plus_memory_ms=34.8997 kernel_only_ms=32.4742 h2d_ms=1.08851 d2h_ms=1.33696
task_id=187 response_ms=35.0332 kernel_plus_memory_ms=34.9149 kernel_only_ms=32.4544 h2d_ms=1.1217 d2h_ms=1.33878
task_id=188 response_ms=34.9604 kernel_plus_memory_ms=34.8498 kernel_only_ms=32.432 h2d_ms=1.08515 d2h_ms=1.33258
task_id=189 response_ms=35.1736 kernel_plus_memory_ms=35.0447 kernel_only_ms=32.4713 h2d_ms=1.2175 d2h_ms=1.35594
task_id=190 response_ms=35.0469 kernel_plus_memory_ms=34.9193 kernel_only_ms=32.477 h2d_ms=1.10154 d2h_ms=1.3408
task_id=191 response_ms=35.1058 kernel_plus_memory_ms=34.9682 kernel_only_ms=32.5059 h2d_ms=1.09334 d2h_ms=1.36899
task_id=192 response_ms=35.0446 kernel_plus_memory_ms=34.928 kernel_only_ms=32.4786 h2d_ms=1.08198 d2h_ms=1.36746
task_id=193 response_ms=35.0159 kernel_plus_memory_ms=34.9028 kernel_only_ms=32.4508 h2d_ms=1.09859 d2h_ms=1.35331
