task_id=0 response_ms=34.0317 kernel_plus_memory_ms=33.7996 kernel_only_ms=30.2193 h2d_ms=1.30995 d2h_ms=2.2703
task_id=1 response_ms=32.4829 kernel_plus_memory_ms=32.3278 kernel_only_ms=29.6773 h2d_ms=1.30813 d2h_ms=1.34234
task_id=2 response_ms=32.4592 kernel_plus_memory_ms=32.3367 kernel_only_ms=29.6789 h2d_ms=1.30643 d2h_ms=1.3513
task_id=3 response_ms=32.3089 kernel_plus_memory_ms=32.1768 kernel_only_ms=29.6633 h2d_ms=1.19315 d2h_ms=1.32029
task_id=4 response_ms=32.288 kernel_plus_memory_ms=32.1647 kernel_only_ms=29.6645 h2d_ms=1.17443 d2h_ms=1.32573
task_id=5 response_ms=32.3008 kernel_plus_memory_ms=32.1796 kernel_only_ms=29.7041 h2d_ms=1.15872 d2h_ms=1.31677
task_id=6 response_ms=32.2433 kernel_plus_memory_ms=32.1297 kernel_only_ms=29.6765 h2d_ms=1.10758 d2h_ms=1.34554
task_id=7 response_ms=32.2212 kernel_plus_memory_ms=32.1001 kernel_only_ms=29.6756 h2d_ms=1.09594 d2h_ms=1.32858
task_id=8 response_ms=32.2264 kernel_plus_memory_ms=32.1184 kernel_only_ms=29.6657 h2d_ms=1.12813 d2h_ms=1.32458
task_id=9 response_ms=32.1909 kernel_plus_memory_ms=32.0907 kernel_only_ms=29.6812 h2d_ms=1.0625 d2h_ms=1.34698
task_id=10 response_ms=32.1514 kernel_plus_memory_ms=32.0462 kernel_only_ms=29.6566 h2d_ms=1.06912 d2h_ms=1.32045
task_id=11 response_ms=32.1967 kernel_plus_memory_ms=32.0912 kernel_only_ms=29.6759 h2d_ms=1.05312 d2h_ms=1.36218
task_id=12 response_ms=32.2828 kernel_plus_memory_ms=32.1619 kernel_only_ms=29.663 h2d_ms=1.17542 d2h_ms=1.32346
task_id=13 response_ms=32.2536 kernel_plus_memory_ms=32.1419 kernel_only_ms=29.66 h2d_ms=1.09818 d2h_ms=1.38378
task_id=14 response_ms=32.4643 kernel_plus_memory_ms=32.3389 kernel_only_ms=29.6901 h2d_ms=1.32368 d2h_ms=1.32509
task_id=15 response_ms=32.2041 kernel_plus_memory_ms=32.0933 kernel_only_ms=29.6633 h2d_ms=1.10854 d2h_ms=1.32147
task_id=16 response_ms=32.2352 kernel_plus_memory_ms=32.1102 kernel_only_ms=29.6777 h2d_ms=1.10006 d2h_ms=1.33242
task_id=17 response_ms=32.2098 kernel_plus_memory_ms=32.1037 kernel_only_ms=29.654 h2d_ms=1.09843 d2h_ms=1.3512
task_id=18 response_ms=32.2316 kernel_plus_memory_ms=32.1222 kernel_only_ms=29.6985 h2d_ms=1.0577 d2h_ms=1.36598
task_id=19 response_ms=32.2079 kernel_plus_memory_ms=32.0947 kernel_only_ms=29.6724 h2d_ms=1.10496 d2h_ms=1.31738
task_id=20 response_ms=32.224 kernel_plus_memory_ms=32.1016 kernel_only_ms=29.6762 h2d_ms=1.05539 d2h_ms=1.37002
task_id=21 response_ms=32.2549 kernel_plus_memory_ms=32.1192 kernel_only_ms=29.6666 h2d_ms=1.12957 d2h_ms=1.32301
task_id=22 response_ms=32.2197 kernel_plus_memory_ms=32.1197 kernel_only_ms=29.6946 h2d_ms=1.09142 d2h_ms=1.33363
task_id=23 response_ms=32.3334 kernel_plus_memory_ms=32.1884 kernel_only_ms=29.6772 h2d_ms=1.20822 d2h_ms=1.30301
task_id=24 response_ms=32.195 kernel_plus_memory_ms=32.067 kernel_only_ms=29.6761 h2d_ms=1.08125 d2h_ms=1.30973
