window_end_ms,freq_mhz,avg_response_ms,power_w,temp_c,num_completed
0.160983,714,-1,5.889,51.031,0
127.233,714,51.5846,5.849,50.968,2
254.19,714,51.2671,5.769,50.937,1
381.982,714,51.263,5.689,51.031,1
508.87,714,51.2525,5.689,51.125,1
635.156,714,51.2548,5.689,51.218,2
762.009,714,51.2805,5.649,50.937,1
890.204,714,51.3031,5.608,51.125,1
1016.91,714,51.3217,5.649,51,1
1146.28,714,51.4217,5.649,51.031,2
1273.68,714,51.2666,5.608,51.093,1
1400.91,714,51.3545,5.608,51.031,1
1527.55,714,51.3902,5.649,51.218,1
1654.43,714,51.3201,5.608,51.125,2
1781.53,714,51.2773,5.568,51.218,1
1908.14,714,51.2155,5.608,50.906,1
2034.84,714,51.2377,5.649,51.031,2
2161.56,714,51.2278,5.608,50.812,1
2288.54,714,51.26,5.568,50.937,1
2415.45,714,51.2213,5.608,51.093,1
2541.97,714,51.2704,5.649,51.062,2
2669.03,714,51.2608,5.608,51.093,1
2795.8,714,51.2553,5.568,51.062,1
2923.05,714,51.368,5.608,51.093,1
3049.45,714,51.3085,5.608,51.093,2
3177.46,714,51.2642,5.608,51.187,1
3304.18,714,51.2621,5.568,51.125,1
3430.88,714,51.2523,5.608,51.25,1
3557.31,714,51.2957,5.649,50.843,2
3684.42,714,51.2395,5.568,50.843,1
3811.02,714,51.2501,5.608,51.031,1
3938.71,714,51.2243,5.649,50.968,2
4066.09,714,51.2058,5.608,50.906,1
4194.37,714,51.2226,5.568,50.875,1
4321.21,714,51.3287,5.608,50.968,1
4447.52,714,51.2426,5.649,50.937,2
4574.13,714,51.2328,5.608,50.812,1
4701.39,714,51.2483,5.568,51.062,1
4828.29,714,51.3599,5.608,51.218,1
4954.98,714,51.2627,5.649,50.937,2
5083.19,714,51.3658,5.608,51,1
5210.59,714,51.3766,5.608,51.218,1
5337.18,714,51.3568,5.649,51,1
5464.05,714,51.2743,5.608,51.031,2
5590.85,714,51.4141,5.568,51.156,1
5717.65,714,51.3364,5.568,50.968,1
5844.46,714,51.2595,5.608,51,2
5971.19,714,51.3546,5.608,51.187,1
6099.79,714,51.3673,5.568,50.781,1
6227.26,714,51.2009,5.608,50.937,1
6353.95,714,51.2987,5.649,50.875,2
6481.44,714,51.2594,5.608,50.812,1
6608,714,51.2582,5.568,50.968,1
6734.61,714,51.3835,5.608,51.031,1
6861.34,714,51.3865,5.608,51.062,2
6988.81,714,51.3424,5.568,50.843,1
7115.93,714,51.2734,5.608,51,1
7242.56,714,51.4,5.649,51.156,1
7369.21,714,51.2601,5.64,51.218,2
7497.06,714,51.2371,5.56,51,1
7624.04,714,51.2864,5.608,51.218,1
7750.63,714,51.3285,5.649,50.906,2
7877.95,714,51.3402,5.6,50.843,1
8005.19,714,51.2282,5.568,51.125,1
8132.33,714,51.2663,5.608,50.906,1
8258.9,714,51.2975,5.649,50.937,2
8387.05,714,51.262,5.608,50.781,1
8514.23,714,51.2304,5.568,50.781,1
8641.49,714,51.2769,5.608,50.968,1
8767.45,714,51.3027,5.649,50.843,2
8894.68,714,51.3644,5.608,50.937,1
9022.2,714,51.4096,5.608,51.156,1
9148.85,714,51.3457,5.649,50.875,1
9274.96,714,51.2403,5.649,50.937,2
9403.47,714,51.3596,5.608,51.093,1
9530.96,714,51.2354,5.608,51.062,1
9658.28,714,51.2483,5.649,51.156,2
9785.35,714,51.2557,5.608,51.093,1
9912.75,714,51.2539,5.56,50.843,1
10039.6,714,51.2607,5.6,51.093,1
10166,714,51.2933,5.64,51.125,2
10293.2,714,51.2045,5.6,50.718,1
10420.4,714,51.2256,5.608,50.843,1
10547.7,714,51.5296,5.649,51,1
10674,714,51.3307,5.649,50.781,2
10801.6,714,51.3489,5.608,50.781,1
10928.8,714,51.2882,5.608,51.062,1
11056,714,51.4341,5.649,51.031,2
11182.4,714,51.2992,5.6,50.906,1
11309.5,714,51.3056,5.568,50.906,1
11436.6,714,51.3507,5.608,51,1
11563.3,714,51.3581,5.649,51.125,2
11690.6,714,51.2516,5.608,50.843,1
11817.4,714,51.2562,5.568,51.062,1
11944.2,714,51.4497,5.608,50.875,1
12070.5,714,51.2286,5.649,50.812,2
12199,714,51.2118,5.608,51,1
12326.7,714,51.2527,5.568,50.781,1
12453.2,714,51.3146,5.608,50.906,1
12580.1,714,51.3588,5.608,50.843,2
12707.1,714,51.2245,5.568,50.718,1
12834.3,714,51.2346,5.568,50.875,1
12961.1,714,51.2845,5.649,50.906,2
13088.6,714,51.3167,5.608,50.937,1
13215.2,714,51.2351,5.568,51.062,1
13342.2,714,51.3074,5.608,50.781,1
13468.4,714,51.3102,5.649,51.062,2
13595.3,714,51.2419,5.608,51.125,1
13722.6,714,51.2269,5.568,50.75,1
13849.6,714,51.2137,5.608,50.875,1
13976.3,714,51.2487,5.608,51.093,2
14103.6,714,51.2496,5.608,50.718,1
14230.7,714,51.3396,5.608,50.875,1
14357.4,714,51.3575,5.608,51,1
14484,714,51.302,5.608,50.75,2
14611.4,714,51.2597,5.568,50.75,1
14739.5,714,51.2308,5.608,51.031,1
14866.8,714,51.2574,5.649,51.031,2
14993.4,714,51.2255,5.608,50.718,1
15120.3,714,51.2393,5.568,50.875,1
15247.4,714,51.361,5.608,51.093,1
15374.1,714,51.282,5.649,51.062,2
15501.2,714,51.2347,5.6,50.687,1
15628,714,51.3395,5.56,51.062,1
15754.5,714,51.2276,5.608,51.25,1
15882.2,714,51.2633,5.649,50.75,2
16010.2,714,51.3559,5.568,50.968,1
16137.6,714,51.3021,5.608,51.218,1
16264.6,714,51.373,5.64,50.781,2
16390.8,714,51.3172,5.6,50.718,1
16518.2,714,51.2763,5.56,50.718,1
16645.8,714,51.4867,5.608,50.843,1
16772.7,714,51.2635,5.649,50.875,2
16899.7,714,51.3382,5.6,50.843,1
17027,714,51.2475,5.568,50.75,1
17153.5,714,51.2317,5.608,50.875,1
17280.6,714,51.2565,5.649,50.812,2
17407.1,714,51.2636,5.608,50.875,1
17533.9,714,51.257,5.568,50.718,1
17660.3,714,51.225,5.608,50.781,1
17787.2,714,51.2957,5.608,51,2
17915.3,714,51.1738,5.568,50.687,1
18042.4,714,51.2424,5.568,50.75,1
18169.6,714,51.2876,5.649,51.125,2
18296.8,714,51.3541,5.608,50.718,1
18424.3,714,51.2802,5.568,50.718,1
18551.3,714,51.3332,5.608,50.781,1
18678,714,51.3341,5.649,50.781,2
18805.1,714,51.1827,5.608,50.75,1
18932.1,714,51.2827,5.568,50.812,1
19058.6,714,51.2674,5.608,50.968,1
19184.9,714,51.258,5.649,50.937,2
19311.2,714,51.3347,5.608,50.625,1
19438.8,714,51.3211,5.568,50.875,1
19565.6,714,51.2784,5.608,51.187,1
19692.1,714,51.2883,5.608,50.625,2
19819.4,714,51.217,5.568,50.718,1
19945.9,714,51.255,5.568,50.781,1
20072.8,714,51.2381,5.649,51,2
20199,714,51.2399,5.608,50.656,1
20327,714,51.3792,5.568,50.812,1
20454,714,51.2437,5.608,51,1
20580.6,714,51.3114,5.649,51.062,2
20707.8,714,51.2569,5.6,50.812,1
20835.1,714,51.2738,5.568,50.937,1
20961.8,714,51.2625,5.608,51.031,1
21088.6,714,51.2905,5.608,50.718,2
21214.6,714,51.2519,5.568,50.718,1
21341.2,714,51.3402,5.608,51.062,1
21469.2,714,51.3023,5.649,50.781,1
21596,714,51.2878,5.649,50.718,2
21722.9,714,51.2946,5.6,50.812,1
21850.6,714,51.3023,5.608,50.812,1
21978.2,714,51.2549,5.649,50.781,2
22105.4,714,51.2273,5.608,50.718,1
22232.6,714,51.2567,5.568,50.843,1
22359.1,714,51.3557,5.608,50.812,1
22486.1,714,51.2661,5.649,50.875,2
22613.1,714,51.3455,5.608,50.781,1
22740.4,714,51.3463,5.568,51.093,1
22867.8,714,51.3983,5.608,50.843,1
22994.2,714,51.2842,5.608,50.781,2
23121.1,714,51.2679,5.568,50.968,1
23247.9,714,51.2978,5.568,50.781,1
23374.8,714,51.4578,5.608,51.031,2
23505.1,714,51.2254,5.608,50.718,1
23632.9,714,51.3138,5.568,50.843,1
23760.3,714,51.3224,5.608,50.812,1
23889,714,51.2225,5.649,50.843,2
24015.7,714,51.2152,5.608,50.781,1
24143.1,714,51.227,5.568,50.968,1
24269.7,714,51.2622,5.608,50.75,1
24396.6,714,51.3181,5.649,50.843,2
24525.2,714,51.4465,5.608,50.968,1
24652.9,714,51.335,5.608,50.812,1
24779.7,714,51.4124,5.649,50.875,2
24906.2,714,51.3931,5.608,51.062,1
25034.7,714,51.234,5.568,50.687,1
25161.4,714,51.2596,5.608,51,1
25288.5,714,51.3441,5.649,50.718,2
25415.7,714,51.2698,5.608,50.656,1
25542.8,714,51.2857,5.568,50.75,1
25669.6,714,51.2805,5.608,50.718,1
25796.5,714,51.2782,5.608,50.656,2
25923.5,714,51.2547,5.568,50.687,1
26049.8,714,51.2786,5.568,50.968,1
26176.2,714,51.3491,5.608,50.937,1
26302.5,714,51.2476,5.608,50.562,2
26429.5,714,51.3762,5.568,50.718,1
26556.1,714,51.2878,5.608,50.968,1
26684.1,714,51.4654,5.649,50.718,2
26810.6,714,51.266,5.6,50.656,1
26938.7,714,51.2427,5.568,50.875,1
27066.3,714,51.3015,5.608,50.718,1
27193.1,714,51.3444,5.649,50.875,2
27322.2,714,51.2379,5.608,50.937,1
27449.8,714,51.3233,5.568,50.687,1
27576.6,714,51.3888,5.608,50.718,1
27703.4,714,51.3246,5.649,50.968,2
27831.3,714,51.2121,5.608,50.562,1
27959.4,714,51.2443,5.608,51,1
28086.7,714,51.3115,5.649,50.687,2
28214.4,714,51.3147,5.608,50.687,1
28341.8,714,51.2503,5.568,50.937,1
28468.8,714,51.317,5.608,50.718,1
28597.8,714,51.2521,5.649,50.75,2
28725.4,714,51.2643,5.608,50.843,1
28852.3,714,51.4073,5.568,50.718,1
28979.1,714,51.2667,5.608,50.75,1
29105.7,714,51.2547,5.608,50.843,2
29233.5,714,51.3285,5.568,50.687,1
29360.4,714,51.2603,5.568,50.687,1
29488.6,714,51.3926,5.608,50.75,2
29614.9,714,51.3249,5.608,50.656,1
29742.6,714,51.2993,5.568,50.656,1
29870,714,51.4977,5.608,50.812,1
29996.7,714,51.2783,5.649,50.687,2
30124.7,714,51.2275,5.608,50.656,1
30251.8,714,51.253,5.568,50.718,1
30378.3,714,51.2245,5.608,50.843,1
30504.9,714,51.3147,5.608,50.625,2
30632.1,714,51.2397,5.6,50.687,1
30759.2,714,51.2368,5.568,50.781,1
30885.6,714,51.3839,5.608,50.968,1
31011.7,714,51.298,5.608,50.593,2
31138.6,714,51.2739,5.568,50.593,1
31265.8,714,51.3485,5.568,50.593,1
31392.6,714,51.4352,5.608,50.656,2
31519,714,51.1939,5.608,50.656,1
31647.3,714,51.2718,5.568,50.593,1
31774.8,714,51.3173,5.608,50.718,1
31901.5,714,51.2413,5.649,50.625,2
32028.5,714,51.178,5.608,50.687,1
32155.1,714,51.2306,5.568,50.75,1
32281.8,714,51.2576,5.608,51.031,1
32408.6,714,51.2059,5.649,50.562,2
32535.2,714,51.3178,5.6,50.718,1
32663.5,714,51.466,5.608,50.593,1
32790.5,714,51.2424,5.608,50.656,1
32917.2,714,51.2424,5.608,50.781,2
33044.7,714,51.3491,5.568,50.562,1
33173.7,714,51.2182,5.608,50.781,1
33301,714,51.2312,5.649,50.875,2
33427.9,714,51.3016,5.608,50.5,1
33555,714,51.2422,5.568,50.843,1
33682.4,714,51.4416,5.608,50.906,1
33809.2,714,51.2925,5.649,50.531,2
33937.4,714,51.2334,5.608,50.812,1
34065.5,714,51.269,5.568,51,1
34192,714,51.2659,5.608,50.625,1
