task_id=0 response_ms=36.7512 kernel_plus_memory_ms=36.5289 kernel_only_ms=36.109 h2d_ms=0.112576 d2h_ms=0.307392
task_id=69 response_ms=36.0689 kernel_plus_memory_ms=35.9775 kernel_only_ms=35.7379 h2d_ms=0.119232 d2h_ms=0.120384
task_id=70 response_ms=36.1444 kernel_plus_memory_ms=36.0275 kernel_only_ms=35.743 h2d_ms=0.16608 d2h_ms=0.118432
task_id=71 response_ms=36.2631 kernel_plus_memory_ms=36.1252 kernel_only_ms=35.8106 h2d_ms=0.136608 d2h_ms=0.177984
task_id=72 response_ms=36.1615 kernel_plus_memory_ms=36.0601 kernel_only_ms=35.7932 h2d_ms=0.125504 d2h_ms=0.141408
task_id=73 response_ms=36.1141 kernel_plus_memory_ms=36.0067 kernel_only_ms=35.7498 h2d_ms=0.134816 d2h_ms=0.12208
task_id=74 response_ms=36.1202 kernel_plus_memory_ms=36.0196 kernel_only_ms=35.7498 h2d_ms=0.147328 d2h_ms=0.122496
task_id=75 response_ms=36.0497 kernel_plus_memory_ms=35.9504 kernel_only_ms=35.704 h2d_ms=0.1104 d2h_ms=0.135968
task_id=76 response_ms=36.1907 kernel_plus_memory_ms=36.0799 kernel_only_ms=35.8142 h2d_ms=0.115776 d2h_ms=0.14992
task_id=77 response_ms=36.0611 kernel_plus_memory_ms=35.9686 kernel_only_ms=35.7335 h2d_ms=0.12016 d2h_ms=0.11488
task_id=78 response_ms=36.1765 kernel_plus_memory_ms=36.0703 kernel_only_ms=35.8069 h2d_ms=0.140416 d2h_ms=0.122944
task_id=79 response_ms=36.2498 kernel_plus_memory_ms=36.1355 kernel_only_ms=35.8197 h2d_ms=0.172928 d2h_ms=0.142784
task_id=80 response_ms=36.0983 kernel_plus_memory_ms=35.9828 kernel_only_ms=35.7255 h2d_ms=0.11056 d2h_ms=0.14672
task_id=81 response_ms=36.1226 kernel_plus_memory_ms=36.033 kernel_only_ms=35.797 h2d_ms=0.111392 d2h_ms=0.124544
task_id=82 response_ms=36.0858 kernel_plus_memory_ms=35.972 kernel_only_ms=35.7355 h2d_ms=0.121344 d2h_ms=0.115136
task_id=83 response_ms=36.1289 kernel_plus_memory_ms=36.0362 kernel_only_ms=35.7956 h2d_ms=0.122944 d2h_ms=0.117632
task_id=84 response_ms=36.1329 kernel_plus_memory_ms=36.0373 kernel_only_ms=35.7921 h2d_ms=0.125408 d2h_ms=0.11984
task_id=85 response_ms=36.1681 kernel_plus_memory_ms=36.0627 kernel_only_ms=35.8063 h2d_ms=0.114752 d2h_ms=0.1416
task_id=86 response_ms=36.0589 kernel_plus_memory_ms=35.972 kernel_only_ms=35.7355 h2d_ms=0.113184 d2h_ms=0.123296
task_id=87 response_ms=36.0586 kernel_plus_memory_ms=35.9688 kernel_only_ms=35.7292 h2d_ms=0.121472 d2h_ms=0.118112
task_id=88 response_ms=36.0938 kernel_plus_memory_ms=35.9999 kernel_only_ms=35.739 h2d_ms=0.141152 d2h_ms=0.119744
task_id=89 response_ms=36.0712 kernel_plus_memory_ms=35.9822 kernel_only_ms=35.744 h2d_ms=0.109248 d2h_ms=0.128992
task_id=90 response_ms=36.0273 kernel_plus_memory_ms=35.939 kernel_only_ms=35.7014 h2d_ms=0.110272 d2h_ms=0.12736
task_id=91 response_ms=36.1497 kernel_plus_memory_ms=36.0441 kernel_only_ms=35.8061 h2d_ms=0.116 d2h_ms=0.121984
task_id=92 response_ms=36.0472 kernel_plus_memory_ms=35.9518 kernel_only_ms=35.7069 h2d_ms=0.122752 d2h_ms=0.122112
task_id=93 response_ms=36.1065 kernel_plus_memory_ms=36.0128 kernel_only_ms=35.7656 h2d_ms=0.121536 d2h_ms=0.125664
task_id=94 response_ms=36.1274 kernel_plus_memory_ms=36.039 kernel_only_ms=35.8073 h2d_ms=0.107104 d2h_ms=0.124608
task_id=95 response_ms=36.0581 kernel_plus_memory_ms=35.9682 kernel_only_ms=35.7303 h2d_ms=0.107296 d2h_ms=0.13056
task_id=96 response_ms=36.0421 kernel_plus_memory_ms=35.9526 kernel_only_ms=35.7122 h2d_ms=0.119584 d2h_ms=0.120832
task_id=97 response_ms=36.2189 kernel_plus_memory_ms=36.1049 kernel_only_ms=35.836 h2d_ms=0.147072 d2h_ms=0.121856
task_id=98 response_ms=36.0916 kernel_plus_memory_ms=35.9955 kernel_only_ms=35.7402 h2d_ms=0.130848 d2h_ms=0.124384
task_id=99 response_ms=36.205 kernel_plus_memory_ms=36.0818 kernel_only_ms=35.8078 h2d_ms=0.12176 d2h_ms=0.152256
task_id=100 response_ms=36.2514 kernel_plus_memory_ms=36.1164 kernel_only_ms=35.8108 h2d_ms=0.13376 d2h_ms=0.17184
task_id=101 response_ms=36.1196 kernel_plus_memory_ms=36.007 kernel_only_ms=35.7154 h2d_ms=0.173248 d2h_ms=0.118336
task_id=102 response_ms=36.1272 kernel_plus_memory_ms=36.0298 kernel_only_ms=35.763 h2d_ms=0.140576 d2h_ms=0.126176
task_id=103 response_ms=36.1531 kernel_plus_memory_ms=36.0552 kernel_only_ms=35.8003 h2d_ms=0.128352 d2h_ms=0.126496
task_id=104 response_ms=36.1984 kernel_plus_memory_ms=36.0817 kernel_only_ms=35.8035 h2d_ms=0.16192 d2h_ms=0.116288
task_id=105 response_ms=36.1652 kernel_plus_memory_ms=36.0252 kernel_only_ms=35.7216 h2d_ms=0.134976 d2h_ms=0.168672
task_id=106 response_ms=36.2044 kernel_plus_memory_ms=36.0971 kernel_only_ms=35.8298 h2d_ms=0.141056 d2h_ms=0.126272
task_id=107 response_ms=36.1221 kernel_plus_memory_ms=36.0079 kernel_only_ms=35.7371 h2d_ms=0.147488 d2h_ms=0.123328
task_id=108 response_ms=36.0528 kernel_plus_memory_ms=35.9718 kernel_only_ms=35.7187 h2d_ms=0.128768 d2h_ms=0.12432
task_id=109 response_ms=36.1484 kernel_plus_memory_ms=36.0516 kernel_only_ms=35.8028 h2d_ms=0.113696 d2h_ms=0.135072
task_id=110 response_ms=36.1325 kernel_plus_memory_ms=36.0432 kernel_only_ms=35.808 h2d_ms=0.104768 d2h_ms=0.130432
task_id=111 response_ms=36.0531 kernel_plus_memory_ms=35.9641 kernel_only_ms=35.7266 h2d_ms=0.1168 d2h_ms=0.120736
task_id=112 response_ms=36.0716 kernel_plus_memory_ms=35.9766 kernel_only_ms=35.7336 h2d_ms=0.121056 d2h_ms=0.122016
task_id=113 response_ms=36.0669 kernel_plus_memory_ms=35.974 kernel_only_ms=35.7104 h2d_ms=0.127392 d2h_ms=0.136288
task_id=114 response_ms=36.0931 kernel_plus_memory_ms=35.9982 kernel_only_ms=35.7517 h2d_ms=0.113344 d2h_ms=0.133152
task_id=115 response_ms=36.0509 kernel_plus_memory_ms=35.9624 kernel_only_ms=35.7287 h2d_ms=0.114624 d2h_ms=0.119104
task_id=116 response_ms=36.1418 kernel_plus_memory_ms=36.0512 kernel_only_ms=35.8039 h2d_ms=0.12224 d2h_ms=0.125024
task_id=117 response_ms=36.1689 kernel_plus_memory_ms=36.0787 kernel_only_ms=35.8152 h2d_ms=0.138656 d2h_ms=0.124832
task_id=118 response_ms=36.0519 kernel_plus_memory_ms=35.971 kernel_only_ms=35.7395 h2d_ms=0.108288 d2h_ms=0.123232
task_id=119 response_ms=36.0664 kernel_plus_memory_ms=35.9731 kernel_only_ms=35.7327 h2d_ms=0.110464 d2h_ms=0.129888
task_id=120 response_ms=36.0724 kernel_plus_memory_ms=35.9791 kernel_only_ms=35.7382 h2d_ms=0.121632 d2h_ms=0.119232
task_id=121 response_ms=36.078 kernel_plus_memory_ms=35.9864 kernel_only_ms=35.7406 h2d_ms=0.12544 d2h_ms=0.120352
task_id=122 response_ms=36.1747 kernel_plus_memory_ms=36.0868 kernel_only_ms=35.8304 h2d_ms=0.129472 d2h_ms=0.126912
task_id=123 response_ms=36.1445 kernel_plus_memory_ms=36.048 kernel_only_ms=35.8017 h2d_ms=0.116864 d2h_ms=0.129376
task_id=124 response_ms=36.0542 kernel_plus_memory_ms=35.9613 kernel_only_ms=35.7169 h2d_ms=0.110112 d2h_ms=0.13424
task_id=125 response_ms=36.0918 kernel_plus_memory_ms=36.0037 kernel_only_ms=35.7493 h2d_ms=0.114528 d2h_ms=0.139872
task_id=126 response_ms=36.1505 kernel_plus_memory_ms=36.0569 kernel_only_ms=35.8158 h2d_ms=0.12032 d2h_ms=0.120736
task_id=127 response_ms=36.0841 kernel_plus_memory_ms=35.9962 kernel_only_ms=35.7587 h2d_ms=0.110464 d2h_ms=0.12704
task_id=128 response_ms=36.142 kernel_plus_memory_ms=36.0546 kernel_only_ms=35.8147 h2d_ms=0.109248 d2h_ms=0.130624
task_id=129 response_ms=36.1681 kernel_plus_memory_ms=36.0681 kernel_only_ms=35.8166 h2d_ms=0.11568 d2h_ms=0.135776
task_id=130 response_ms=36.1385 kernel_plus_memory_ms=36.0456 kernel_only_ms=35.8069 h2d_ms=0.120736 d2h_ms=0.117888
task_id=131 response_ms=36.1805 kernel_plus_memory_ms=36.0609 kernel_only_ms=35.7935 h2d_ms=0.145184 d2h_ms=0.12224
task_id=132 response_ms=36.0527 kernel_plus_memory_ms=35.9592 kernel_only_ms=35.698 h2d_ms=0.108512 d2h_ms=0.152672
task_id=133 response_ms=36.0391 kernel_plus_memory_ms=35.9455 kernel_only_ms=35.6978 h2d_ms=0.112544 d2h_ms=0.135104
task_id=134 response_ms=36.126 kernel_plus_memory_ms=36.0343 kernel_only_ms=35.7966 h2d_ms=0.12016 d2h_ms=0.117472
task_id=135 response_ms=36.0514 kernel_plus_memory_ms=35.9584 kernel_only_ms=35.7181 h2d_ms=0.121184 d2h_ms=0.119072
task_id=136 response_ms=36.3 kernel_plus_memory_ms=36.1528 kernel_only_ms=35.8153 h2d_ms=0.162208 d2h_ms=0.17536
task_id=137 response_ms=36.1198 kernel_plus_memory_ms=35.9941 kernel_only_ms=35.7191 h2d_ms=0.138368 d2h_ms=0.136576
task_id=138 response_ms=36.2228 kernel_plus_memory_ms=36.0496 kernel_only_ms=35.7312 h2d_ms=0.157952 d2h_ms=0.160384
task_id=139 response_ms=36.0837 kernel_plus_memory_ms=35.9915 kernel_only_ms=35.7511 h2d_ms=0.118304 d2h_ms=0.122144
task_id=140 response_ms=36.1116 kernel_plus_memory_ms=36.0136 kernel_only_ms=35.7596 h2d_ms=0.12944 d2h_ms=0.124576
task_id=141 response_ms=36.2219 kernel_plus_memory_ms=36.0896 kernel_only_ms=35.7899 h2d_ms=0.1408 d2h_ms=0.158912
task_id=142 response_ms=36.2395 kernel_plus_memory_ms=36.1137 kernel_only_ms=35.8171 h2d_ms=0.124288 d2h_ms=0.172384
task_id=143 response_ms=36.1723 kernel_plus_memory_ms=36.0706 kernel_only_ms=35.8147 h2d_ms=0.108864 d2h_ms=0.146976
task_id=144 response_ms=36.0402 kernel_plus_memory_ms=35.946 kernel_only_ms=35.7035 h2d_ms=0.120416 d2h_ms=0.122112
task_id=145 response_ms=36.0932 kernel_plus_memory_ms=35.9877 kernel_only_ms=35.7282 h2d_ms=0.142144 d2h_ms=0.117376
task_id=146 response_ms=36.1863 kernel_plus_memory_ms=36.078 kernel_only_ms=35.8009 h2d_ms=0.140768 d2h_ms=0.13632
task_id=147 response_ms=36.0824 kernel_plus_memory_ms=35.9784 kernel_only_ms=35.7201 h2d_ms=0.109536 d2h_ms=0.148736
task_id=148 response_ms=36.1509 kernel_plus_memory_ms=36.0466 kernel_only_ms=35.7925 h2d_ms=0.12048 d2h_ms=0.133568
task_id=149 response_ms=36.0832 kernel_plus_memory_ms=35.9843 kernel_only_ms=35.7367 h2d_ms=0.123872 d2h_ms=0.123712
task_id=150 response_ms=36.0758 kernel_plus_memory_ms=35.9841 kernel_only_ms=35.7313 h2d_ms=0.12608 d2h_ms=0.126656
task_id=151 response_ms=36.1615 kernel_plus_memory_ms=36.0662 kernel_only_ms=35.8036 h2d_ms=0.129312 d2h_ms=0.13328
task_id=152 response_ms=36.1478 kernel_plus_memory_ms=36.0584 kernel_only_ms=35.821 h2d_ms=0.10496 d2h_ms=0.132512
task_id=153 response_ms=36.0455 kernel_plus_memory_ms=35.9678 kernel_only_ms=35.7404 h2d_ms=0.10608 d2h_ms=0.121376
task_id=154 response_ms=36.0791 kernel_plus_memory_ms=35.9857 kernel_only_ms=35.7404 h2d_ms=0.122176 d2h_ms=0.123168
task_id=155 response_ms=36.1541 kernel_plus_memory_ms=36.0356 kernel_only_ms=35.7455 h2d_ms=0.165088 d2h_ms=0.125024
task_id=156 response_ms=36.0778 kernel_plus_memory_ms=35.9855 kernel_only_ms=35.7454 h2d_ms=0.108576 d2h_ms=0.131488
task_id=157 response_ms=36.1101 kernel_plus_memory_ms=35.9984 kernel_only_ms=35.7133 h2d_ms=0.153728 d2h_ms=0.131328
task_id=158 response_ms=36.1577 kernel_plus_memory_ms=36.0563 kernel_only_ms=35.809 h2d_ms=0.12336 d2h_ms=0.123904
task_id=159 response_ms=36.239 kernel_plus_memory_ms=36.1197 kernel_only_ms=35.8121 h2d_ms=0.134848 d2h_ms=0.172768
task_id=160 response_ms=36.1796 kernel_plus_memory_ms=36.0559 kernel_only_ms=35.7631 h2d_ms=0.150176 d2h_ms=0.142624
task_id=161 response_ms=36.1607 kernel_plus_memory_ms=36.042 kernel_only_ms=35.7593 h2d_ms=0.12 d2h_ms=0.16272
task_id=162 response_ms=36.1773 kernel_plus_memory_ms=36.0746 kernel_only_ms=35.8134 h2d_ms=0.117632 d2h_ms=0.143488
task_id=163 response_ms=36.1648 kernel_plus_memory_ms=36.0688 kernel_only_ms=35.824 h2d_ms=0.121728 d2h_ms=0.123136
task_id=164 response_ms=36.1855 kernel_plus_memory_ms=36.0887 kernel_only_ms=35.8444 h2d_ms=0.1256 d2h_ms=0.118688
task_id=165 response_ms=36.0826 kernel_plus_memory_ms=35.9886 kernel_only_ms=35.7413 h2d_ms=0.113792 d2h_ms=0.133504
task_id=166 response_ms=36.1306 kernel_plus_memory_ms=36.0158 kernel_only_ms=35.7382 h2d_ms=0.115296 d2h_ms=0.162304
task_id=167 response_ms=36.1496 kernel_plus_memory_ms=36.0565 kernel_only_ms=35.8129 h2d_ms=0.122336 d2h_ms=0.121312
task_id=168 response_ms=36.0985 kernel_plus_memory_ms=35.9947 kernel_only_ms=35.7404 h2d_ms=0.124768 d2h_ms=0.129504
task_id=169 response_ms=36.1868 kernel_plus_memory_ms=36.0689 kernel_only_ms=35.7751 h2d_ms=0.16944 d2h_ms=0.124352
task_id=170 response_ms=36.2086 kernel_plus_memory_ms=36.0742 kernel_only_ms=35.8052 h2d_ms=0.121056 d2h_ms=0.147904
task_id=171 response_ms=36.0515 kernel_plus_memory_ms=35.9623 kernel_only_ms=35.7284 h2d_ms=0.107168 d2h_ms=0.12672
task_id=172 response_ms=36.0609 kernel_plus_memory_ms=35.972 kernel_only_ms=35.7379 h2d_ms=0.114432 d2h_ms=0.119712
task_id=173 response_ms=36.0796 kernel_plus_memory_ms=35.969 kernel_only_ms=35.7228 h2d_ms=0.12096 d2h_ms=0.125152
task_id=174 response_ms=36.1792 kernel_plus_memory_ms=36.0786 kernel_only_ms=35.8181 h2d_ms=0.133888 d2h_ms=0.126592
task_id=175 response_ms=36.1867 kernel_plus_memory_ms=36.0735 kernel_only_ms=35.8186 h2d_ms=0.113024 d2h_ms=0.141952
task_id=176 response_ms=36.2527 kernel_plus_memory_ms=36.1195 kernel_only_ms=35.8208 h2d_ms=0.174144 d2h_ms=0.124608
task_id=177 response_ms=36.2016 kernel_plus_memory_ms=36.0927 kernel_only_ms=35.8305 h2d_ms=0.137856 d2h_ms=0.124384
task_id=178 response_ms=36.0887 kernel_plus_memory_ms=35.9915 kernel_only_ms=35.7464 h2d_ms=0.128864 d2h_ms=0.116256
task_id=179 response_ms=36.3195 kernel_plus_memory_ms=36.1618 kernel_only_ms=35.8182 h2d_ms=0.168832 d2h_ms=0.17472
task_id=180 response_ms=36.1643 kernel_plus_memory_ms=36.0329 kernel_only_ms=35.7302 h2d_ms=0.132032 d2h_ms=0.170656
task_id=181 response_ms=36.1239 kernel_plus_memory_ms=36.0177 kernel_only_ms=35.7645 h2d_ms=0.122208 d2h_ms=0.131008
task_id=182 response_ms=36.1889 kernel_plus_memory_ms=36.0823 kernel_only_ms=35.8256 h2d_ms=0.132448 d2h_ms=0.124256
task_id=183 response_ms=36.1021 kernel_plus_memory_ms=36.0025 kernel_only_ms=35.746 h2d_ms=0.130208 d2h_ms=0.126272
task_id=184 response_ms=36.2377 kernel_plus_memory_ms=36.1275 kernel_only_ms=35.8566 h2d_ms=0.135648 d2h_ms=0.1352
task_id=185 response_ms=36.1022 kernel_plus_memory_ms=36.0004 kernel_only_ms=35.7416 h2d_ms=0.111264 d2h_ms=0.147488
task_id=186 response_ms=36.148 kernel_plus_memory_ms=36.0582 kernel_only_ms=35.8276 h2d_ms=0.115264 d2h_ms=0.115424
task_id=187 response_ms=36.1715 kernel_plus_memory_ms=36.0756 kernel_only_ms=35.8247 h2d_ms=0.127584 d2h_ms=0.123232
task_id=188 response_ms=36.2442 kernel_plus_memory_ms=36.0992 kernel_only_ms=35.757 h2d_ms=0.185152 d2h_ms=0.157056
task_id=189 response_ms=36.2496 kernel_plus_memory_ms=36.1115 kernel_only_ms=35.8237 h2d_ms=0.157024 d2h_ms=0.13072
task_id=190 response_ms=36.1397 kernel_plus_memory_ms=36.0539 kernel_only_ms=35.7693 h2d_ms=0.137632 d2h_ms=0.146976
task_id=191 response_ms=36.1818 kernel_plus_memory_ms=36.0807 kernel_only_ms=35.8332 h2d_ms=0.124512 d2h_ms=0.122976
task_id=192 response_ms=36.1615 kernel_plus_memory_ms=36.0644 kernel_only_ms=35.8175 h2d_ms=0.126144 d2h_ms=0.120768
task_id=193 response_ms=36.0486 kernel_plus_memory_ms=35.9548 kernel_only_ms=35.716 h2d_ms=0.11424 d2h_ms=0.12448
