window_end_ms,freq_mhz,avg_response_ms,power_w,temp_c,num_completed
0.20557,1020,25.0537,6.339,53.031,1
127.427,1020,24.0826,6.419,52.812,1
255.221,1020,24.0558,6.419,52.875,1
382.921,1020,24.0506,6.379,52.968,1
510.054,1020,24.0297,6.578,53,2
637.827,1020,24.0397,6.539,53,1
765.062,1020,24.0475,6.459,52.75,1
892.473,1020,24.0476,6.459,52.968,1
1019.18,1020,24.0652,6.578,53.031,2
1146.75,1020,24.0096,6.539,53.062,1
1274.23,1020,24.0274,6.459,52.75,1
1401.96,1020,24.0318,6.578,53.156,2
1529.08,1020,24.0262,6.578,53.093,1
1656.59,1020,24.0132,6.539,52.875,1
1783.82,1020,24.0057,6.459,53.093,1
1910.09,1020,24.0813,6.618,53.187,2
2036.97,1020,24.0209,6.578,52.812,1
2163.58,1020,24.0489,6.499,52.812,1
2290.58,1020,24.0299,6.459,52.906,1
2416.75,1020,24.0081,6.618,52.875,2
2544.05,1020,23.9847,6.578,52.843,1
2671.28,1020,24.0174,6.499,52.906,1
2798.14,1020,24.0538,6.499,53.156,1
2924.24,1020,24.0047,6.618,53.062,2
3051.76,1020,24.013,6.539,52.937,1
3178.65,1020,24.0191,6.459,52.906,1
3305.85,1020,24.0062,6.578,53.281,2
3432.96,1020,24.0817,6.618,52.937,1
3561.09,1020,24.0211,6.539,52.937,1
3689.46,1020,24.0248,6.459,53.218,1
3816.6,1020,24.0133,6.658,53.031,2
3943.97,1020,24.0236,6.578,53.031,1
4070.68,1020,24.0098,6.499,53.125,1
4197.75,1020,23.9987,6.459,52.906,1
4323.93,1020,24.0171,6.618,53.062,2
4451.52,1020,24.0318,6.539,52.718,1
4578.89,1020,24.0234,6.459,52.843,1
4705.84,1020,24.0528,6.539,53,1
4832.19,1020,24.004,6.578,52.968,2
4958.88,1020,24.0032,6.499,53.031,1
5085.72,1020,24.0162,6.459,52.75,1
5213.06,1020,24.0041,6.578,52.968,2
5340.8,1020,23.9768,6.578,52.843,1
5469.14,1020,23.9959,6.499,52.781,1
5596.87,1020,23.9929,6.459,52.968,1
5723.95,1020,24.0177,6.618,52.843,2
5851.73,1020,23.9842,6.539,52.812,1
5978.36,1020,23.9826,6.459,52.875,1
6105.49,1020,24.0067,6.499,53.156,1
6231.79,1020,24.0087,6.578,52.843,2
6358.69,1020,23.9968,6.539,53.062,1
6485.98,1020,24.0003,6.459,53.031,1
6612.96,1020,24.0041,6.578,52.843,2
6740.16,1020,23.958,6.578,52.812,1
6866.94,1020,23.9849,6.539,53.093,1
6994.23,1020,23.9683,6.459,52.781,1
7121.15,1020,23.9963,6.658,52.937,2
7248.35,1020,24.0054,6.578,52.875,1
7375.28,1020,23.9962,6.499,52.968,1
7501.8,1020,24.0011,6.459,52.906,1
7628.65,1020,24.0005,6.618,52.906,2
7755.06,1020,24.0002,6.578,52.812,1
7881.59,1020,23.9992,6.499,53.062,1
8008.8,1020,23.9993,6.499,52.875,1
8135.25,1020,23.9862,6.618,52.812,2
8261.41,1020,24.0117,6.539,53.125,1
8388.93,1020,23.9809,6.459,52.718,1
8515.22,1020,24.0266,6.578,52.937,2
8642.87,1020,24.034,6.618,52.937,1
8769.95,1020,24.019,6.539,52.937,1
8896.97,1020,23.9715,6.459,52.812,1
9023.57,1020,24.045,6.618,52.937,2
9151.34,1020,24.0092,6.578,53,1
9278.07,1020,24.0255,6.499,53,1
9404.98,1020,23.9944,6.419,52.812,1
9531.23,1020,24.0248,6.618,53.031,2
9658.39,1020,24.0255,6.539,53.125,1
9784.84,1020,23.9842,6.499,52.687,1
9912.33,1020,24.0191,6.499,52.843,1
10038.7,1020,23.9756,6.618,52.843,2
10165.5,1020,23.9949,6.539,52.687,1
10292.4,1020,23.9938,6.459,52.75,1
10419.1,1020,24.0116,6.539,52.968,1
10545.1,1020,23.971,6.578,53,2
10672.2,1020,24.009,6.539,53.031,1
10799.3,1020,24.0413,6.459,52.656,1
10925.8,1020,24.0429,6.578,52.937,2
11053,1020,23.9875,6.578,53.093,1
11182.2,1020,24.0216,6.499,52.812,1
11309.9,1020,23.9909,6.459,53.093,1
11436.3,1020,23.9831,6.618,52.812,2
11563.5,1020,23.9847,6.578,52.687,1
11690.5,1020,23.9699,6.499,52.718,1
11817.6,1020,23.9838,6.499,52.812,1
11943.9,1020,24.0427,6.618,52.781,2
12070.6,1020,23.9732,6.539,52.906,1
12199,1020,23.9994,6.459,52.812,1
12325.9,1020,23.9873,6.539,52.875,2
12453.2,1020,24.0387,6.578,52.781,1
12580.3,1020,24.0438,6.539,52.843,1
12707.9,1020,24.0963,6.459,52.687,1
12834.9,1020,24.0863,6.618,52.875,2
12961.4,1020,23.9855,6.578,52.937,1
13088,1020,24.0122,6.499,52.968,1
13214.3,1020,24.0314,6.419,52.718,1
13341,1020,23.9824,6.618,52.781,2
13468.1,1020,23.9855,6.539,52.812,1
13594.7,1020,23.9961,6.499,52.718,1
13722.2,1020,23.9997,6.499,52.812,1
13848.7,1020,24.1078,6.618,52.812,2
13975,1020,24.0155,6.539,52.843,1
14101.9,1020,24.0226,6.459,52.906,1
14228.5,1020,24.0824,6.539,52.843,1
14354.7,1020,24.0045,6.578,52.75,2
14481.2,1020,23.9881,6.539,53.062,1
14608.2,1020,23.9762,6.459,52.656,1
14734.9,1020,24.0053,6.578,52.906,2
14862.1,1020,24.0158,6.578,52.875,1
14988.6,1020,24.0004,6.499,52.843,1
15115.4,1020,23.984,6.459,52.968,1
15242.6,1020,24.0134,6.618,52.875,2
15369.7,1020,23.9925,6.578,52.906,1
15496.2,1020,23.9985,6.499,52.906,1
15623.5,1020,23.9937,6.499,52.781,1
15750.5,1020,23.998,6.658,52.812,2
15877.1,1020,23.9997,6.578,52.968,1
16003.7,1020,23.9765,6.499,52.687,1
16130.5,1020,24.001,6.539,52.843,1
16257.3,1020,24.0236,6.618,52.781,2
16384,1020,24,6.539,52.812,1
16511.2,1020,23.9871,6.459,52.718,1
16638.7,1020,23.9912,6.578,53.031,2
16765.7,1020,23.9815,6.578,52.843,1
16893.8,1020,23.987,6.539,52.75,1
17020.7,1020,23.9746,6.459,52.875,1
17147.4,1020,23.9726,6.618,52.937,2
17276.2,1020,23.9846,6.578,52.656,1
17403.4,1020,23.9882,6.499,52.781,1
17529.7,1020,23.9845,6.499,53,1
17655.9,1020,23.9766,6.618,53.125,2
17783,1020,24.0102,6.539,52.687,1
17910.7,1020,23.9997,6.499,52.875,1
18037.7,1020,24.0968,6.539,52.812,2
18166.1,1020,24.0302,6.578,52.718,1
18292.7,1020,24.0468,6.539,52.968,1
18420.2,1020,24.034,6.459,52.625,1
18547.1,1020,24.1102,6.618,52.781,2
18673.9,1020,24.0226,6.578,52.687,1
18800.9,1020,24.0212,6.499,52.656,1
18928.3,1020,24.0305,6.459,52.843,1
19055.5,1020,24.0281,6.618,52.843,2
19182.1,1020,23.9829,6.539,52.843,1
19309.6,1020,23.9901,6.499,52.625,1
19436.7,1020,23.9917,6.499,52.875,1
19563,1020,24.0108,6.618,52.843,2
19689.3,1020,23.9928,6.539,52.906,1
19816.3,1020,24.0278,6.499,52.656,1
19943.9,1020,24.0026,6.578,53,2
20071.8,1020,23.9633,6.618,52.968,1
20198.6,1020,23.9749,6.539,52.656,1
20325.5,1020,23.9918,6.459,52.718,1
20452,1020,23.9833,6.618,52.843,2
20578.8,1020,23.9922,6.578,52.718,1
20706,1020,23.9934,6.499,52.718,1
20833.3,1020,23.9894,6.459,52.875,1
20960.1,1020,24.0361,6.618,52.781,2
21088.1,1020,23.98,6.578,52.718,1
21215.6,1020,23.9932,6.499,52.718,1
21342.8,1020,23.9918,6.539,52.906,1
21469.2,1020,23.9926,6.618,52.75,2
21597.1,1020,23.9763,6.539,52.75,1
21723.7,1020,23.9896,6.459,52.812,1
21850.4,1020,24.0038,6.578,53.156,2
21976.9,1020,23.985,6.618,52.75,1
22105.6,1020,23.9963,6.539,52.812,1
22232.4,1020,23.9853,6.459,53.031,1
22359.7,1020,23.9856,6.658,52.812,2
22486.3,1020,23.9826,6.578,52.843,1
22613.5,1020,23.9851,6.499,52.625,1
22740.7,1020,24.0192,6.459,52.75,1
22866.9,1020,23.9989,6.618,52.781,2
22994,1020,23.9798,6.539,52.656,1
23121.4,1020,23.9637,6.499,52.687,1
23248.2,1020,23.9936,6.499,52.937,1
23375.1,1020,23.9868,6.618,52.781,2
23501.6,1020,23.9818,6.539,52.75,1
23628.3,1020,23.9959,6.459,52.906,1
23755.3,1020,23.9794,6.578,52.781,2
23882,1020,23.9654,6.578,52.906,1
24010,1020,23.965,6.499,52.593,1
24137,1020,23.9989,6.459,52.625,1
24263.7,1020,24.0131,6.618,53.093,2
24391,1020,23.9904,6.578,52.625,1
24518,1020,23.9998,6.499,52.656,1
24645.2,1020,24.0298,6.459,52.75,1
24771.8,1020,24.0323,6.618,52.75,2
24899.1,1020,24.0295,6.539,52.687,1
25026.5,1020,24.0276,6.499,52.75,1
25153.4,1020,24.0317,6.539,52.875,1
25279.9,1020,24.0187,6.618,52.718,2
25408,1020,23.9957,6.539,52.781,1
25535,1020,23.9918,6.459,52.75,1
25661.9,1020,23.9591,6.578,53.125,2
25788.6,1020,24.1173,6.618,52.75,1
25915.9,1020,24.085,6.539,52.718,1
26043.9,1020,24.0321,6.459,53.031,1
26170.2,1020,24.0034,6.658,52.718,2
26297,1020,24.0356,6.578,52.781,1
26424.2,1020,24.0093,6.499,53,1
26551,1020,23.9925,6.459,52.687,1
26677.4,1020,23.996,6.618,52.75,2
26804.8,1020,23.9833,6.539,52.781,1
26931.9,1020,24.0413,6.539,52.656,1
27059.2,1020,24.0481,6.578,52.781,1
27186,1020,24.0227,6.618,52.687,2
27312.8,1020,23.9861,6.539,52.75,1
27440.2,1020,23.9907,6.459,52.875,1
27566.8,1020,23.9727,6.578,52.906,2
27693.3,1020,23.9645,6.578,52.875,1
27821.1,1020,23.9874,6.499,53,1
27948.1,1020,23.9715,6.459,52.593,1
28074.9,1020,24.0091,6.618,52.781,2
28201.6,1020,23.9925,6.578,52.625,1
28328.3,1020,23.9937,6.499,52.625,1
28454.9,1020,23.997,6.459,52.718,1
28582,1020,24.0023,6.618,52.781,2
28708.5,1020,23.9966,6.539,52.812,1
28835.7,1020,23.9942,6.459,52.656,1
28962.4,1020,24.0041,6.499,52.812,1
29088.6,1020,23.978,6.618,52.906,2
29215.3,1020,23.9703,6.539,52.937,1
29342.2,1020,23.9979,6.459,52.625,1
29469.2,1020,23.9913,6.539,53.062,2
29597.7,1020,24.0502,6.578,52.625,1
29725.5,1020,24.0252,6.499,52.625,1
29851.9,1020,24.0105,6.459,52.625,1
29979.1,1020,24.0553,6.618,52.656,2
30105.6,1020,24.0252,6.578,52.656,1
30232,1020,24.0248,6.499,52.656,1
30358.4,1020,24.0324,6.459,52.812,1
30485.3,1020,24.0424,6.618,53,2
30612.2,1020,24.0194,6.578,52.562,1
30738.8,1020,24.0098,6.499,52.562,1
30865.9,1020,24.0154,6.499,53.093,1
30992.8,1020,23.9888,6.618,52.687,2
31119.1,1020,24.0252,6.539,52.625,1
31246,1020,24,6.459,52.656,1
31373.5,1020,24.0241,6.539,52.875,1
31499.7,1020,24.0403,6.578,52.843,2
31626.4,1020,23.9924,6.539,52.687,1
31753.4,1020,23.9728,6.459,52.75,1
31880.5,1020,24.008,6.618,53.062,2
32007.8,1020,23.9504,6.578,52.656,1
32134.7,1020,23.9835,6.539,52.687,1
32262.4,1020,23.9945,6.459,52.968,1
32389,1020,23.9913,6.658,52.718,2
32515.8,1020,23.9786,6.578,52.625,1
32642.7,1020,23.9818,6.499,52.687,1
32769.2,1020,23.9985,6.459,52.687,1
32896.6,1020,23.9623,6.618,52.687,2
33023.4,1020,23.9607,6.539,52.687,1
33150.5,1020,24.0202,6.459,52.781,1
33277.5,1020,24.0411,6.539,53,1
33403.8,1020,23.9782,6.618,52.75,2
33531.6,1020,23.9674,6.539,52.875,1
33658.6,1020,23.9842,6.459,52.843,1
33785.3,1020,24.0126,6.578,52.812,2
33913,1020,24.0046,6.578,52.812,1
34039.9,1020,23.9942,6.499,52.843,1
34167.2,1020,23.9939,6.459,52.625,1
34293.9,1020,23.9931,6.618,52.937,2
34421.1,1020,23.973,6.578,53.031,1
34548.4,1020,23.9805,6.499,52.562,1
34674.8,1020,23.9873,6.459,52.781,1
34801.4,1020,23.9934,6.618,52.75,2
34928.1,1020,23.9867,6.539,52.843,1
35055.1,1020,23.99,6.459,52.687,1
35181.9,1020,24.0263,6.539,52.843,1
35309,1020,23.9771,6.618,52.843,2
35435.5,1020,23.9891,6.539,52.906,1
35562.1,1020,23.9707,6.459,52.687,1
35688.9,1020,23.9846,6.578,53,2
35816.7,1020,23.9695,6.578,53,1
35944.8,1020,23.9955,6.499,52.593,1
36071.1,1020,23.9749,6.459,52.968,1
36198.8,1020,24.0155,6.658,52.687,2
36326.6,1020,23.9709,6.578,52.687,1
36453.3,1020,23.9786,6.499,52.562,1
36580.3,1020,23.9761,6.499,52.843,1
36706.7,1020,24.0243,6.618,52.75,2
36833.4,1020,23.9943,6.539,52.625,1
36959.9,1020,23.9951,6.459,52.781,1
37086.3,1020,23.9702,6.539,53.062,1
37212.7,1020,23.9983,6.618,53.062,2
37339.2,1020,23.9813,6.539,52.593,1
37466,1020,23.983,6.459,52.625,1
37593.3,1020,23.9764,6.578,52.718,2
37720.4,1020,23.9509,6.578,52.687,1
37848,1020,23.9615,6.499,52.656,1
37975.1,1020,23.9964,6.459,52.718,1
38101.6,1020,24.0264,6.618,52.718,2
38229.6,1020,24.0672,6.578,52.687,1
38357.2,1020,24.0337,6.499,52.687,1
38483.7,1020,24.0483,6.499,52.968,1
38610.2,1020,23.9772,6.618,52.75,2
38737.6,1020,23.9624,6.539,52.718,1
38864.6,1020,23.9828,6.459,52.781,1
38991.4,1020,24.0765,6.539,52.687,2
39118.6,1020,24.0459,6.578,52.843,1
39245.4,1020,24.0315,6.539,52.843,1
39372.4,1020,24.0269,6.459,52.593,1
39499.5,1020,24.0646,6.618,52.812,2
39628.9,1020,24.0104,6.578,52.843,1
39756.8,1020,24.0288,6.499,52.687,1
39883.8,1020,24.0223,6.459,52.875,1
40010.5,1020,24.0117,6.618,53.156,2
40137.2,1020,23.9989,6.539,52.656,1
40263.8,1020,24.0056,6.459,52.625,1
40390.6,1020,24.0456,6.499,52.75,1
40517.7,1020,24.0597,6.618,52.687,2
40644.4,1020,24.0122,6.539,52.75,1
40770.9,1020,24.0115,6.459,52.687,1
40899.7,1020,24.0416,6.578,52.75,2
41027.4,1020,23.9755,6.578,52.687,1
41155.9,1020,24.0042,6.499,52.718,1
41282.8,1020,23.9994,6.459,52.687,1
41409.5,1020,24.0072,6.658,52.812,2
41535.9,1020,23.9853,6.578,52.75,1
41663.2,1020,24.0076,6.499,52.812,1
41790.4,1020,23.9853,6.459,53.125,1
41917,1020,23.9986,6.618,52.906,2
42045.1,1020,24.0069,6.539,52.812,1
42172.6,1020,23.9973,6.459,52.625,1
42299,1020,24.021,6.539,52.875,1
42425.3,1020,23.9721,6.578,53,2
42553,1020,24.0318,6.539,52.593,1
42679.4,1020,24.0052,6.459,52.625,1
42806.2,1020,24.0179,6.578,52.906,2
42933.1,1020,24.0039,6.578,52.687,1
43060.5,1020,24.0042,6.499,52.593,1
43186.6,1020,23.9846,6.419,52.687,1
43313.1,1020,24.0177,6.618,52.843,2
43440.3,1020,23.9606,6.578,52.906,1
43567.3,1020,24.0051,6.499,52.656,1
43694.1,1020,23.9837,6.459,52.687,1
43820.7,1020,23.9862,6.618,53.031,2
43948.1,1020,23.9837,6.539,52.656,1
44074.4,1020,23.9881,6.459,52.593,1
44201.1,1020,23.9821,6.499,52.812,1
44327.5,1020,24.0513,6.618,52.687,2
44455.7,1020,24.0368,6.539,52.687,1
44582.3,1020,24.0114,6.459,52.656,1
44709.3,1020,24.0012,6.578,52.937,2
44836.2,1020,23.9909,6.578,52.906,1
44962.8,1020,23.9982,6.499,52.531,1
45089.7,1020,23.9752,6.419,52.812,1
45216.8,1020,24.0384,6.618,52.968,2
45343.9,1020,23.9789,6.578,52.625,1
45471.1,1020,23.9836,6.499,52.562,1
45598.1,1020,24.0061,6.459,53.093,1
45724.7,1020,23.9902,6.658,52.656,2
45851.3,1020,23.9746,6.578,52.687,1
45978.4,1020,24.0068,6.499,52.593,1
46105.7,1020,23.9828,6.539,52.937,1
46232.3,1020,23.9644,6.618,52.968,2
46359.2,1020,23.9695,6.578,52.718,1
46485.8,1020,24.03,6.499,52.781,1
46612.8,1020,23.9784,6.578,53.093,2
46740.8,1020,23.966,6.618,52.781,1
