task_id=0 response_ms=30.9025 kernel_plus_memory_ms=30.3618 kernel_only_ms=30.1836 h2d_ms=0.082752 d2h_ms=0.095424
task_id=52 response_ms=29.8063 kernel_plus_memory_ms=29.7106 kernel_only_ms=29.2952 h2d_ms=0.36496 d2h_ms=0.050368
task_id=53 response_ms=29.7565 kernel_plus_memory_ms=29.6758 kernel_only_ms=29.2578 h2d_ms=0.363584 d2h_ms=0.054496
task_id=54 response_ms=29.7941 kernel_plus_memory_ms=29.6902 kernel_only_ms=29.2714 h2d_ms=0.370208 d2h_ms=0.048576
task_id=55 response_ms=29.7977 kernel_plus_memory_ms=29.6984 kernel_only_ms=29.2853 h2d_ms=0.369056 d2h_ms=0.044032
task_id=56 response_ms=29.7797 kernel_plus_memory_ms=29.694 kernel_only_ms=29.2799 h2d_ms=0.36432 d2h_ms=0.049792
task_id=57 response_ms=29.7938 kernel_plus_memory_ms=29.6954 kernel_only_ms=29.2825 h2d_ms=0.36112 d2h_ms=0.051808
task_id=58 response_ms=29.77 kernel_plus_memory_ms=29.6781 kernel_only_ms=29.2707 h2d_ms=0.364992 d2h_ms=0.0424
task_id=59 response_ms=29.7773 kernel_plus_memory_ms=29.6825 kernel_only_ms=29.2681 h2d_ms=0.3712 d2h_ms=0.043232
task_id=60 response_ms=29.7731 kernel_plus_memory_ms=29.6715 kernel_only_ms=29.254 h2d_ms=0.368224 d2h_ms=0.049216
task_id=61 response_ms=29.7453 kernel_plus_memory_ms=29.6563 kernel_only_ms=29.2428 h2d_ms=0.367968 d2h_ms=0.045472
task_id=62 response_ms=29.7676 kernel_plus_memory_ms=29.6739 kernel_only_ms=29.258 h2d_ms=0.367936 d2h_ms=0.048
task_id=63 response_ms=29.7675 kernel_plus_memory_ms=29.6786 kernel_only_ms=29.2714 h2d_ms=0.366304 d2h_ms=0.04096
task_id=64 response_ms=29.7925 kernel_plus_memory_ms=29.6926 kernel_only_ms=29.2737 h2d_ms=0.368384 d2h_ms=0.050528
task_id=65 response_ms=29.8525 kernel_plus_memory_ms=29.711 kernel_only_ms=29.2683 h2d_ms=0.378336 d2h_ms=0.064416
task_id=66 response_ms=29.8333 kernel_plus_memory_ms=29.715 kernel_only_ms=29.2733 h2d_ms=0.376928 d2h_ms=0.0648
task_id=67 response_ms=29.8723 kernel_plus_memory_ms=29.7453 kernel_only_ms=29.2874 h2d_ms=0.36736 d2h_ms=0.090592
task_id=68 response_ms=29.8694 kernel_plus_memory_ms=29.7316 kernel_only_ms=29.2984 h2d_ms=0.379232 d2h_ms=0.05392
task_id=69 response_ms=29.8072 kernel_plus_memory_ms=29.7029 kernel_only_ms=29.2737 h2d_ms=0.375808 d2h_ms=0.05344
task_id=70 response_ms=29.7827 kernel_plus_memory_ms=29.6876 kernel_only_ms=29.2621 h2d_ms=0.369728 d2h_ms=0.055712
task_id=71 response_ms=29.7549 kernel_plus_memory_ms=29.6738 kernel_only_ms=29.2658 h2d_ms=0.360384 d2h_ms=0.047616
task_id=72 response_ms=29.7842 kernel_plus_memory_ms=29.6724 kernel_only_ms=29.2572 h2d_ms=0.369408 d2h_ms=0.045824
task_id=73 response_ms=29.7735 kernel_plus_memory_ms=29.676 kernel_only_ms=29.2607 h2d_ms=0.368704 d2h_ms=0.046624
task_id=74 response_ms=29.8164 kernel_plus_memory_ms=29.7141 kernel_only_ms=29.2848 h2d_ms=0.37168 d2h_ms=0.057696
task_id=75 response_ms=29.7923 kernel_plus_memory_ms=29.7016 kernel_only_ms=29.2804 h2d_ms=0.366304 d2h_ms=0.054912
task_id=76 response_ms=29.7674 kernel_plus_memory_ms=29.6727 kernel_only_ms=29.257 h2d_ms=0.365952 d2h_ms=0.04976
task_id=77 response_ms=29.7857 kernel_plus_memory_ms=29.6886 kernel_only_ms=29.2716 h2d_ms=0.369056 d2h_ms=0.047904
task_id=78 response_ms=29.7792 kernel_plus_memory_ms=29.6794 kernel_only_ms=29.2601 h2d_ms=0.373024 d2h_ms=0.046272
task_id=79 response_ms=29.7793 kernel_plus_memory_ms=29.6823 kernel_only_ms=29.2666 h2d_ms=0.368096 d2h_ms=0.047584
task_id=80 response_ms=29.8019 kernel_plus_memory_ms=29.7056 kernel_only_ms=29.2832 h2d_ms=0.36624 d2h_ms=0.056192
task_id=81 response_ms=29.7726 kernel_plus_memory_ms=29.6913 kernel_only_ms=29.2803 h2d_ms=0.364448 d2h_ms=0.046592
task_id=82 response_ms=29.7906 kernel_plus_memory_ms=29.6954 kernel_only_ms=29.2826 h2d_ms=0.367904 d2h_ms=0.044864
task_id=83 response_ms=29.7887 kernel_plus_memory_ms=29.693 kernel_only_ms=29.2755 h2d_ms=0.3696 d2h_ms=0.047904
task_id=84 response_ms=29.8329 kernel_plus_memory_ms=29.7188 kernel_only_ms=29.2961 h2d_ms=0.374496 d2h_ms=0.048192
task_id=85 response_ms=29.8342 kernel_plus_memory_ms=29.7145 kernel_only_ms=29.2908 h2d_ms=0.374432 d2h_ms=0.049248
task_id=86 response_ms=29.8754 kernel_plus_memory_ms=29.741 kernel_only_ms=29.2922 h2d_ms=0.373824 d2h_ms=0.074944
task_id=87 response_ms=29.8193 kernel_plus_memory_ms=29.7048 kernel_only_ms=29.2765 h2d_ms=0.376704 d2h_ms=0.051584
task_id=88 response_ms=29.8071 kernel_plus_memory_ms=29.701 kernel_only_ms=29.2777 h2d_ms=0.37456 d2h_ms=0.048672
task_id=89 response_ms=29.8333 kernel_plus_memory_ms=29.7203 kernel_only_ms=29.2891 h2d_ms=0.378592 d2h_ms=0.05264
task_id=90 response_ms=29.8608 kernel_plus_memory_ms=29.7286 kernel_only_ms=29.2964 h2d_ms=0.368064 d2h_ms=0.06416
task_id=91 response_ms=29.7951 kernel_plus_memory_ms=29.6926 kernel_only_ms=29.273 h2d_ms=0.371456 d2h_ms=0.04816
task_id=92 response_ms=29.7999 kernel_plus_memory_ms=29.6969 kernel_only_ms=29.2788 h2d_ms=0.370912 d2h_ms=0.047136
task_id=93 response_ms=29.7909 kernel_plus_memory_ms=29.6892 kernel_only_ms=29.2732 h2d_ms=0.37136 d2h_ms=0.044672
task_id=94 response_ms=29.7773 kernel_plus_memory_ms=29.6861 kernel_only_ms=29.2666 h2d_ms=0.36928 d2h_ms=0.05024
task_id=95 response_ms=29.7929 kernel_plus_memory_ms=29.6928 kernel_only_ms=29.2699 h2d_ms=0.369312 d2h_ms=0.053536
task_id=96 response_ms=29.7755 kernel_plus_memory_ms=29.6858 kernel_only_ms=29.2796 h2d_ms=0.365536 d2h_ms=0.040704
task_id=97 response_ms=29.7926 kernel_plus_memory_ms=29.6964 kernel_only_ms=29.2851 h2d_ms=0.367872 d2h_ms=0.043424
task_id=98 response_ms=29.8016 kernel_plus_memory_ms=29.7028 kernel_only_ms=29.2861 h2d_ms=0.368992 d2h_ms=0.047648
task_id=99 response_ms=29.8131 kernel_plus_memory_ms=29.7079 kernel_only_ms=29.2801 h2d_ms=0.363936 d2h_ms=0.063904
task_id=100 response_ms=29.8576 kernel_plus_memory_ms=29.7357 kernel_only_ms=29.2819 h2d_ms=0.3744 d2h_ms=0.079456
task_id=101 response_ms=29.8393 kernel_plus_memory_ms=29.7227 kernel_only_ms=29.2968 h2d_ms=0.38144 d2h_ms=0.044448
task_id=102 response_ms=29.8077 kernel_plus_memory_ms=29.7007 kernel_only_ms=29.2778 h2d_ms=0.374016 d2h_ms=0.048864
task_id=103 response_ms=29.8534 kernel_plus_memory_ms=29.7388 kernel_only_ms=29.3109 h2d_ms=0.36768 d2h_ms=0.060224
task_id=104 response_ms=29.8719 kernel_plus_memory_ms=29.7459 kernel_only_ms=29.2966 h2d_ms=0.37392 d2h_ms=0.075328
task_id=105 response_ms=29.8866 kernel_plus_memory_ms=29.7353 kernel_only_ms=29.294 h2d_ms=0.38176 d2h_ms=0.059584
task_id=106 response_ms=29.8541 kernel_plus_memory_ms=29.7395 kernel_only_ms=29.2924 h2d_ms=0.391904 d2h_ms=0.0552
task_id=107 response_ms=29.7999 kernel_plus_memory_ms=29.6884 kernel_only_ms=29.2694 h2d_ms=0.371456 d2h_ms=0.047616
task_id=108 response_ms=29.8387 kernel_plus_memory_ms=29.7082 kernel_only_ms=29.2828 h2d_ms=0.37248 d2h_ms=0.052928
task_id=109 response_ms=29.7724 kernel_plus_memory_ms=29.6812 kernel_only_ms=29.2622 h2d_ms=0.366432 d2h_ms=0.052576
task_id=110 response_ms=29.8224 kernel_plus_memory_ms=29.6956 kernel_only_ms=29.2588 h2d_ms=0.370592 d2h_ms=0.06624
task_id=111 response_ms=29.8226 kernel_plus_memory_ms=29.7099 kernel_only_ms=29.2843 h2d_ms=0.379008 d2h_ms=0.046592
task_id=112 response_ms=29.8192 kernel_plus_memory_ms=29.7169 kernel_only_ms=29.2906 h2d_ms=0.374912 d2h_ms=0.051328
task_id=113 response_ms=29.8032 kernel_plus_memory_ms=29.7001 kernel_only_ms=29.2639 h2d_ms=0.375392 d2h_ms=0.060768
task_id=114 response_ms=29.7897 kernel_plus_memory_ms=29.6913 kernel_only_ms=29.278 h2d_ms=0.361024 d2h_ms=0.052192
task_id=115 response_ms=29.8466 kernel_plus_memory_ms=29.7242 kernel_only_ms=29.286 h2d_ms=0.3752 d2h_ms=0.062976
task_id=116 response_ms=29.8986 kernel_plus_memory_ms=29.7585 kernel_only_ms=29.2996 h2d_ms=0.391328 d2h_ms=0.067488
task_id=117 response_ms=29.8314 kernel_plus_memory_ms=29.713 kernel_only_ms=29.2682 h2d_ms=0.384672 d2h_ms=0.060128
task_id=118 response_ms=29.8278 kernel_plus_memory_ms=29.722 kernel_only_ms=29.2919 h2d_ms=0.36736 d2h_ms=0.062816
task_id=119 response_ms=29.777 kernel_plus_memory_ms=29.6896 kernel_only_ms=29.2732 h2d_ms=0.363744 d2h_ms=0.052672
task_id=120 response_ms=29.7699 kernel_plus_memory_ms=29.6781 kernel_only_ms=29.2642 h2d_ms=0.368288 d2h_ms=0.0456
task_id=121 response_ms=29.7922 kernel_plus_memory_ms=29.6943 kernel_only_ms=29.2791 h2d_ms=0.367648 d2h_ms=0.047552
task_id=122 response_ms=29.7293 kernel_plus_memory_ms=29.6589 kernel_only_ms=29.2493 h2d_ms=0.362688 d2h_ms=0.046944
task_id=123 response_ms=29.7824 kernel_plus_memory_ms=29.6826 kernel_only_ms=29.2651 h2d_ms=0.364192 d2h_ms=0.053312
task_id=124 response_ms=29.7622 kernel_plus_memory_ms=29.6719 kernel_only_ms=29.261 h2d_ms=0.368768 d2h_ms=0.042144
task_id=125 response_ms=29.7558 kernel_plus_memory_ms=29.6627 kernel_only_ms=29.2506 h2d_ms=0.36624 d2h_ms=0.045856
task_id=126 response_ms=29.7977 kernel_plus_memory_ms=29.6775 kernel_only_ms=29.2576 h2d_ms=0.372064 d2h_ms=0.04784
task_id=127 response_ms=29.7999 kernel_plus_memory_ms=29.6865 kernel_only_ms=29.2606 h2d_ms=0.368992 d2h_ms=0.056864
task_id=128 response_ms=29.7912 kernel_plus_memory_ms=29.6771 kernel_only_ms=29.2555 h2d_ms=0.36496 d2h_ms=0.056608
task_id=129 response_ms=29.7464 kernel_plus_memory_ms=29.6535 kernel_only_ms=29.2458 h2d_ms=0.366048 d2h_ms=0.0416
task_id=130 response_ms=29.7566 kernel_plus_memory_ms=29.6608 kernel_only_ms=29.2469 h2d_ms=0.367648 d2h_ms=0.04624
task_id=131 response_ms=29.8016 kernel_plus_memory_ms=29.6915 kernel_only_ms=29.2725 h2d_ms=0.373568 d2h_ms=0.045376
task_id=132 response_ms=29.7517 kernel_plus_memory_ms=29.6604 kernel_only_ms=29.2506 h2d_ms=0.360352 d2h_ms=0.049408
task_id=133 response_ms=29.7723 kernel_plus_memory_ms=29.6757 kernel_only_ms=29.2552 h2d_ms=0.365696 d2h_ms=0.054816
task_id=134 response_ms=29.7493 kernel_plus_memory_ms=29.6586 kernel_only_ms=29.2469 h2d_ms=0.36736 d2h_ms=0.04432
task_id=135 response_ms=29.783 kernel_plus_memory_ms=29.6827 kernel_only_ms=29.2709 h2d_ms=0.367808 d2h_ms=0.044
task_id=136 response_ms=29.7798 kernel_plus_memory_ms=29.69 kernel_only_ms=29.2725 h2d_ms=0.367616 d2h_ms=0.049952
task_id=137 response_ms=29.8031 kernel_plus_memory_ms=29.6995 kernel_only_ms=29.2705 h2d_ms=0.363008 d2h_ms=0.065952
task_id=138 response_ms=29.7383 kernel_plus_memory_ms=29.6508 kernel_only_ms=29.2425 h2d_ms=0.36576 d2h_ms=0.04256
task_id=139 response_ms=29.7503 kernel_plus_memory_ms=29.651 kernel_only_ms=29.238 h2d_ms=0.36912 d2h_ms=0.043872
task_id=140 response_ms=29.7754 kernel_plus_memory_ms=29.6719 kernel_only_ms=29.2579 h2d_ms=0.367552 d2h_ms=0.046432
task_id=141 response_ms=29.7509 kernel_plus_memory_ms=29.6667 kernel_only_ms=29.2538 h2d_ms=0.365216 d2h_ms=0.047744
task_id=142 response_ms=29.8222 kernel_plus_memory_ms=29.7244 kernel_only_ms=29.2873 h2d_ms=0.385472 d2h_ms=0.051584
task_id=143 response_ms=29.7866 kernel_plus_memory_ms=29.6939 kernel_only_ms=29.2861 h2d_ms=0.363936 d2h_ms=0.043776
task_id=144 response_ms=29.842 kernel_plus_memory_ms=29.7252 kernel_only_ms=29.3094 h2d_ms=0.36928 d2h_ms=0.046528
task_id=145 response_ms=29.8024 kernel_plus_memory_ms=29.7035 kernel_only_ms=29.2857 h2d_ms=0.371008 d2h_ms=0.046752
task_id=146 response_ms=29.8285 kernel_plus_memory_ms=29.7287 kernel_only_ms=29.3049 h2d_ms=0.369152 d2h_ms=0.054656
task_id=147 response_ms=29.7588 kernel_plus_memory_ms=29.682 kernel_only_ms=29.2725 h2d_ms=0.365248 d2h_ms=0.044224
task_id=148 response_ms=29.7737 kernel_plus_memory_ms=29.6766 kernel_only_ms=29.2628 h2d_ms=0.368512 d2h_ms=0.045376
task_id=149 response_ms=29.8007 kernel_plus_memory_ms=29.7044 kernel_only_ms=29.2916 h2d_ms=0.368352 d2h_ms=0.044448
task_id=150 response_ms=29.8138 kernel_plus_memory_ms=29.718 kernel_only_ms=29.3039 h2d_ms=0.369152 d2h_ms=0.044864
task_id=151 response_ms=29.8113 kernel_plus_memory_ms=29.7185 kernel_only_ms=29.3036 h2d_ms=0.365632 d2h_ms=0.049216
task_id=152 response_ms=29.8084 kernel_plus_memory_ms=29.7211 kernel_only_ms=29.3007 h2d_ms=0.360256 d2h_ms=0.06016
task_id=153 response_ms=29.8223 kernel_plus_memory_ms=29.7317 kernel_only_ms=29.3174 h2d_ms=0.368864 d2h_ms=0.045408
task_id=154 response_ms=29.842 kernel_plus_memory_ms=29.7444 kernel_only_ms=29.3309 h2d_ms=0.368064 d2h_ms=0.045472
task_id=155 response_ms=29.8479 kernel_plus_memory_ms=29.7313 kernel_only_ms=29.3023 h2d_ms=0.365728 d2h_ms=0.063264
task_id=156 response_ms=29.8822 kernel_plus_memory_ms=29.7265 kernel_only_ms=29.2785 h2d_ms=0.380192 d2h_ms=0.067808
task_id=157 response_ms=29.8118 kernel_plus_memory_ms=29.6944 kernel_only_ms=29.2847 h2d_ms=0.363744 d2h_ms=0.046016
task_id=158 response_ms=29.7759 kernel_plus_memory_ms=29.677 kernel_only_ms=29.2646 h2d_ms=0.368928 d2h_ms=0.043424
task_id=159 response_ms=29.783 kernel_plus_memory_ms=29.6826 kernel_only_ms=29.27 h2d_ms=0.368992 d2h_ms=0.043616
task_id=160 response_ms=29.7512 kernel_plus_memory_ms=29.6619 kernel_only_ms=29.2435 h2d_ms=0.369568 d2h_ms=0.048832
task_id=161 response_ms=29.7846 kernel_plus_memory_ms=29.6898 kernel_only_ms=29.2567 h2d_ms=0.369216 d2h_ms=0.063904
task_id=162 response_ms=29.7559 kernel_plus_memory_ms=29.6667 kernel_only_ms=29.2602 h2d_ms=0.365216 d2h_ms=0.04128
task_id=163 response_ms=29.7852 kernel_plus_memory_ms=29.6892 kernel_only_ms=29.278 h2d_ms=0.366784 d2h_ms=0.04432
task_id=164 response_ms=29.7911 kernel_plus_memory_ms=29.6961 kernel_only_ms=29.2778 h2d_ms=0.368224 d2h_ms=0.050112
task_id=165 response_ms=29.8043 kernel_plus_memory_ms=29.717 kernel_only_ms=29.2888 h2d_ms=0.369376 d2h_ms=0.058816
task_id=166 response_ms=29.7929 kernel_plus_memory_ms=29.6936 kernel_only_ms=29.277 h2d_ms=0.364736 d2h_ms=0.05184
task_id=167 response_ms=29.7539 kernel_plus_memory_ms=29.6659 kernel_only_ms=29.2572 h2d_ms=0.367296 d2h_ms=0.041376
task_id=168 response_ms=29.7829 kernel_plus_memory_ms=29.6867 kernel_only_ms=29.2738 h2d_ms=0.367584 d2h_ms=0.04528
task_id=169 response_ms=29.7949 kernel_plus_memory_ms=29.6953 kernel_only_ms=29.2692 h2d_ms=0.377568 d2h_ms=0.048512
task_id=170 response_ms=29.7694 kernel_plus_memory_ms=29.6842 kernel_only_ms=29.2715 h2d_ms=0.364128 d2h_ms=0.048544
task_id=171 response_ms=29.7858 kernel_plus_memory_ms=29.6886 kernel_only_ms=29.2719 h2d_ms=0.366624 d2h_ms=0.050016
task_id=172 response_ms=29.7802 kernel_plus_memory_ms=29.6937 kernel_only_ms=29.2884 h2d_ms=0.36528 d2h_ms=0.04
task_id=173 response_ms=29.7845 kernel_plus_memory_ms=29.6876 kernel_only_ms=29.2762 h2d_ms=0.367008 d2h_ms=0.044352
task_id=174 response_ms=29.7921 kernel_plus_memory_ms=29.6963 kernel_only_ms=29.2832 h2d_ms=0.366016 d2h_ms=0.047136
task_id=175 response_ms=29.7812 kernel_plus_memory_ms=29.6937 kernel_only_ms=29.2804 h2d_ms=0.363296 d2h_ms=0.050048
task_id=176 response_ms=29.8639 kernel_plus_memory_ms=29.7475 kernel_only_ms=29.3113 h2d_ms=0.3792 d2h_ms=0.05696
task_id=177 response_ms=29.824 kernel_plus_memory_ms=29.7179 kernel_only_ms=29.294 h2d_ms=0.373824 d2h_ms=0.05008
task_id=178 response_ms=29.8158 kernel_plus_memory_ms=29.7173 kernel_only_ms=29.296 h2d_ms=0.3712 d2h_ms=0.050144
task_id=179 response_ms=29.8211 kernel_plus_memory_ms=29.7299 kernel_only_ms=29.2946 h2d_ms=0.369504 d2h_ms=0.06576
task_id=180 response_ms=29.8442 kernel_plus_memory_ms=29.7426 kernel_only_ms=29.3096 h2d_ms=0.37984 d2h_ms=0.053152
task_id=181 response_ms=29.7904 kernel_plus_memory_ms=29.7043 kernel_only_ms=29.2945 h2d_ms=0.36672 d2h_ms=0.043008
task_id=182 response_ms=29.7912 kernel_plus_memory_ms=29.6976 kernel_only_ms=29.2848 h2d_ms=0.368352 d2h_ms=0.04448
task_id=183 response_ms=29.8069 kernel_plus_memory_ms=29.7091 kernel_only_ms=29.2951 h2d_ms=0.36896 d2h_ms=0.045024
task_id=184 response_ms=29.8155 kernel_plus_memory_ms=29.7076 kernel_only_ms=29.2807 h2d_ms=0.370432 d2h_ms=0.05648
task_id=185 response_ms=29.7854 kernel_plus_memory_ms=29.6959 kernel_only_ms=29.2813 h2d_ms=0.359616 d2h_ms=0.054944
task_id=186 response_ms=29.8016 kernel_plus_memory_ms=29.699 kernel_only_ms=29.2919 h2d_ms=0.364896 d2h_ms=0.042208
task_id=187 response_ms=29.7951 kernel_plus_memory_ms=29.6997 kernel_only_ms=29.2844 h2d_ms=0.36784 d2h_ms=0.047456
task_id=188 response_ms=29.8107 kernel_plus_memory_ms=29.7089 kernel_only_ms=29.2863 h2d_ms=0.377024 d2h_ms=0.0456
task_id=189 response_ms=29.9325 kernel_plus_memory_ms=29.8159 kernel_only_ms=29.2779 h2d_ms=0.4888 d2h_ms=0.049184
task_id=190 response_ms=29.8632 kernel_plus_memory_ms=29.7362 kernel_only_ms=29.2811 h2d_ms=0.375392 d2h_ms=0.079712
task_id=191 response_ms=29.8115 kernel_plus_memory_ms=29.6973 kernel_only_ms=29.2638 h2d_ms=0.388192 d2h_ms=0.045312
task_id=192 response_ms=29.813 kernel_plus_memory_ms=29.7028 kernel_only_ms=29.2786 h2d_ms=0.375776 d2h_ms=0.048384
task_id=193 response_ms=29.838 kernel_plus_memory_ms=29.7074 kernel_only_ms=29.2663 h2d_ms=0.376064 d2h_ms=0.064992
