window_end_ms,freq_mhz,avg_response_ms,power_w,temp_c,num_completed
0.337619,918,-1,5.781,51.093,0
129.362,918,37.0474,6.18,51.093,2
257.054,918,36.0891,6.299,50.812,1
385.267,918,36.0885,6.339,51.156,1
514.025,918,36.1062,6.658,51.156,2
641.565,918,36.4684,6.698,50.968,1
769.663,918,36.0839,6.658,51.062,1
897.331,918,36.2624,6.738,51.25,1
1024.79,918,35.9723,6.897,51.218,2
1153.62,918,35.9547,6.818,50.906,1
1281.71,918,36.0779,6.738,50.875,1
1409.23,918,35.9345,6.897,51.656,1
1536.48,918,36.1038,6.937,50.937,2
1664.1,918,35.9974,6.818,51,1
1791.98,918,36.0215,6.778,51.156,1
1919.84,918,35.9549,6.966,51.218,2
2047.85,918,35.9395,6.897,51.281,1
2175.86,918,36.037,6.818,50.968,1
2303.69,918,36.0294,6.857,51.531,1
2431.88,918,35.9742,6.977,51.468,2
2559.76,918,36.0495,6.897,51.093,1
2687.64,918,36.2421,6.778,51.343,1
2815.67,918,36.0093,6.977,51.312,2
2943.39,918,36.1626,6.937,51.218,1
3070.4,918,36.0411,6.857,51.343,1
3198.62,918,36.1839,6.818,51.375,1
3326.17,918,35.9664,7.006,51.468,2
3453.82,918,36.0007,6.897,51.062,1
3581.86,918,36.0631,6.818,51.062,1
3710.33,918,36.1151,6.937,51.437,1
3840.25,918,36.0203,6.977,51.343,2
3969.35,918,36.1881,6.857,51.437,1
4097.23,918,35.9878,6.818,51.375,1
4224.79,918,36.0602,7.006,51.468,2
4352.65,918,35.9972,6.897,51.031,1
4480.38,918,35.999,6.818,51.218,1
4608.9,918,36.1168,6.886,51.375,1
4736.86,918,35.9966,6.966,51.281,2
4865.37,918,35.9788,6.897,51.062,1
4993.35,918,36.1636,6.778,51.218,1
5121.15,918,36.0072,6.966,51.343,2
5249.14,918,36.1758,6.937,51.156,1
5377.79,918,36.0302,6.818,51.187,1
5505.15,918,36.0313,6.857,51.343,1
5633.49,918,35.9555,6.966,51.437,2
5761.97,918,35.9451,6.897,51.375,1
5889.51,918,35.9846,6.778,51.062,1
6017.43,918,36.1803,6.937,51.718,1
6144.82,918,35.974,6.937,51.531,2
6273.29,918,35.9789,6.857,51.281,1
6401.23,918,35.9414,6.778,51.531,1
6529.17,918,36.1084,6.966,51.312,2
6656.15,918,35.9605,6.897,51.218,1
6784.15,918,36.0211,6.818,51,1
6912.78,918,36.0334,6.897,51.531,1
7040.94,918,35.9588,6.966,51.25,2
7168.79,918,36.1832,6.857,51.093,1
7297.22,918,36.0973,6.778,51.218,1
7424.72,918,35.9896,6.966,51.406,2
7553.37,918,36.1664,6.926,51.468,1
7682.11,918,36.0068,6.818,51.031,1
7810.25,918,36.0184,6.857,51.562,1
7937.97,918,35.9596,7.006,51.562,2
8065.22,918,35.9578,6.897,51.156,1
8192.81,918,35.9639,6.818,51.25,1
8321.53,918,36.1128,6.937,51.75,1
8448.87,918,36.0087,6.966,51.281,2
8577.26,918,35.9898,6.857,51.281,1
8704.91,918,36.0051,6.778,51.437,1
8832.88,918,36.0162,7.006,51.5,2
8960.82,918,35.9939,6.937,51.156,1
9088.36,918,36.298,6.818,51.187,1
9215.96,918,36.3268,6.857,51.375,1
9345.39,918,36.0319,6.966,51.218,2
9472.86,918,36.185,6.857,51.156,1
9600.64,918,36.074,6.778,51.468,1
9730.73,918,36.1331,6.966,51.375,2
9860.66,918,36.1472,6.897,51.218,1
9988.97,918,36.0187,6.818,51.281,1
10116.6,918,36.5257,6.857,51.343,1
10244.4,918,36.0858,6.966,51.125,2
10373.6,918,35.969,6.857,51.156,1
10501.4,918,36.0415,6.778,51.531,1
10629.6,918,36.0673,6.937,51.468,2
10757.1,918,35.9877,6.937,51.343,1
10885.4,918,36.0253,6.818,51.406,1
11013.2,918,36.0282,6.818,51.281,1
11140.7,918,35.9667,7.006,51.437,2
11268.9,918,36.0068,6.897,51.468,1
11397.2,918,36.0486,6.778,51.218,1
11525,918,36.654,6.897,51.687,1
11652.4,918,36.0042,6.977,51.25,2
11781.6,918,35.9724,6.857,51.218,1
11909.4,918,35.9913,6.778,51.375,1
12036.9,918,35.9684,6.966,51.468,2
12165,918,35.9865,6.937,51.187,1
12295.4,918,36.0047,6.818,51.281,1
12422.9,918,36.0465,6.857,51.437,1
12550.6,918,35.9482,6.977,51.25,2
12678.1,918,35.9566,6.857,51.312,1
12806,918,36.0257,6.778,51.125,1
12934.3,918,35.9346,6.937,51.687,2
13062,918,36.1532,6.937,51.468,1
13189.8,918,36.1761,6.818,51.031,1
13317,918,36.0027,6.818,51.531,1
13446.8,918,36.0568,7.017,51.406,2
13574.4,918,36.039,6.897,51.218,1
13701.7,918,36.004,6.778,51.156,1
13829.6,918,36.138,6.897,51.562,1
13957.8,918,36.0026,6.977,51.25,2
14085.7,918,35.9735,6.857,51.187,1
14213.7,918,36.0104,6.778,51.312,1
14341.4,918,36.0266,6.977,51.281,2
14469,918,35.914,6.897,51.187,1
14597.4,918,35.9903,6.818,51.093,1
14725.1,918,36.3698,6.857,51.406,1
14852.5,918,36.0405,6.977,51.343,2
14980.4,918,35.9659,6.857,51.093,1
15108.2,918,36.0105,6.778,51.125,1
15236.2,918,36.0084,6.937,51.781,1
15364,918,35.9857,6.937,51.218,2
15492.1,918,36.0534,6.818,51.312,1
15620.3,918,35.9746,6.778,51.593,1
15747.6,918,35.9457,6.977,51.437,2
15875.6,918,35.9685,6.897,51.312,1
16004.3,918,35.9961,6.778,51.093,1
16132.1,918,36.2098,6.897,51.593,1
16260,918,35.9922,6.977,51.218,2
16389.1,918,35.9913,6.857,51.218,1
16517.3,918,36.6306,6.778,51.281,1
16644.8,918,35.9409,6.937,51.531,2
16773.3,918,36.1705,6.897,51.093,1
16902.1,918,35.9294,6.818,51.187,1
17030.4,918,36.3244,6.857,51.687,1
17159,918,36.3887,7.017,51.281,2
17287.5,918,36.1808,6.897,51.281,1
17415.5,918,36.0379,6.778,51.187,1
17543,918,36.014,6.926,51.593,2
17670.7,918,35.9597,6.926,51.156,1
17798.7,918,36.034,6.818,51.187,1
17926.7,918,36.0608,6.818,51.375,1
18054.3,918,35.9396,7.006,51.25,2
18182,918,35.9856,6.897,51.218,1
18310.3,918,36.2275,6.778,51.125,1
18438.2,918,35.9006,6.897,51.593,1
18565.8,918,35.9419,6.966,51.562,2
18693.8,918,36.0073,6.857,51.093,1
18821.5,918,36.0078,6.778,51.531,1
18950.3,918,36.1635,6.966,51.687,2
19078.2,918,35.9721,6.937,51.343,1
19207.4,918,35.9874,6.818,51.375,1
19335.8,918,36.3574,6.857,51.562,1
19463.9,918,36.2853,6.966,51.218,2
19593.1,918,36.2383,6.857,51.125,1
19720.7,918,36.28,6.778,51.218,1
19849.3,918,36.0042,6.926,51.406,2
19977.7,918,35.9696,6.926,51.437,1
20106.2,918,36.039,6.818,51.125,1
20234.1,918,36.0805,6.857,51.562,1
20361.6,918,36.093,6.966,51.343,2
20493.5,918,36.0154,6.886,51.093,1
20621,918,35.9925,6.778,51.156,1
20750.2,918,36.2133,6.926,51.718,2
20877.7,918,35.9629,6.926,51.156,1
21006.7,918,36.0172,6.818,51.312,1
21134.6,918,35.9955,6.818,51.687,1
21262.4,918,35.9747,7.006,51.312,2
21389.7,918,35.9613,6.886,51.343,1
21517.6,918,35.9888,6.778,51.218,1
21645.9,918,36.133,6.926,51.5,1
21775.9,918,36.0233,6.926,51.218,2
21904.6,918,35.9499,6.846,51.437,1
22031.9,918,36.0158,6.778,51.343,1
22159.8,918,36.0838,7.006,51.406,2
22287.7,918,36.0128,6.886,51.531,1
22415.6,918,36.0475,6.818,51.156,1
22543.5,918,36.0119,6.857,51.687,1
22671.6,918,35.9845,6.966,51.281,2
22800,918,36.3133,6.857,51.25,1
22928.9,918,36.0397,6.778,51.312,1
23056.8,918,36.2085,6.966,51.468,2
23185.1,918,35.9557,6.937,51.156,1
23313.8,918,36.03,6.818,51.218,1
23441.9,918,36.569,6.857,51.406,1
23571.5,918,35.9781,6.966,51.437,2
23700,918,36.0686,6.897,51.406,1
23828.2,918,36.0419,6.778,51.375,1
23956.5,918,36.0056,6.966,51.687,2
24084.8,918,35.9972,6.926,51.281,1
24212.2,918,36.0107,6.857,51.281,1
24340.1,918,35.9909,6.857,51.468,1
24468.5,918,36.1163,7.006,51.375,2
24596.7,918,35.9895,6.886,51.187,1
24725.3,918,36.0349,6.778,51.125,1
24853.4,918,35.9517,6.926,51.843,1
24980.7,918,35.9795,6.966,51.281,2
25109.6,918,36.046,6.846,51.343,1
25237.6,918,36.0288,6.778,51.656,1
25365,918,36.0649,7.006,51.468,2
25492.8,918,35.9925,6.886,51.5,1
25620,918,36.0366,6.818,51.093,1
25748.4,918,36.0177,6.846,51.656,1
25876.6,918,36.0467,6.966,51.562,2
26004.5,918,36.0401,6.846,51.25,1
26132.2,918,36.0853,6.778,51.375,1
26260.1,918,36.0143,6.926,51.5,2
26388.1,918,36.0408,6.926,51.343,1
26516.5,918,36.0518,6.818,51.125,1
26644.8,918,35.9656,6.818,51.468,1
26772.4,918,36.1057,7.006,51.312,2
26900.4,918,35.9482,6.897,51.25,1
27028.6,918,35.9637,6.778,51.5,1
27156.4,918,35.9108,6.886,51.531,1
27284.1,918,36.0531,6.926,51.281,2
27411.8,918,36.1886,6.846,51.5,1
27540.3,918,36.0473,6.778,51.312,1
27668,918,36.0211,6.966,51.656,2
27795.8,918,35.9835,6.886,51.218,1
27923.6,918,36.2556,6.818,51.281,1
28051.1,918,36.6043,6.846,51.687,1
28179.7,918,36.205,6.966,51.375,2
28310.4,918,36.0158,6.846,51.125,1
28438.2,918,36.0719,6.778,51.593,1
28566.8,918,36.0271,6.966,51.437,2
28694.9,918,35.9657,6.926,51.375,1
28823.5,918,36.0063,6.807,51.437,1
28951.7,918,36.4112,6.857,51.5,1
29079.2,918,36.2784,6.966,51.562,2
29207.9,918,35.9616,6.897,51.25,1
29335.9,918,36.0405,6.778,51.312,1
29463.7,918,35.9722,6.926,51.468,1
29592,918,35.9351,6.926,51.375,2
29720.4,918,35.9627,6.818,51.187,1
29848.4,918,35.9568,6.818,51.406,1
29976.1,918,36.0289,7.006,51.718,2
30104.8,918,35.9167,6.897,51.218,1
30232.8,918,36.0536,6.778,51.343,1
30361.9,918,35.9487,6.897,51.812,1
30489.7,918,35.9666,6.966,51.375,2
30618.4,918,36.0289,6.857,51.343,1
30746.1,918,36.0305,6.778,51.531,1
30874.2,918,36.036,6.966,51.656,2
31001.8,918,35.9748,6.897,51.218,1
31129.1,918,35.985,6.818,51.25,1
31256.6,918,36.3072,6.857,51.656,1
