task_id=0 response_ms=75.2996 kernel_plus_memory_ms=74.606 kernel_only_ms=67.9349 h2d_ms=2.80234 d2h_ms=3.8688
task_id=1 response_ms=73.642 kernel_plus_memory_ms=73.4916 kernel_only_ms=67.4297 h2d_ms=2.89629 d2h_ms=3.1657
task_id=2 response_ms=73.5748 kernel_plus_memory_ms=73.4261 kernel_only_ms=67.4347 h2d_ms=2.98358 d2h_ms=3.00787
task_id=3 response_ms=73.4268 kernel_plus_memory_ms=73.2958 kernel_only_ms=67.4599 h2d_ms=2.79424 d2h_ms=3.0417
task_id=4 response_ms=73.1869 kernel_plus_memory_ms=73.0534 kernel_only_ms=67.4439 h2d_ms=2.61229 d2h_ms=2.99722
task_id=5 response_ms=73.3493 kernel_plus_memory_ms=73.2092 kernel_only_ms=67.4506 h2d_ms=2.73878 d2h_ms=3.01981
task_id=6 response_ms=73.3544 kernel_plus_memory_ms=73.207 kernel_only_ms=67.4475 h2d_ms=2.72211 d2h_ms=3.03734
task_id=7 response_ms=73.6175 kernel_plus_memory_ms=73.4866 kernel_only_ms=67.4443 h2d_ms=2.73546 d2h_ms=3.30691
task_id=8 response_ms=73.5406 kernel_plus_memory_ms=73.4078 kernel_only_ms=67.4695 h2d_ms=2.7417 d2h_ms=3.19654
task_id=9 response_ms=73.3448 kernel_plus_memory_ms=73.2071 kernel_only_ms=67.446 h2d_ms=2.80099 d2h_ms=2.96013
task_id=10 response_ms=73.3356 kernel_plus_memory_ms=73.197 kernel_only_ms=67.4533 h2d_ms=2.72906 d2h_ms=3.01459
task_id=11 response_ms=73.3269 kernel_plus_memory_ms=73.202 kernel_only_ms=67.4643 h2d_ms=2.75824 d2h_ms=2.97949
task_id=12 response_ms=73.4942 kernel_plus_memory_ms=73.3818 kernel_only_ms=67.4791 h2d_ms=2.74298 d2h_ms=3.15968
task_id=13 response_ms=73.4646 kernel_plus_memory_ms=73.3261 kernel_only_ms=67.4317 h2d_ms=2.91357 d2h_ms=2.9808
task_id=14 response_ms=73.3565 kernel_plus_memory_ms=73.2348 kernel_only_ms=67.4679 h2d_ms=2.72336 d2h_ms=3.04352
task_id=15 response_ms=73.6685 kernel_plus_memory_ms=73.5079 kernel_only_ms=67.4312 h2d_ms=2.76048 d2h_ms=3.31622
task_id=16 response_ms=73.7279 kernel_plus_memory_ms=73.5485 kernel_only_ms=67.4504 h2d_ms=2.75565 d2h_ms=3.34243
task_id=17 response_ms=73.7081 kernel_plus_memory_ms=73.5621 kernel_only_ms=67.4568 h2d_ms=2.77027 d2h_ms=3.3351
task_id=18 response_ms=73.4239 kernel_plus_memory_ms=73.2858 kernel_only_ms=67.4272 h2d_ms=2.83763 d2h_ms=3.02096
task_id=19 response_ms=73.4005 kernel_plus_memory_ms=73.2678 kernel_only_ms=67.4665 h2d_ms=2.75059 d2h_ms=3.05075
task_id=20 response_ms=73.3737 kernel_plus_memory_ms=73.2276 kernel_only_ms=67.4565 h2d_ms=2.72925 d2h_ms=3.04179
task_id=21 response_ms=73.4962 kernel_plus_memory_ms=73.3707 kernel_only_ms=67.4421 h2d_ms=2.75786 d2h_ms=3.17066
task_id=22 response_ms=73.5804 kernel_plus_memory_ms=73.4375 kernel_only_ms=67.4331 h2d_ms=3.0001 d2h_ms=3.00435
task_id=23 response_ms=73.5295 kernel_plus_memory_ms=73.3713 kernel_only_ms=67.4382 h2d_ms=2.94464 d2h_ms=2.98845
task_id=24 response_ms=73.3386 kernel_plus_memory_ms=73.1749 kernel_only_ms=67.4487 h2d_ms=2.68048 d2h_ms=3.04566
task_id=25 response_ms=73.5862 kernel_plus_memory_ms=73.4294 kernel_only_ms=67.4728 h2d_ms=2.72032 d2h_ms=3.23629
task_id=26 response_ms=73.3592 kernel_plus_memory_ms=73.2261 kernel_only_ms=67.4544 h2d_ms=2.74803 d2h_ms=3.02365
task_id=27 response_ms=73.7634 kernel_plus_memory_ms=73.597 kernel_only_ms=67.4795 h2d_ms=2.85981 d2h_ms=3.2577
task_id=28 response_ms=73.3595 kernel_plus_memory_ms=73.1996 kernel_only_ms=67.4614 h2d_ms=2.68931 d2h_ms=3.04883
task_id=29 response_ms=73.4346 kernel_plus_memory_ms=73.2869 kernel_only_ms=67.484 h2d_ms=2.75405 d2h_ms=3.0489
task_id=30 response_ms=73.3695 kernel_plus_memory_ms=73.2225 kernel_only_ms=67.4412 h2d_ms=2.78006 d2h_ms=3.00122
task_id=31 response_ms=73.3693 kernel_plus_memory_ms=73.2329 kernel_only_ms=67.4588 h2d_ms=2.7897 d2h_ms=2.98442
task_id=32 response_ms=73.271 kernel_plus_memory_ms=73.1407 kernel_only_ms=67.4522 h2d_ms=2.69741 d2h_ms=2.99114
task_id=33 response_ms=73.3218 kernel_plus_memory_ms=73.1836 kernel_only_ms=67.4625 h2d_ms=2.74371 d2h_ms=2.97738
task_id=34 response_ms=73.6221 kernel_plus_memory_ms=73.4894 kernel_only_ms=67.4314 h2d_ms=2.75875 d2h_ms=3.2993
task_id=35 response_ms=73.275 kernel_plus_memory_ms=73.1661 kernel_only_ms=67.4521 h2d_ms=2.73686 d2h_ms=2.97712
task_id=36 response_ms=73.6907 kernel_plus_memory_ms=73.5218 kernel_only_ms=67.4321 h2d_ms=3.04851 d2h_ms=3.04118
task_id=37 response_ms=73.3883 kernel_plus_memory_ms=73.2249 kernel_only_ms=67.4554 h2d_ms=2.7041 d2h_ms=3.06541
task_id=38 response_ms=73.3736 kernel_plus_memory_ms=73.2104 kernel_only_ms=67.4409 h2d_ms=2.75341 d2h_ms=3.01603
task_id=39 response_ms=73.3737 kernel_plus_memory_ms=73.2215 kernel_only_ms=67.4522 h2d_ms=2.74026 d2h_ms=3.02906
task_id=40 response_ms=73.354 kernel_plus_memory_ms=73.2183 kernel_only_ms=67.4663 h2d_ms=2.74051 d2h_ms=3.01152
task_id=41 response_ms=73.1848 kernel_plus_memory_ms=73.0461 kernel_only_ms=67.4312 h2d_ms=2.61158 d2h_ms=3.00333
task_id=42 response_ms=73.3234 kernel_plus_memory_ms=73.1902 kernel_only_ms=67.4518 h2d_ms=2.73114 d2h_ms=3.0073
task_id=43 response_ms=73.3436 kernel_plus_memory_ms=73.198 kernel_only_ms=67.4369 h2d_ms=2.70413 d2h_ms=3.05699
task_id=44 response_ms=73.4835 kernel_plus_memory_ms=73.3436 kernel_only_ms=67.4592 h2d_ms=2.7024 d2h_ms=3.18202
task_id=45 response_ms=73.4008 kernel_plus_memory_ms=73.2654 kernel_only_ms=67.4698 h2d_ms=2.79974 d2h_ms=2.99581
task_id=46 response_ms=73.1474 kernel_plus_memory_ms=73.0238 kernel_only_ms=67.452 h2d_ms=2.58736 d2h_ms=2.98438
task_id=47 response_ms=73.2301 kernel_plus_memory_ms=73.1155 kernel_only_ms=67.4325 h2d_ms=2.66726 d2h_ms=3.01574
task_id=48 response_ms=73.227 kernel_plus_memory_ms=73.1189 kernel_only_ms=67.4311 h2d_ms=2.70272 d2h_ms=2.98506
task_id=49 response_ms=73.2237 kernel_plus_memory_ms=73.1035 kernel_only_ms=67.4412 h2d_ms=2.71277 d2h_ms=2.94954
task_id=50 response_ms=73.2639 kernel_plus_memory_ms=73.1323 kernel_only_ms=67.447 h2d_ms=2.69405 d2h_ms=2.9913
task_id=51 response_ms=73.3109 kernel_plus_memory_ms=73.1746 kernel_only_ms=67.4378 h2d_ms=2.74195 d2h_ms=2.99491
task_id=52 response_ms=73.3266 kernel_plus_memory_ms=73.2013 kernel_only_ms=67.4293 h2d_ms=2.73261 d2h_ms=3.03946
task_id=53 response_ms=73.278 kernel_plus_memory_ms=73.1435 kernel_only_ms=67.4168 h2d_ms=2.71587 d2h_ms=3.01078
